Time (s),PT4w (ohms-Hex),PT4s (ohms-Hex)
3954,8378,8292
3959,8379,8293
3964,8378,8292
3969,8378,8293
3974,8379,8293
3979,8378,8292
3984,8379,8293
3989,8377,8292
3994,8377,8293
3999,8378,8294
4004,8379,8292
4009,8378,8291
4014,8379,8292
4019,8379,8291
4024,8379,8291
4029,8379,8293
4034,8379,8293
4040,8378,8292
4045,8378,8292
4050,8379,8292
4055,8378,8292
4060,8379,8292
4065,8378,8294
4070,8379,8291
4075,8378,8293
4080,8378,8294
4085,8379,8293
4090,8379,8292
4095,8378,8294
4100,8379,8293
4105,8379,8293
4110,8379,8294
4115,8379,8292
4120,8379,8294
4126,8378,8294
4131,8379,8294
4136,8379,8294
4141,8379,8294
4146,8379,8293
4151,8380,8294
4156,8378,8293
4161,8379,8294
4166,8379,8295
4171,8379,8293
4176,8379,8295
4181,8379,8295
4186,8379,8294
4191,8379,8295
4196,8380,8293
4201,8379,8295
4206,8380,8294
4211,8379,8295
4217,8379,8294
4222,8379,8294
4227,8379,8293
4232,8379,8293
4237,8379,8294
4242,8379,8295
4247,8379,8294
4252,8380,8294
4257,8379,8293
4262,8380,8296
4267,8379,8295
4272,8379,8294
4277,8379,8295
4282,8381,8296
4287,8378,8295
4292,8379,8293
4297,8379,8294
4302,8379,8297
4308,8381,8295
4313,8380,8297
4318,8379,8294
4323,8379,8294
4328,8381,8295
4333,8379,8295
4338,8379,8297
4343,8379,8295
4348,8379,8295
4353,8379,8295
4358,8379,8296
4363,8380,8295
4368,8379,8296
4373,8378,8295
4378,8380,8296
4383,8380,8295
4388,8380,8295
4393,8380,8294
4399,8380,8295
4404,8379,8296
4409,8379,8296
4414,8380,8296
4419,8379,8296
4424,8379,8296
4429,8380,8295
4434,8380,8297
4439,8380,8294
4444,8380,8295
4449,8379,8296
4454,8380,8296
4459,8381,8296
4464,8380,8297
4469,8380,8296
4474,8380,8297
4479,8380,8296
4485,8380,8296
4490,8380,8296
4495,8379,8297
4500,8380,8295
4505,8380,8297
4510,8381,8296
4515,8381,8295
4520,8381,8294
4525,8380,8296
4530,8380,8297
4535,8380,8297
4540,8380,8296
4545,8380,8296
4550,8380,8298
4555,8379,8297
4560,8380,8297
4565,8380,8298
4570,8381,8297
4576,8380,8296
4581,8380,8297
4586,8381,8298
4591,8380,8298
4596,8380,8296
4601,8381,8296
4606,8380,8298
4611,8380,8298
4616,8380,8297
4621,8381,8298
4626,8380,8298
4631,8381,8297
4636,8381,8297
4641,8381,8297
4646,8381,8298
4651,8381,8297
4656,8381,8298
4661,8380,8297
4667,8380,8297
4672,8380,8296
4677,8380,8299
4682,8381,8298
4687,8381,8298
4692,8381,8298
4697,8381,8298
4702,8381,8297
4707,8381,8299
4712,8381,8299
4717,8380,8299
4722,8380,8298
4727,8381,8298
4732,8380,8299
4737,8381,8298
4742,8381,8298
4747,8381,8298
4752,8380,8298
4758,8381,8298
4763,8380,8298
4768,8380,8298
4773,8381,8298
4778,8381,8299
4783,8381,8298
4788,8380,8297
4793,8380,8299
4798,8380,8300
4803,8381,8301
4808,8381,8297
4813,8381,8299
4818,8382,8301
4823,8381,8299
4828,8381,8298
4833,8380,8299
4838,8381,8299
4844,8381,8300
4849,8381,8298
4854,8380,8299
4859,8381,8299
4864,8382,8299
4869,8380,8300
4874,8382,8299
4879,8381,8299
4884,8381,8299
4889,8382,8300
4894,8380,8300
4899,8382,8300
4904,8380,8299
4909,8381,8299
4914,8381,8300
4919,8381,8300
4924,8381,8299
4929,8380,8300
4935,8380,8300
4940,8382,8301
4945,8382,8301
4950,8382,8300
4955,8381,8301
4960,8381,8300
4965,8381,8301
4970,8382,8300
4975,8381,8301
4980,8381,8300
4985,8381,8300
4990,8381,8300
4995,8381,8301
5000,8381,8299
5005,8381,8301
5010,8382,8301
5015,8380,8300
5021,8382,8300
5026,8381,8300
5031,8381,8302
5036,8381,8303
5041,8381,8300
5046,8382,8301
5051,8381,8300
5056,8381,8301
5061,8381,8301
5066,8381,8302
5071,8382,8302
5076,8382,8302
5081,8382,8303
5086,8382,8301
5091,8381,8300
5096,8380,8302
5101,8381,8301
5106,8382,8301
5112,8381,8302
5117,8381,8301
5122,8382,8301
5127,8381,8301
5132,8382,8302
5137,8382,8301
5142,8382,8302
5147,8381,8303
5152,8381,8302
5157,8381,8302
5162,8382,8302
5167,8381,8302
5172,8381,8303
5177,8381,8304
5182,8381,8303
5187,8380,8302
5192,8381,8301
5197,8382,8305
5203,8380,8302
5208,8382,8302
5213,8381,8303
5218,8382,8303
5223,8382,8303
5228,8382,8302
5233,8381,8301
5238,8381,8303
5243,8382,8302
5248,8382,8303
5253,8382,8303
5258,8382,8303
5263,8381,8302
5268,8382,8303
5273,8382,8302
5278,8382,8303
5283,8382,8303
5288,8381,8302
5294,8381,8303
5299,8382,8303
5304,8382,8302
5309,8382,8304
5314,8381,8301
5319,8382,8303
5324,8381,8303
5329,8382,8303
5334,8382,8302
5339,8383,8302
5344,8381,8304
5349,8382,8303
5354,8382,8302
5359,8382,8304
5364,8382,8304
5369,8381,8304
5374,8382,8305
5380,8381,8304
5385,8382,8305
5390,8383,8304
5395,8381,8302
5400,8382,8303
5405,8382,8302
5410,8381,8304
5415,8382,8303
5420,8382,8302
5425,8382,8304
5430,8382,8305
5435,8382,8303
5440,8383,8304
5445,8382,8302
5450,8383,8303
5455,8382,8304
5460,8383,8305
5465,8383,8305
5471,8382,8304
5476,8383,8304
5481,8381,8306
5486,8382,8306
5491,8382,8305
5496,8381,8304
5501,8381,8304
5506,8383,8307
5511,8382,8304
5516,8383,8304
5521,8383,8306
5526,8382,8305
5531,8383,8303
5536,8382,8305
5541,8382,8305
5546,8382,8306
5551,8383,8304
5556,8383,8305
5562,8383,8305
5567,8383,8305
5572,8383,8306
5577,8383,8304
5582,8382,8306
5587,8383,8305
5592,8383,8304
5597,8383,8305
5602,8383,8306
5607,8383,8305
5612,8382,8306
5617,8382,8307
5622,8382,8305
5627,8382,8307
5632,8383,8306
5637,8382,8306
5642,8381,8306
5647,8382,8304
5653,8382,8307
5658,8382,8306
5663,8382,8305
5668,8383,8306
5673,8382,8306
5678,8381,8307
5683,8382,8306
5688,8383,8306
5693,8382,8306
5698,8383,8306
5703,8382,8306
5708,8382,8306
5713,8382,8307
5718,8382,8305
5723,8383,8306
5728,8383,8306
5733,8382,8306
5738,8383,8305
5744,8382,8307
5749,8382,8306
5754,8382,8307
5759,8382,8306
5764,8382,8307
5769,8382,8306
5774,8383,8308
5779,8382,8306
5784,8383,8308
5789,8383,8305
5794,8383,8307
5799,8382,8307
5804,8383,8306
5809,8382,8307
5814,8383,8307
5819,8381,8305
5824,8383,8307
5830,8383,8308
5835,8383,8306
5840,8382,8308
5845,8383,8307
5850,8382,8307
5855,8383,8308
5860,8382,8307
5865,8383,8309
5870,8382,8307
5875,8382,8307
5880,8382,8308
5885,8383,8307
5890,8383,8308
5895,8383,8306
5900,8384,8307
5905,8382,8309
5910,8383,8308
5915,8383,8307
5921,8382,8306
5926,8383,8307
5931,8383,8307
5936,8383,8307
5941,8383,8309
5946,8383,8306
5951,8383,8307
5956,8383,8308
5961,8383,8308
5966,8383,8309
5971,8382,8308
5976,8383,8308
5981,8384,8308
5986,8383,8306
5991,8383,8307
5996,8383,8308
6001,8384,8307
6007,8383,8309
6012,8383,8308
6017,8383,8308
6022,8383,8310
6027,8382,8309
6032,8383,8307
6037,8384,8308
6042,8384,8308
6047,8382,8309
6052,8383,8307
6057,8382,8309
6062,8383,8309
6067,8384,8309
6072,8383,8309
6077,8383,8310
6082,8383,8310
6087,8383,8310
6092,8383,8308
6098,8384,8309
6103,8382,8310
6108,8383,8310
6113,8382,8309
6118,8384,8309
6123,8383,8310
6128,8383,8310
6133,8383,8309
6138,8383,8310
6143,8383,8309
6148,8383,8309
6153,8383,8310
6158,8382,8309
6163,8383,8308
6168,8382,8309
6173,8383,8310
6178,8382,8310
6184,8383,8309
6189,8382,8311
6194,8383,8310
6199,8381,8310
6204,8382,8309
6209,8383,8311
6214,8382,8311
6219,8382,8309
6224,8382,8311
6229,8381,8309
6234,8382,8309
6239,8381,8310
6244,8383,8310
6249,8381,8311
6254,8384,8310
6259,8382,8310
6264,8382,8311
6269,8382,8310
6275,8381,8310
6280,8382,8311
6285,8381,8309
6290,8382,8310
6295,8381,8312
6300,8381,8309
6305,8380,8309
6310,8381,8312
6315,8382,8312
6320,8381,8310
6325,8382,8310
6330,8381,8310
6335,8381,8311
6340,8380,8311
6345,8379,8310
6350,8380,8310
6355,8379,8310
6360,8380,8312
6366,8380,8310
6371,8380,8312
6376,8380,8311
6381,8380,8312
6386,8380,8311
6391,8380,8310
6396,8381,8311
6401,8380,8311
6406,8380,8311
6411,8380,8312
6416,8379,8311
6421,8379,8311
6426,8379,8312
6431,8379,8312
6436,8380,8312
6441,8379,8312
6446,8378,8312
6451,8378,8311
6457,8379,8311
6462,8378,8311
6467,8378,8313
6472,8377,8312
6477,8377,8312
6482,8378,8312
6487,8378,8311
6492,8378,8312
6497,8378,8312
6502,8377,8313
6507,8377,8312
6512,8377,8312
6517,8377,8313
6522,8377,8313
6527,8377,8311
6532,8377,8313
6537,8377,8312
6543,8376,8312
6548,8377,8312
6553,8377,8312
6558,8376,8312
6563,8375,8311
6568,8375,8314
6573,8376,8312
6578,8376,8312
6583,8375,8314
6588,8375,8313
6593,8376,8314
6598,8375,8312
6603,8375,8313
6608,8375,8312
6613,8374,8315
6618,8375,8312
6623,8374,8312
6628,8374,8314
6634,8374,8313
6639,8374,8312
6644,8374,8313
6649,8374,8314
6654,8374,8313
6659,8373,8313
6664,8373,8313
6669,8373,8313
6674,8372,8313
6679,8372,8313
6684,8372,8312
6689,8372,8313
6694,8372,8313
6699,8372,8313
6704,8372,8312
6709,8372,8313
6714,8372,8314
6719,8372,8314
6725,8372,8312
6730,8371,8313
6735,8371,8314
6740,8372,8313
6745,8371,8313
6750,8370,8313
6755,8371,8314
6760,8369,8314
6765,8370,8313
6770,8370,8313
6775,8369,8315
6780,8370,8313
6785,8370,8313
6790,8370,8313
6795,8369,8315
6800,8370,8314
6805,8368,8315
6810,8370,8313
6816,8368,8313
6821,8368,8314
6826,8369,8313
6831,8369,8314
6836,8369,8315
6841,8367,8314
6846,8367,8314
6851,8367,8315
6856,8367,8315
6861,8368,8315
6866,8367,8315
6871,8368,8315
6876,8367,8314
6881,8367,8315
6886,8366,8315
6891,8366,8316
6896,8366,8313
6902,8365,8313
6907,8365,8315
6912,8366,8315
6917,8365,8314
6922,8365,8314
6927,8365,8314
6932,8364,8316
6937,8365,8315
6942,8365,8315
6947,8365,8315
6952,8365,8315
6957,8365,8316
6962,8365,8313
6967,8364,8314
6972,8364,8316
6977,8363,8315
6982,8363,8315
6987,8363,8317
6993,8363,8314
6998,8363,8314
7003,8363,8316
7008,8363,8316
7013,8364,8315
7018,8363,8316
7023,8362,8316
7028,8363,8315
7033,8362,8315
7038,8363,8315
7043,8362,8315
7048,8361,8317
7053,8360,8315
7058,8362,8316
7063,8361,8315
7068,8361,8316
7073,8361,8316
7078,8361,8316
7084,8361,8315
7089,8360,8316
7094,8360,8316
7099,8361,8317
7104,8360,8316
7109,8359,8316
7114,8360,8316
7119,8360,8315
7124,8360,8314
7129,8360,8316
7134,8359,8316
7139,8359,8316
7144,8360,8316
7149,8359,8316
7154,8359,8315
7159,8359,8316
7164,8359,8316
7170,8358,8316
7175,8359,8316
7180,8359,8317
7185,8359,8317
7190,8358,8316
7195,8358,8317
7200,8359,8317
7205,8358,8317
7210,8357,8316
7215,8358,8317
7220,8357,8316
7225,8358,8317
7230,8357,8317
7235,8357,8317
7240,8357,8317
7245,8357,8315
7250,8357,8317
7256,8357,8316
7261,8357,8318
7266,8356,8317
7271,8357,8317
7276,8356,8317
7281,8356,8318
7286,8356,8317
7291,8356,8317
7296,8356,8316
7301,8356,8316
7306,8356,8317
7311,8356,8318
7316,8356,8318
7321,8356,8317
7326,8355,8317
7331,8355,8317
7336,8356,8317
7341,8355,8318
7347,8355,8318
7352,8355,8319
7357,8355,8318
7362,8355,8317
7367,8355,8317
7372,8355,8318
7377,8355,8318
7382,8355,8318
7387,8354,8318
7392,8354,8318
7397,8353,8318
7402,8354,8317
7407,8354,8318
7412,8353,8318
7417,8355,8317
7422,8354,8318
7427,8354,8318
7432,8353,8318
7438,8354,8318
7443,8354,8318
7448,8353,8317
7453,8353,8318
7458,8353,8318
7463,8352,8319
7468,8353,8318
7473,8353,8319
7478,8353,8319
7483,8353,8317
7488,8353,8317
7493,8353,8319
7498,8353,8318
7503,8352,8318
7508,8352,8319
7513,8353,8319
7518,8353,8318
7524,8352,8319
7529,8352,8319
7534,8351,8318
7539,8352,8318
7544,8352,8319
7549,8352,8319
7554,8351,8319
7559,8352,8319
7564,8351,8319
7569,8352,8318
7574,8351,8318
7579,8351,8318
7584,8351,8319
7589,8351,8318
7594,8351,8320
7599,8350,8319
7604,8351,8318
7609,8351,8318
7615,8350,8318
7620,8351,8319
7625,8350,8319
7630,8350,8320
7635,8350,8320
7640,8350,8317
7645,8350,8320
7650,8351,8319
7655,8351,8319
7660,8350,8319
7665,8350,8321
7670,8350,8319
7675,8350,8319
7680,8350,8320
7685,8349,8320
7690,8349,8321
7695,8349,8320
7700,8350,8319
7706,8350,8318
7711,8350,8319
7716,8350,8319
7721,8349,8320
7726,8350,8320
7731,8349,8319
7736,8349,8319
7741,8349,8319
7746,8348,8319
7751,8349,8320
7756,8349,8320
7761,8348,8319
7766,8348,8319
7771,8348,8320
7776,8348,8320
7781,8348,8319
7786,8348,8321
7791,8348,8319
7797,8348,8319
7802,8348,8320
7807,8348,8320
7812,8348,8320
7817,8347,8320
7822,8347,8321
7827,8349,8320
7832,8347,8321
7837,8348,8321
7842,8347,8320
7847,8348,8320
7852,8348,8321
7857,8347,8321
7862,8347,8320
7867,8348,8321
7872,8347,8320
7877,8347,8320
7883,8347,8320
7888,8346,8320
7893,8348,8320
7898,8346,8320
7903,8348,8320
7908,8348,8321
7913,8345,8320
7918,8347,8322
7923,8348,8320
7928,8346,8320
7933,8346,8320
