Time (s),PT3w (ohms-Hex),PT3s (ohms-Hex)
3078,8318,8275
3083,8318,8274
3088,8317,8275
3093,8318,8273
3098,8317,8275
3103,8317,8275
3108,8317,8275
3113,8317,8274
3119,8318,8276
3124,8318,8273
3129,8317,8274
3134,8317,8276
3139,8317,8275
3144,8316,8274
3149,8317,8276
3154,8317,8275
3159,8317,8275
3164,8317,8276
3169,8317,8274
3174,8316,8275
3179,8317,8275
3184,8317,8274
3189,8317,8274
3194,8317,8275
3199,8317,8276
3204,8317,8275
3209,8318,8275
3215,8316,8274
3220,8316,8275
3225,8316,8275
3230,8317,8275
3235,8316,8275
3240,8316,8275
3245,8317,8275
3250,8316,8276
3255,8315,8276
3260,8316,8276
3265,8317,8275
3270,8317,8277
3275,8317,8276
3280,8316,8276
3285,8316,8276
3290,8316,8276
3295,8316,8274
3300,8316,8275
3306,8317,8276
3311,8317,8275
3316,8316,8276
3321,8316,8276
3326,8316,8275
3331,8316,8276
3336,8317,8275
3341,8316,8275
3346,8316,8276
3351,8316,8274
3356,8316,8277
3361,8316,8275
3366,8316,8278
3371,8317,8274
3376,8315,8275
3381,8316,8276
3386,8316,8276
3391,8316,8275
3396,8316,8275
3402,8316,8276
3407,8315,8276
3412,8316,8276
3417,8316,8276
3422,8315,8276
3427,8315,8275
3432,8316,8275
3437,8316,8275
3442,8316,8277
3447,8316,8276
3452,8316,8277
3457,8316,8276
3462,8316,8275
3467,8315,8276
3472,8316,8275
3477,8315,8277
3482,8316,8276
3487,8316,8275
3493,8316,8277
3498,8315,8277
3503,8315,8275
3508,8316,8277
3513,8316,8277
3518,8315,8276
3523,8316,8277
3528,8316,8277
3533,8316,8277
3538,8315,8277
3543,8315,8275
3548,8315,8277
3553,8316,8275
3558,8315,8278
3563,8316,8276
3568,8316,8277
3573,8316,8277
3578,8315,8277
3584,8316,8276
3589,8316,8277
3594,8316,8277
3599,8316,8277
3604,8315,8276
3609,8316,8276
3614,8316,8278
3619,8316,8279
3624,8316,8277
3629,8315,8276
3634,8316,8276
3639,8316,8277
3644,8315,8276
3649,8315,8277
3654,8315,8277
3659,8315,8277
3664,8314,8277
3669,8315,8278
3674,8315,8277
3680,8316,8277
3685,8315,8276
3690,8315,8278
3695,8315,8278
3700,8315,8277
3705,8315,8278
3710,8315,8277
3715,8315,8277
3720,8315,8277
3725,8315,8276
3730,8315,8278
3735,8315,8277
3740,8315,8277
3745,8315,8278
3750,8314,8278
3755,8315,8278
3760,8315,8276
3765,8314,8277
3771,8315,8278
3776,8315,8278
3781,8315,8277
3786,8315,8277
3791,8315,8277
3796,8315,8277
3801,8314,8278
3806,8315,8278
3811,8315,8278
3816,8316,8277
3821,8315,8277
3826,8316,8278
3831,8315,8278
3836,8315,8277
3841,8315,8278
3846,8315,8277
3851,8314,8277
3856,8315,8278
3862,8315,8278
3867,8314,8277
3872,8314,8277
3877,8314,8277
3882,8315,8278
3887,8315,8277
3892,8315,8278
3897,8315,8278
3902,8315,8278
3907,8316,8277
3912,8315,8278
3917,8315,8277
3922,8314,8279
3927,8315,8278
3932,8315,8277
3937,8315,8277
3942,8315,8279
3947,8315,8278
3953,8315,8279
3958,8314,8278
3963,8314,8279
3968,8314,8279
3973,8315,8278
3978,8315,8278
3983,8315,8279
3988,8316,8278
3993,8315,8277
3998,8314,8279
4003,8315,8278
4008,8316,8278
4013,8315,8279
4018,8314,8278
4023,8315,8277
4028,8314,8279
4033,8315,8278
4038,8314,8279
4044,8315,8279
4049,8316,8279
4054,8315,8279
4059,8315,8278
4064,8315,8278
4069,8314,8278
4074,8315,8278
4079,8315,8280
4084,8315,8278
4089,8315,8278
4094,8315,8279
4099,8315,8278
4104,8315,8279
4109,8315,8279
4114,8314,8279
4119,8315,8277
4124,8314,8278
4129,8315,8279
4134,8315,8278
4140,8314,8278
4145,8315,8279
4150,8315,8278
4155,8315,8278
4160,8315,8279
4165,8315,8279
4170,8316,8279
4175,8315,8279
4180,8315,8279
4185,8315,8279
4190,8315,8279
4195,8315,8279
4200,8314,8279
4205,8314,8280
4210,8315,8279
4215,8315,8278
4220,8315,8278
4225,8314,8280
4231,8314,8279
4236,8315,8279
4241,8314,8280
4246,8315,8279
4251,8314,8279
4256,8314,8278
4261,8315,8280
4266,8315,8279
4271,8314,8278
4276,8314,8278
4281,8315,8278
4286,8314,8280
4291,8315,8279
4296,8315,8278
4301,8314,8279
4306,8314,8280
4311,8315,8280
4316,8315,8278
4322,8315,8279
4327,8315,8280
4332,8314,8280
4337,8315,8279
4342,8316,8280
4347,8314,8278
4352,8314,8280
4357,8315,8280
4362,8315,8279
4367,8314,8279
4372,8315,8279
4377,8314,8279
4382,8314,8280
4387,8315,8279
4392,8315,8280
4397,8315,8279
4402,8314,8279
4407,8315,8280
4412,8314,8279
4418,8314,8279
4423,8315,8280
4428,8314,8280
4433,8314,8280
4438,8313,8280
4443,8315,8280
4448,8314,8279
4453,8314,8280
4458,8314,8280
4463,8315,8280
4468,8314,8279
4473,8315,8279
4478,8315,8279
4483,8315,8280
4488,8315,8280
4493,8314,8280
4498,8314,8280
4503,8314,8278
4509,8315,8280
4514,8314,8281
4519,8314,8280
4524,8314,8281
4529,8314,8280
4534,8314,8280
4539,8314,8279
4544,8313,8280
4549,8316,8280
4554,8314,8280
4559,8314,8280
4564,8315,8279
4569,8314,8280
4574,8315,8280
4579,8313,8280
4584,8314,8281
4589,8314,8280
4594,8314,8281
4600,8315,8281
4605,8314,8281
4610,8314,8280
4615,8314,8280
4620,8314,8280
4625,8314,8280
4630,8314,8280
4635,8313,8279
4640,8314,8280
4645,8314,8279
4650,8314,8281
4655,8314,8280
4660,8314,8280
4665,8314,8280
4670,8314,8280
4675,8314,8282
4680,8314,8279
4685,8314,8280
4690,8314,8281
4696,8314,8281
4701,8314,8280
4706,8315,8280
4711,8314,8280
4716,8314,8281
4721,8313,8280
4726,8314,8280
4731,8314,8279
4736,8314,8280
4741,8313,8280
4746,8315,8282
4751,8315,8282
4756,8314,8281
4761,8314,8280
4766,8314,8280
4771,8313,8281
4776,8314,8280
4781,8314,8280
4787,8313,8281
4792,8314,8280
4797,8314,8281
4802,8314,8280
4807,8314,8281
4812,8313,8281
4817,8315,8280
4822,8314,8281
4827,8314,8281
4832,8313,8280
4837,8315,8281
4842,8314,8280
4847,8315,8281
4852,8314,8280
4857,8314,8281
4862,8314,8281
4867,8314,8280
4872,8314,8280
4877,8314,8281
4883,8314,8281
4888,8313,8282
4893,8314,8280
4898,8314,8281
4903,8314,8280
4908,8314,8281
4913,8314,8280
4918,8314,8280
4923,8314,8281
4928,8313,8280
4933,8314,8281
4938,8314,8281
4943,8314,8281
4948,8313,8280
4953,8315,8281
4958,8314,8281
4963,8313,8280
4968,8314,8282
4974,8315,8280
4979,8314,8281
4984,8315,8282
4989,8314,8280
4994,8313,8280
4999,8313,8280
5004,8314,8282
5009,8314,8281
5014,8315,8281
5019,8314,8281
5024,8314,8281
5029,8315,8282
5034,8314,8281
5039,8314,8281
5044,8314,8281
5049,8314,8281
5054,8314,8281
5060,8315,8282
5065,8313,8280
5070,8315,8281
5075,8314,8282
5080,8314,8282
5085,8314,8282
5090,8314,8281
5095,8314,8281
5100,8314,8281
5105,8314,8282
5110,8314,8281
5115,8314,8282
5120,8314,8282
5125,8314,8281
5130,8314,8281
5135,8314,8281
5140,8314,8282
5145,8314,8281
5150,8314,8281
5156,8314,8281
5161,8314,8281
5166,8314,8281
5171,8313,8282
5176,8315,8281
5181,8314,8282
5186,8314,8282
5191,8314,8281
5196,8314,8282
5201,8314,8281
5206,8313,8282
5211,8313,8281
5216,8314,8281
5221,8315,8281
5226,8314,8281
5231,8315,8282
5236,8314,8281
5241,8315,8282
5247,8314,8282
5252,8314,8281
5257,8314,8282
5262,8314,8282
5267,8314,8282
5272,8314,8282
5277,8314,8283
5282,8314,8281
5287,8314,8283
5292,8314,8283
5297,8314,8281
5302,8313,8282
5307,8315,8282
5312,8314,8283
5317,8314,8283
5322,8314,8283
5327,8314,8282
5332,8314,8283
5338,8314,8281
5343,8315,8283
5348,8314,8282
5353,8314,8282
5358,8314,8282
5363,8314,8281
5368,8314,8282
5373,8314,8281
5378,8314,8282
5383,8313,8282
5388,8314,8283
5393,8314,8282
5398,8313,8282
5403,8315,8282
5408,8314,8282
5413,8314,8283
5418,8314,8282
5423,8314,8281
5428,8315,8282
5434,8315,8281
5439,8314,8281
5444,8314,8281
5449,8314,8281
5454,8314,8281
5459,8314,8283
5464,8314,8282
5469,8314,8281
5474,8314,8282
5479,8314,8281
5484,8314,8283
5489,8314,8282
5494,8315,8282
5499,8314,8282
5504,8314,8281
5509,8314,8283
5514,8314,8282
5519,8314,8281
5525,8314,8282
5530,8314,8281
5535,8314,8283
5540,8314,8282
5545,8314,8281
5550,8314,8283
5555,8314,8283
5560,8314,8283
5565,8314,8283
5570,8313,8282
5575,8314,8282
5580,8314,8284
5585,8314,8281
5590,8314,8283
5595,8314,8282
5600,8314,8282
5605,8314,8283
5610,8314,8282
5616,8314,8282
5621,8315,8284
5626,8314,8282
5631,8314,8282
5636,8315,8282
5641,8314,8284
5646,8313,8282
5651,8314,8283
5656,8314,8283
5661,8314,8282
5666,8314,8283
5671,8314,8283
5676,8314,8283
5681,8314,8283
5686,8315,8283
5691,8315,8282
5696,8313,8282
5701,8314,8283
5706,8314,8282
5712,8314,8283
5717,8314,8282
5722,8314,8282
5727,8314,8283
5732,8314,8282
5737,8314,8282
5742,8314,8282
5747,8314,8283
5752,8314,8283
5757,8314,8282
5762,8313,8283
5767,8314,8282
5772,8314,8284
5777,8314,8283
5782,8314,8283
5787,8314,8282
5792,8314,8285
5797,8314,8284
5803,8314,8283
5808,8315,8282
5813,8314,8283
5818,8314,8284
5823,8314,8283
5828,8314,8283
5833,8314,8282
5838,8314,8283
5843,8314,8283
5848,8315,8282
5853,8314,8282
5858,8314,8281
5863,8314,8284
5868,8314,8283
5873,8314,8283
5878,8314,8282
5883,8315,8284
5888,8315,8283
5894,8314,8283
5899,8314,8283
5904,8315,8282
5909,8314,8282
5914,8314,8283
5919,8313,8283
5924,8315,8283
5929,8315,8284
5934,8314,8283
5939,8315,8283
5944,8314,8282
5949,8314,8284
5954,8314,8283
5959,8315,8282
5964,8315,8284
5969,8314,8283
5974,8314,8282
5979,8314,8282
5984,8314,8283
5990,8314,8283
5995,8314,8283
6000,8314,8283
6005,8314,8284
6010,8313,8283
6015,8314,8284
6020,8315,8283
6025,8315,8282
6030,8314,8284
6035,8313,8282
6040,8314,8282
6045,8314,8284
6050,8314,8282
6055,8314,8283
6060,8314,8283
6065,8314,8284
6070,8314,8281
6075,8315,8284
6081,8315,8283
6086,8314,8283
6091,8315,8283
6096,8314,8283
6101,8314,8283
6106,8314,8283
6111,8314,8283
6116,8314,8282
6121,8314,8283
6126,8314,8283
6131,8314,8283
6136,8314,8284
6141,8314,8283
6146,8315,8283
6151,8315,8284
6156,8314,8283
6161,8314,8285
6166,8314,8283
6172,8314,8284
6177,8314,8284
6182,8314,8283
6187,8314,8284
6192,8315,8283
6197,8314,8283
6202,8314,8283
6207,8314,8283
6212,8314,8283
6217,8315,8283
6222,8315,8282
6227,8315,8283
6232,8315,8284
6237,8314,8283
6242,8314,8283
6247,8314,8283
6252,8315,8284
6257,8314,8284
6263,8315,8284
6268,8313,8284
6273,8315,8283
6278,8314,8284
6283,8315,8284
6288,8314,8284
6293,8314,8283
6298,8314,8283
6303,8314,8283
6308,8314,8284
6313,8314,8284
6318,8314,8283
6323,8315,8285
6328,8315,8284
6333,8314,8284
6338,8313,8284
6343,8314,8284
6348,8314,8284
6354,8314,8283
6359,8315,8285
6364,8314,8283
6369,8314,8285
6374,8314,8284
6379,8315,8283
6384,8314,8284
6389,8315,8283
6394,8315,8283
6399,8314,8283
6404,8315,8284
6409,8315,8284
6414,8314,8284
6419,8314,8284
6424,8314,8283
6429,8315,8283
6434,8315,8285
6439,8315,8284
6445,8314,8283
6450,8315,8285
6455,8315,8284
6460,8315,8283
6465,8314,8283
6470,8315,8284
6475,8315,8284
6480,8314,8284
6485,8315,8284
6490,8315,8284
6495,8315,8285
6500,8315,8283
6505,8314,8284
6510,8314,8284
6515,8314,8283
6520,8315,8283
6525,8315,8285
6530,8314,8283
6535,8314,8284
6541,8315,8284
6546,8315,8284
6551,8314,8284
6556,8315,8284
6561,8314,8284
6566,8315,8284
6571,8314,8284
6576,8315,8284
6581,8314,8283
6586,8314,8283
6591,8316,8284
6596,8316,8284
6601,8315,8284
6606,8314,8285
6611,8315,8285
6616,8315,8285
6621,8315,8284
6626,8315,8285
6632,8314,8285
6637,8314,8284
6642,8314,8284
6647,8315,8284
6652,8314,8283
6657,8315,8284
6662,8315,8283
6667,8314,8284
6672,8315,8284
6677,8314,8284
6682,8315,8284
6687,8314,8285
6692,8314,8284
6697,8315,8283
6702,8314,8284
6707,8315,8285
6712,8315,8284
6717,8314,8284
6723,8315,8283
6728,8315,8285
6733,8315,8284
6738,8314,8285
6743,8315,8285
6748,8315,8284
6753,8314,8284
6758,8315,8284
6763,8315,8285
6768,8315,8284
6773,8314,8284
6778,8315,8284
6783,8315,8284
6788,8314,8283
6793,8315,8284
6798,8315,8285
6803,8315,8284
6809,8315,8285
6814,8315,8284
6819,8314,8284
6824,8314,8284
6829,8316,8284
6834,8315,8285
6839,8315,8285
6844,8315,8285
6849,8315,8285
6854,8315,8284
6859,8315,8285
6864,8314,8285
6869,8315,8284
6874,8313,8285
6879,8315,8283
6884,8315,8285
6889,8315,8285
6894,8315,8284
6900,8314,8285
6905,8315,8284
6910,8314,8285
6915,8315,8284
6920,8315,8284
6925,8314,8285
6930,8315,8284
6935,8314,8284
6940,8315,8285
6945,8315,8285
6950,8315,8285
6955,8315,8285
6960,8315,8284
6965,8315,8285
6970,8315,8284
6975,8314,8285
6980,8315,8285
6985,8316,8284
6991,8315,8283
6996,8315,8285
7001,8315,8285
7006,8316,8284
7011,8315,8285
7016,8315,8285
7021,8315,8286
7026,8315,8284
7031,8315,8286
7036,8315,8285
7041,8315,8284
7046,8315,8285
7051,8315,8284
7056,8315,8285
7061,8315,8284
7066,8316,8285
7071,8315,8285
7076,8315,8284
7081,8315,8285
7087,8315,8285
7092,8315,8285
7097,8315,8285
7102,8314,8284
7107,8315,8285
7112,8315,8286
7117,8315,8285
7122,8315,8285
7127,8315,8286
7132,8315,8285
7137,8315,8285
7142,8315,8285
7147,8314,8284
7152,8314,8284
7157,8316,8285
7162,8315,8285
7167,8316,8286
7172,8315,8284
7178,8315,8285
7183,8315,8285
7188,8316,8285
7193,8315,8284
7198,8314,8285
7203,8315,8285
7208,8316,8285
7213,8315,8285
7218,8315,8285
7223,8315,8284
7228,8315,8285
7233,8315,8286
7238,8315,8285
7243,8316,8285
7248,8315,8285
7253,8315,8285
7258,8316,8286
7263,8315,8285
7269,8315,8285
7274,8315,8285
7279,8315,8285
7284,8316,8286
7289,8315,8285
7294,8314,8286
7299,8315,8286
7304,8315,8285
7309,8316,8286
7314,8315,8285
7319,8315,8285
7324,8316,8285
7329,8315,8285
7334,8315,8284
7339,8315,8285
7344,8315,8285
7349,8314,8285
7354,8315,8286
7359,8315,8286
7365,8315,8284
7370,8316,8285
7375,8315,8285
7380,8315,8285
7385,8315,8285
7390,8315,8285
7395,8316,8285
7400,8315,8285
7405,8315,8284
7410,8315,8285
7415,8315,8286
7420,8315,8286
7425,8316,8286
7430,8315,8285
7435,8315,8286
7440,8316,8286
7445,8315,8285
7450,8315,8285
7456,8314,8285
7461,8315,8287
7466,8315,8285
7471,8316,8284
7476,8315,8285
7481,8315,8286
7486,8315,8285
7491,8314,8286
7496,8315,8285
7501,8315,8285
7506,8315,8285
7511,8315,8285
7516,8315,8284
7521,8315,8286
7526,8315,8286
7531,8315,8286
7536,8315,8285
7541,8315,8285
7547,8315,8286
7552,8316,8286
7557,8316,8286
7562,8315,8285
7567,8315,8286
7572,8315,8285
7577,8315,8286
7582,8315,8285
7587,8316,8285
7592,8316,8285
7597,8315,8287
7602,8315,8285
7607,8315,8285
7612,8315,8286
7617,8314,8284
7622,8315,8286
7627,8314,8285
7632,8315,8285
7637,8315,8286
7643,8316,8287
7648,8315,8287
7653,8315,8286
7658,8315,8285
7663,8315,8286
7668,8315,8285
7673,8316,8285
7678,8315,8285
7683,8314,8285
7688,8314,8286
7693,8316,8286
7698,8315,8285
7703,8315,8285
7708,8315,8285
7713,8316,8286
7718,8315,8286
7723,8314,8286
7728,8315,8286
7734,8315,8285
7739,8315,8285
7744,8315,8286
7749,8315,8286
7754,8315,8285
7759,8316,8286
7764,8314,8286
7769,8315,8285
7774,8315,8285
7779,8315,8286
7784,8315,8286
7789,8315,8284
7794,8314,8286
7799,8315,8285
7804,8314,8285
7809,8315,8285
7814,8315,8285
7819,8315,8286
7825,8315,8287
7830,8315,8286
7835,8315,8286
7840,8316,8285
7845,8316,8287
7850,8315,8286
7855,8315,8286
7860,8315,8287
7865,8315,8286
7870,8315,8285
7875,8315,8285
7880,8315,8285
7885,8315,8285
7890,8316,8286
7895,8314,8287
7900,8315,8285
7905,8315,8287
7910,8315,8286
7916,8315,8286
7921,8315,8287
7926,8315,8286
7931,8315,8286
7936,8316,8286
7941,8315,8286
7946,8316,8286
7951,8316,8286
7956,8316,8286
7961,8316,8285
7966,8315,8286
7971,8314,8286
7976,8315,8287
7981,8316,8285
7986,8314,8286
7991,8315,8287
7996,8315,8286
8001,8315,8285
8007,8315,8286
8012,8315,8286
8017,8315,8287
8022,8315,8286
8027,8314,8286
8032,8315,8286
8037,8314,8285
8042,8315,8285
8047,8315,8287
8052,8315,8287
8057,8315,8285
8062,8314,8287
8067,8315,8285
8072,8315,8286
8077,8315,8286
8082,8315,8286
8087,8315,8285
8092,8315,8285
8098,8315,8286
8103,8315,8287
8108,8315,8285
8113,8314,8286
8118,8315,8285
8123,8315,8286
8128,8315,8287
8133,8314,8288
8138,8315,8286
8143,8315,8287
8148,8314,8287
8153,8315,8286
8158,8315,8286
8163,8315,8285
8168,8315,8288
8173,8314,8286
8178,8314,8286
8183,8314,8286
8189,8315,8286
8194,8315,8287
8199,8315,8287
8204,8315,8287
8209,8315,8286
8214,8315,8286
8219,8315,8285
8224,8315,8287
8229,8315,8285
8234,8315,8286
8239,8316,8285
8244,8315,8287
8249,8315,8287
8254,8315,8287
8259,8314,8286
8264,8315,8286
8269,8314,8287
8274,8315,8286
8279,8314,8287
8285,8316,8286
8290,8314,8286
8295,8314,8286
8300,8315,8287
8305,8315,8285
8310,8315,8286
8315,8316,8286
8320,8315,8286
8325,8315,8286
8330,8315,8287
8335,8315,8286
8340,8315,8286
8345,8315,8285
8350,8315,8287
8355,8315,8287
8360,8315,8286
8365,8316,8288
8370,8315,8287
8376,8316,8286
8381,8314,8286
8386,8315,8286
8391,8315,8287
8396,8315,8287
8401,8314,8287
8406,8315,8286
8411,8314,8287
8416,8315,8286
8421,8315,8286
8426,8316,8286
8431,8315,8287
8436,8315,8286
8441,8315,8286
8446,8315,8287
8451,8315,8286
8456,8314,8287
8461,8315,8286
8467,8315,8286
8472,8315,8286
8477,8315,8287
8482,8315,8286
8487,8315,8287
8492,8316,8287
8497,8314,8286
8502,8315,8288
8507,8315,8287
8512,8315,8286
8517,8315,8286
8522,8315,8287
8527,8315,8286
8532,8315,8287
8537,8314,8287
8542,8315,8286
8547,8314,8285
8552,8315,8286
8557,8314,8286
8563,8314,8286
8568,8316,8288
8573,8315,8287
8578,8314,8286
8583,8315,8286
8588,8315,8285
8593,8315,8286
8598,8315,8288
8603,8315,8288
8608,8314,8286
8613,8315,8287
8618,8315,8286
8623,8315,8287
8628,8314,8287
8633,8315,8286
8638,8315,8287
8643,8315,8287
8648,8315,8286
8654,8315,8286
8659,8315,8286
8664,8315,8287
8669,8315,8285
8674,8315,8287
8679,8315,8287
8684,8315,8288
8689,8315,8286
8694,8314,8286
8699,8315,8287
8704,8315,8287
8709,8315,8287
8714,8315,8287
8719,8315,8287
8724,8315,8286
8729,8315,8287
8734,8315,8286
8739,8314,8287
8745,8314,8287
8750,8315,8286
8755,8316,8286
8760,8314,8286
8765,8315,8286
8770,8314,8286
8775,8315,8287
8780,8314,8286
8785,8315,8287
8790,8315,8287
8795,8315,8288
8800,8315,8287
8805,8315,8287
8810,8315,8287
8815,8314,8288
8820,8314,8285
8825,8314,8287
8830,8315,8286
8836,8315,8287
8841,8315,8287
8846,8315,8288
8851,8315,8287
8856,8314,8288
8861,8315,8288
8866,8315,8287
8871,8315,8288
8876,8314,8288
8881,8315,8286
8886,8314,8288
8891,8314,8286
8896,8315,8287
8901,8315,8287
8906,8315,8287
8911,8315,8288
8916,8315,8287
8921,8315,8287
8926,8315,8285
8932,8315,8287
8937,8315,8288
8942,8314,8287
8947,8316,8287
8952,8315,8287
8957,8315,8288
8962,8315,8286
8967,8315,8287
8972,8315,8286
8977,8314,8287
8982,8315,8286
8987,8316,8288
8992,8314,8288
8997,8315,8287
9002,8315,8287
9007,8315,8286
9012,8315,8286
9017,8315,8287
9023,8315,8287
9028,8315,8287
9033,8314,8287
9038,8314,8287
9043,8315,8287
9048,8315,8286
9053,8316,8288
9058,8314,8288
9063,8315,8286
9068,8315,8286
9073,8314,8287
9078,8315,8287
9083,8316,8287
9088,8315,8288
9093,8315,8286
9098,8315,8287
9103,8315,8286
9108,8315,8288
9114,8314,8287
9119,8315,8288
9124,8315,8288
9129,8314,8287
9134,8315,8287
9139,8315,8288
9144,8315,8287
9149,8315,8287
9154,8315,8286
9159,8314,8288
9164,8315,8287
9169,8315,8288
9174,8314,8288
9179,8315,8287
9184,8314,8288
9189,8315,8287
9194,8315,8287
9199,8315,8288
9205,8315,8288
9210,8315,8287
9215,8315,8287
9220,8316,8289
9225,8315,8287
9230,8315,8288
9235,8315,8288
9240,8315,8288
9245,8315,8287
9250,8315,8288
9255,8314,8287
9260,8314,8287
9265,8315,8286
9270,8315,8288
9275,8314,8287
9280,8315,8287
9285,8315,8287
9290,8314,8287
9296,8314,8286
9301,8315,8287
9306,8313,8286
9311,8315,8288
9316,8315,8288
9321,8316,8288
9326,8316,8289
9331,8315,8287
9336,8315,8288
9341,8314,8288
9346,8314,8287
9351,8315,8288
9356,8315,8287
9361,8315,8286
9366,8315,8288
9371,8315,8288
9376,8316,8287
9381,8315,8287
9387,8315,8288
9392,8315,8288
9397,8314,8288
9402,8315,8287
9407,8315,8287
9412,8315,8288
9417,8315,8287
9422,8314,8287
9427,8315,8288
9432,8315,8286
9437,8314,8288
9442,8315,8287
9447,8315,8288
9452,8315,8287
9457,8315,8287
9462,8314,8288
9467,8314,8287
9472,8315,8288
9478,8316,8287
9483,8314,8287
9488,8315,8288
9493,8314,8288
9498,8314,8286
9503,8315,8288
9508,8313,8288
9513,8314,8288
9518,8315,8287
9523,8315,8287
9528,8315,8288
9533,8315,8288
9538,8315,8287
9543,8314,8288
