Time (s),PT1w_cal (deg.C),PT1s_cal (deg.C)
2340,24.583,23.665
2345,24.583,23.665
2350,24.549,23.665
2355,24.583,23.665
2360,24.549,23.698
2365,24.549,23.698
2370,24.549,23.665
2375,24.583,23.698
2380,24.583,23.698
2385,24.583,23.698
2390,24.583,23.698
2395,24.583,23.698
2400,24.583,23.698
2405,24.616,23.665
2410,24.583,23.698
2415,24.583,23.732
2420,24.583,23.698
2426,24.583,23.732
2431,24.616,23.732
2436,24.583,23.766
2441,24.616,23.766
2446,24.65,23.766
2451,24.616,23.766
2456,24.616,23.732
2461,24.616,23.766
2466,24.65,23.732
2471,24.616,23.732
2476,24.616,23.766
2481,24.65,23.766
2486,24.65,23.766
2491,24.65,23.766
2496,24.65,23.766
2501,24.65,23.766
2506,24.65,23.8
2511,24.65,23.8
2516,24.65,23.8
2522,24.65,23.8
2527,24.684,23.8
2532,24.65,23.8
2537,24.65,23.8
2542,24.65,23.8
2547,24.684,23.833
2552,24.65,23.833
2557,24.684,23.833
2562,24.684,23.833
2567,24.684,23.833
2572,24.684,23.833
2577,24.684,23.833
2582,24.684,23.833
2587,24.718,23.833
2592,24.684,23.833
2597,24.684,23.867
2602,24.718,23.867
2607,24.684,23.867
2612,24.718,23.833
2618,24.718,23.867
2623,24.718,23.867
2628,24.718,23.867
2633,24.718,23.901
2638,24.684,23.901
2643,24.718,23.901
2648,24.718,23.901
2653,24.684,23.901
2658,24.751,23.901
2663,24.718,23.901
2668,24.718,23.901
2673,24.751,23.901
2678,24.751,23.935
2683,24.751,23.901
2688,24.718,23.935
2693,24.718,23.968
2698,24.751,23.935
2703,24.718,23.901
2708,24.751,23.935
2713,24.751,23.968
2719,24.751,23.968
2724,24.751,23.968
2729,24.751,23.935
2734,24.751,23.968
2739,24.751,23.935
2744,24.751,23.968
2749,24.785,24.002
2754,24.785,23.968
2759,24.751,23.968
2764,24.751,24.002
2769,24.785,24.002
2774,24.751,24.002
2779,24.751,24.002
2784,24.751,24.002
2789,24.785,24.002
2794,24.785,24.002
2799,24.785,24.002
2804,24.819,24.002
2809,24.785,24.036
2815,24.785,24.036
2820,24.785,24.002
2825,24.819,24.036
2830,24.819,24.036
2835,24.853,24.002
2840,24.819,24.036
2845,24.785,24.069
2850,24.819,24.036
2855,24.819,24.036
2860,24.819,24.036
2865,24.819,24.036
2870,24.819,24.069
2875,24.785,24.036
2880,24.785,24.069
2885,24.819,24.069
2890,24.853,24.069
2895,24.785,24.103
2900,24.853,24.069
2906,24.819,24.069
2911,24.819,24.069
2916,24.819,24.069
2921,24.853,24.069
2926,24.853,24.103
2931,24.853,24.103
2936,24.819,24.137
2941,24.853,24.103
2946,24.819,24.103
2951,24.853,24.103
2956,24.853,24.103
2961,24.853,24.137
2966,24.853,24.137
2971,24.886,24.137
2976,24.853,24.103
2981,24.886,24.137
2986,24.886,24.137
2991,24.853,24.137
2996,24.853,24.137
3002,24.886,24.137
3007,24.886,24.171
3012,24.886,24.137
3017,24.886,24.137
3022,24.92,24.171
3027,24.886,24.171
3032,24.92,24.171
3037,24.886,24.137
3042,24.886,24.171
3047,24.886,24.171
3052,24.886,24.171
3057,24.92,24.204
3062,24.92,24.171
3067,24.92,24.204
3072,24.92,24.204
3077,24.92,24.204
3082,24.92,24.204
3087,24.92,24.238
3092,24.92,24.171
3098,24.92,24.204
3103,24.92,24.204
3108,24.92,24.238
3113,24.92,24.204
3118,24.92,24.204
3123,24.92,24.238
3128,24.954,24.204
3133,24.92,24.204
3138,24.92,24.204
3143,24.954,24.238
3148,24.954,24.238
3153,24.92,24.238
3158,24.954,24.204
3163,24.92,24.238
3168,24.92,24.272
3173,24.954,24.238
3178,24.988,24.272
3183,24.954,24.272
3188,24.954,24.272
3194,24.988,24.272
3199,24.988,24.238
3204,24.954,24.272
3209,24.954,24.238
3214,24.954,24.272
3219,24.954,24.272
3224,24.988,24.306
3229,24.954,24.272
3234,24.954,24.272
3239,24.988,24.306
3244,24.954,24.306
3249,24.988,24.306
3254,24.988,24.306
3259,24.988,24.272
3264,24.988,24.306
3269,24.954,24.306
3274,24.988,24.306
3279,24.988,24.339
3284,25.022,24.339
3290,24.988,24.339
3295,24.988,24.306
3300,24.988,24.306
3305,25.022,24.339
3310,25.022,24.339
3315,24.988,24.339
3320,24.988,24.339
3325,25.022,24.339
3330,24.988,24.339
3335,25.022,24.339
3340,25.022,24.339
3345,25.022,24.339
3350,25.022,24.373
3355,25.022,24.373
3360,25.055,24.373
3365,25.022,24.373
3370,25.022,24.373
3375,25.022,24.373
3380,25.022,24.373
3386,25.022,24.373
3391,25.022,24.373
3396,25.022,24.373
3401,25.022,24.407
3406,25.022,24.407
3411,25.022,24.407
3416,25.022,24.407
3421,25.055,24.407
3426,25.055,24.407
3431,25.055,24.407
3436,25.055,24.407
3441,25.055,24.407
3446,25.055,24.407
3451,25.022,24.407
3456,25.022,24.407
3461,25.055,24.407
3466,25.055,24.407
3471,25.055,24.407
3476,25.055,24.441
3482,25.055,24.441
3487,25.055,24.441
3492,25.089,24.474
3497,25.055,24.407
3502,25.055,24.474
3507,25.089,24.441
3512,25.055,24.441
3517,25.055,24.474
3522,25.089,24.441
3527,25.089,24.474
3532,25.089,24.474
3537,25.123,24.441
3542,25.089,24.474
3547,25.089,24.474
3552,25.089,24.474
3557,25.089,24.474
3562,25.089,24.474
3567,25.089,24.474
3572,25.089,24.508
3577,25.089,24.508
3583,25.089,24.474
3588,25.123,24.474
3593,25.123,24.508
3598,25.089,24.508
3603,25.089,24.508
3608,25.123,24.508
3613,25.123,24.508
3618,25.089,24.508
3623,25.123,24.508
3628,25.123,24.508
3633,25.123,24.508
3638,25.089,24.508
3643,25.123,24.542
3648,25.123,24.508
3653,25.123,24.508
3658,25.123,24.542
3663,25.123,24.542
3668,25.123,24.508
3673,25.123,24.542
3679,25.123,24.542
3684,25.123,24.542
3689,25.123,24.542
3694,25.123,24.575
3699,25.157,24.575
3704,25.157,24.575
3709,25.157,24.542
3714,25.157,24.575
3719,25.157,24.542
3724,25.123,24.542
3729,25.157,24.575
3734,25.157,24.575
3739,25.157,24.575
3744,25.123,24.575
3749,25.157,24.575
3754,25.157,24.609
3759,25.157,24.575
3764,25.157,24.575
3769,25.157,24.609
3775,25.157,24.575
3780,25.157,24.575
3785,25.157,24.609
3790,25.157,24.609
3795,25.157,24.609
3800,25.19,24.575
3805,25.157,24.609
3810,25.157,24.609
3815,25.157,24.609
3820,25.19,24.609
3825,25.157,24.609
3830,25.157,24.609
3835,25.19,24.643
3840,25.19,24.609
3845,25.157,24.609
3850,25.19,24.609
3855,25.19,24.609
3860,25.19,24.643
3865,25.157,24.643
3871,25.19,24.643
3876,25.224,24.609
3881,25.19,24.609
3886,25.19,24.643
3891,25.19,24.643
3896,25.19,24.643
3901,25.19,24.643
3906,25.19,24.643
3911,25.19,24.643
3916,25.224,24.643
3921,25.224,24.643
3926,25.19,24.643
3931,25.19,24.677
3936,25.19,24.643
3941,25.224,24.677
3946,25.224,24.677
3951,25.19,24.677
3956,25.224,24.677
3961,25.224,24.677
3967,25.224,24.71
3972,25.224,24.677
3977,25.224,24.71
3982,25.224,24.71
3987,25.224,24.677
3992,25.224,24.71
3997,25.224,24.677
4002,25.224,24.71
4007,25.224,24.71
4012,25.224,24.677
4017,25.224,24.677
4022,25.258,24.71
4027,25.224,24.71
4032,25.224,24.71
4037,25.224,24.677
4042,25.258,24.71
4047,25.224,24.71
4052,25.224,24.71
4057,25.258,24.71
4063,25.258,24.71
4068,25.258,24.744
4073,25.258,24.71
4078,25.258,24.744
4083,25.258,24.71
4088,25.258,24.744
4093,25.258,24.744
4098,25.258,24.744
4103,25.258,24.71
4108,25.258,24.744
4113,25.258,24.744
4118,25.258,24.744
4123,25.258,24.744
4128,25.258,24.744
4133,25.292,24.744
4138,25.258,24.778
4143,25.258,24.744
4148,25.258,24.744
4154,25.292,24.744
4159,25.258,24.778
4164,25.292,24.744
4169,25.258,24.744
4174,25.292,24.744
4179,25.258,24.778
4184,25.292,24.778
4189,25.258,24.778
4194,25.292,24.778
4199,25.258,24.778
4204,25.292,24.812
4209,25.258,24.778
4214,25.292,24.778
4219,25.292,24.812
4224,25.258,24.778
4229,25.326,24.812
4234,25.258,24.778
4239,25.292,24.778
4244,25.292,24.778
4250,25.292,24.778
4255,25.292,24.812
4260,25.292,24.812
4265,25.292,24.812
4270,25.326,24.812
4275,25.326,24.812
4280,25.292,24.812
4285,25.292,24.812
4290,25.292,24.812
4295,25.292,24.812
4300,25.326,24.845
4305,25.326,24.812
4310,25.292,24.845
4315,25.326,24.812
4320,25.326,24.845
4325,25.326,24.845
4330,25.292,24.879
4335,25.326,24.812
4340,25.326,24.845
4346,25.326,24.845
4351,25.326,24.812
4356,25.326,24.845
4361,25.326,24.845
4366,25.326,24.845
4371,25.292,24.879
4376,25.326,24.812
4381,25.326,24.879
4386,25.326,24.845
4391,25.326,24.879
4396,25.326,24.879
4401,25.326,24.879
4406,25.359,24.879
4411,25.326,24.879
4416,25.326,24.879
4421,25.326,24.879
4426,25.359,24.879
4431,25.326,24.879
4436,25.326,24.913
4442,25.326,24.879
4447,25.326,24.879
4452,25.359,24.879
4457,25.326,24.879
4462,25.326,24.913
4467,25.326,24.879
4472,25.359,24.879
4477,25.359,24.879
4482,25.359,24.879
4487,25.326,24.913
4492,25.359,24.913
4497,25.359,24.879
4502,25.359,24.879
4507,25.359,24.879
4512,25.359,24.879
4517,25.326,24.913
4522,25.359,24.913
4527,25.359,24.913
4532,25.326,24.913
4538,25.359,24.913
4543,25.359,24.947
4548,25.359,24.913
4553,25.359,24.913
4558,25.359,24.947
4563,25.359,24.913
4568,25.393,24.947
4573,25.393,24.913
4578,25.393,24.913
4583,25.326,24.947
4588,25.393,24.913
4593,25.359,24.913
4598,25.393,24.947
4603,25.393,24.947
4608,25.393,24.947
4613,25.393,24.913
4618,25.359,24.947
4623,25.393,24.98
4628,25.393,24.947
4634,25.393,24.947
4639,25.393,24.947
4644,25.393,24.98
4649,25.393,24.947
4654,25.393,24.947
4659,25.427,24.947
4664,25.393,24.947
4669,25.359,24.98
4674,25.393,24.947
4679,25.393,24.947
4684,25.393,24.947
4689,25.427,24.98
4694,25.393,24.98
4699,25.393,24.98
4704,25.393,24.947
4709,25.427,24.98
4714,25.393,24.98
4719,25.393,24.98
4724,25.427,24.98
4730,25.393,24.98
4735,25.393,24.98
4740,25.393,24.98
4745,25.393,24.98
4750,25.393,25.014
4755,25.427,25.014
4760,25.427,25.014
4765,25.427,24.98
4770,25.427,24.98
4775,25.427,25.014
4780,25.427,25.014
4785,25.427,25.014
4790,25.427,25.014
4795,25.393,25.014
4800,25.393,25.014
4805,25.427,25.014
4810,25.427,25.014
4815,25.427,25.014
4820,25.427,25.014
4826,25.427,25.014
4831,25.427,25.014
4836,25.427,25.014
4841,25.427,25.014
4846,25.393,25.014
4851,25.393,25.014
4856,25.427,25.048
4861,25.427,25.048
4866,25.427,25.014
4871,25.427,25.014
4876,25.427,25.048
4881,25.427,25.048
4886,25.427,25.014
4891,25.461,25.048
4896,25.461,25.014
4901,25.427,25.048
4906,25.461,25.048
4911,25.461,25.048
4916,25.427,25.014
4921,25.427,25.048
4927,25.427,25.048
4932,25.427,25.048
4937,25.461,25.082
4942,25.427,25.014
4947,25.461,25.048
4952,25.427,25.048
4957,25.461,25.048
4962,25.461,25.048
4967,25.461,25.048
4972,25.461,25.082
4977,25.461,25.082
4982,25.461,25.048
4987,25.461,25.082
4992,25.461,25.082
4997,25.461,25.082
5002,25.461,25.082
5007,25.461,25.082
5012,25.461,25.082
5017,25.461,25.082
5023,25.427,25.082
5028,25.461,25.082
5033,25.461,25.082
5038,25.461,25.082
5043,25.495,25.082
5048,25.495,25.082
5053,25.495,25.082
5058,25.461,25.082
5063,25.461,25.115
5068,25.461,25.082
5073,25.461,25.115
5078,25.461,25.115
5083,25.495,25.115
5088,25.461,25.115
5093,25.495,25.115
5098,25.461,25.115
5103,25.461,25.115
5108,25.461,25.115
5113,25.495,25.082
5119,25.495,25.115
5124,25.495,25.115
5129,25.495,25.115
5134,25.528,25.115
5139,25.495,25.115
5144,25.495,25.115
5149,25.495,25.149
5154,25.461,25.149
5159,25.495,25.115
5164,25.495,25.115
5169,25.495,25.149
5174,25.495,25.115
5179,25.461,25.149
5184,25.495,25.149
5189,25.495,25.149
5194,25.495,25.115
5199,25.528,25.115
5204,25.495,25.115
5209,25.495,25.149
5215,25.495,25.115
5220,25.528,25.149
5225,25.495,25.149
5230,25.461,25.149
5235,25.495,25.115
5240,25.495,25.115
5245,25.495,25.149
5250,25.495,25.149
5255,25.495,25.149
5260,25.495,25.149
5265,25.528,25.149
5270,25.495,25.149
5275,25.495,25.149
5280,25.528,25.183
5285,25.495,25.183
5290,25.528,25.149
5295,25.528,25.183
5300,25.528,25.183
5306,25.495,25.149
5311,25.528,25.149
5316,25.528,25.183
5321,25.495,25.183
5326,25.495,25.183
5331,25.528,25.149
5336,25.528,25.183
5341,25.528,25.183
5346,25.528,25.183
5351,25.528,25.183
5356,25.528,25.183
5361,25.528,25.183
5366,25.528,25.183
5371,25.528,25.183
5376,25.528,25.183
5381,25.562,25.183
5386,25.528,25.183
5391,25.528,25.183
5396,25.495,25.183
5402,25.528,25.183
5407,25.528,25.183
5412,25.562,25.183
5417,25.562,25.183
5422,25.528,25.183
5427,25.495,25.217
5432,25.528,25.183
5437,25.562,25.217
5442,25.562,25.183
5447,25.528,25.217
5452,25.562,25.217
5457,25.562,25.183
5462,25.562,25.217
5467,25.528,25.183
5472,25.528,25.183
5477,25.562,25.217
5482,25.562,25.217
5487,25.562,25.217
5492,25.562,25.183
5498,25.562,25.217
5503,25.528,25.217
5508,25.528,25.217
5513,25.528,25.217
5518,25.562,25.217
5523,25.562,25.217
5528,25.528,25.183
5533,25.562,25.217
5538,25.528,25.25
5543,25.528,25.217
5548,25.528,25.217
5553,25.528,25.25
5558,25.562,25.25
5563,25.528,25.217
5568,25.562,25.217
5573,25.562,25.25
5578,25.562,25.25
5584,25.562,25.217
5589,25.562,25.217
5594,25.528,25.25
5599,25.562,25.217
5604,25.562,25.25
5609,25.562,25.217
5614,25.562,25.25
5619,25.562,25.25
5624,25.528,25.284
5629,25.562,25.25
5634,25.562,25.25
5639,25.562,25.25
5644,25.562,25.25
5649,25.562,25.25
5654,25.596,25.284
5659,25.596,25.25
5664,25.562,25.25
5669,25.596,25.25
5674,25.562,25.284
5680,25.562,25.25
5685,25.596,25.25
5690,25.596,25.284
5695,25.562,25.25
5700,25.596,25.25
5705,25.562,25.25
5710,25.596,25.284
5715,25.562,25.284
5720,25.596,25.284
5725,25.596,25.284
5730,25.562,25.25
5735,25.596,25.25
5740,25.596,25.284
5745,25.562,25.284
5750,25.596,25.284
5755,25.596,25.25
5760,25.596,25.284
5765,25.596,25.284
5770,25.562,25.284
5776,25.562,25.284
5781,25.596,25.284
5786,25.596,25.284
5791,25.596,25.284
5796,25.596,25.284
5801,25.596,25.284
5806,25.596,25.284
5811,25.596,25.25
5816,25.596,25.318
5821,25.562,25.284
5826,25.596,25.284
5831,25.562,25.284
5836,25.596,25.284
5841,25.596,25.25
5846,25.596,25.25
5851,25.596,25.318
5856,25.596,25.318
5861,25.596,25.284
5866,25.596,25.284
5872,25.596,25.318
5877,25.562,25.284
5882,25.596,25.284
5887,25.596,25.318
5892,25.596,25.284
5897,25.596,25.318
5902,25.596,25.318
5907,25.596,25.318
5912,25.63,25.284
5917,25.596,25.318
5922,25.596,25.318
5927,25.596,25.318
5932,25.63,25.318
5937,25.596,25.318
5942,25.63,25.284
5947,25.63,25.318
5952,25.63,25.318
5957,25.63,25.351
5962,25.63,25.351
5968,25.63,25.318
5973,25.63,25.351
5978,25.63,25.318
5983,25.596,25.318
5988,25.596,25.318
5993,25.596,25.318
5998,25.596,25.318
6003,25.63,25.351
6008,25.63,25.351
6013,25.63,25.318
6018,25.596,25.351
6023,25.596,25.351
6028,25.63,25.351
6033,25.596,25.351
6038,25.63,25.351
6043,25.596,25.351
6048,25.63,25.351
6053,25.63,25.318
6058,25.596,25.318
6064,25.663,25.351
6069,25.596,25.351
6074,25.63,25.351
6079,25.63,25.351
6084,25.596,25.318
6089,25.63,25.351
6094,25.63,25.351
6099,25.596,25.318
6104,25.63,25.351
6109,25.63,25.351
6114,25.596,25.385
6119,25.63,25.351
6124,25.63,25.351
6129,25.63,25.351
6134,25.63,25.351
6139,25.63,25.351
6144,25.63,25.351
6149,25.63,25.351
6154,25.596,25.385
6160,25.596,25.351
6165,25.596,25.351
6170,25.596,25.351
6175,25.63,25.351
6180,25.596,25.351
6185,25.63,25.351
6190,25.596,25.351
6195,25.63,25.385
6200,25.596,25.351
6205,25.63,25.385
6210,25.596,25.385
6215,25.596,25.351
6220,25.63,25.385
6225,25.596,25.385
6230,25.63,25.351
6235,25.63,25.385
6240,25.63,25.385
6245,25.596,25.351
6250,25.63,25.385
6256,25.596,25.385
6261,25.63,25.385
6266,25.596,25.385
6271,25.596,25.351
6276,25.596,25.385
6281,25.596,25.385
6286,25.596,25.351
6291,25.596,25.385
6296,25.596,25.385
6301,25.596,25.385
6306,25.562,25.385
6311,25.596,25.385
6316,25.562,25.385
6321,25.596,25.385
6326,25.562,25.385
6331,25.596,25.419
6336,25.596,25.385
6341,25.596,25.385
6346,25.596,25.385
6351,25.596,25.385
6357,25.596,25.385
6362,25.596,25.419
6367,25.562,25.419
6372,25.562,25.385
6377,25.562,25.419
6382,25.562,25.419
6387,25.562,25.385
6392,25.562,25.419
6397,25.562,25.385
6402,25.562,25.419
6407,25.562,25.385
6412,25.528,25.419
6417,25.562,25.385
6422,25.562,25.385
6427,25.562,25.385
6432,25.562,25.419
6437,25.562,25.419
6442,25.528,25.385
6447,25.528,25.419
6453,25.528,25.419
6458,25.528,25.385
6463,25.528,25.419
6468,25.528,25.385
6473,25.495,25.385
6478,25.495,25.419
6483,25.528,25.419
