Time (s),PT2w_cal (deg.C),PT2s_cal (deg.C)
1461,23.952,22.395
1466,23.952,22.395
1471,23.985,22.395
1476,23.952,22.395
1481,23.918,22.395
1487,23.952,22.395
1492,23.952,22.429
1497,23.985,22.395
1502,23.952,22.395
1507,23.952,22.429
1512,23.952,22.429
1517,23.985,22.429
1522,23.952,22.429
1527,23.952,22.463
1532,24.019,22.429
1537,24.019,22.429
1542,24.019,22.463
1547,24.019,22.463
1552,23.985,22.429
1557,23.985,22.463
1562,24.053,22.496
1567,24.019,22.463
1572,24.019,22.496
1578,24.053,22.463
1583,24.019,22.463
1588,24.053,22.463
1593,24.019,22.496
1598,24.053,22.496
1603,24.087,22.496
1608,24.053,22.463
1613,24.053,22.496
1618,24.053,22.53
1623,24.053,22.429
1628,24.053,22.53
1633,24.053,22.496
1638,24.087,22.496
1643,24.121,22.496
1648,24.121,22.53
1653,24.087,22.53
1658,24.087,22.53
1664,24.087,22.53
1669,24.087,22.53
1674,24.087,22.53
1679,24.087,22.53
1684,24.121,22.53
1689,24.121,22.564
1694,24.087,22.53
1699,24.121,22.53
1704,24.087,22.597
1709,24.121,22.53
1714,24.121,22.53
1719,24.154,22.564
1724,24.121,22.564
1729,24.154,22.53
1734,24.154,22.53
1739,24.154,22.564
1745,24.188,22.564
1750,24.154,22.564
1755,24.154,22.564
1760,24.154,22.631
1765,24.154,22.597
1770,24.154,22.597
1775,24.188,22.597
1780,24.154,22.597
1785,24.154,22.597
1790,24.154,22.631
1795,24.222,22.597
1800,24.222,22.597
1805,24.188,22.631
1810,24.188,22.631
1815,24.222,22.631
1820,24.222,22.631
1825,24.188,22.631
1831,24.188,22.631
1836,24.188,22.631
1841,24.222,22.631
1846,24.222,22.631
1851,24.188,22.631
1856,24.222,22.631
1861,24.222,22.699
1866,24.222,22.665
1871,24.222,22.631
1876,24.188,22.699
1881,24.256,22.665
1886,24.222,22.665
1891,24.188,22.665
1896,24.222,22.699
1901,24.256,22.699
1906,24.256,22.631
1911,24.256,22.699
1916,24.29,22.665
1922,24.256,22.699
1927,24.256,22.732
1932,24.256,22.699
1937,24.29,22.665
1942,24.29,22.699
1947,24.256,22.732
1952,24.256,22.732
1957,24.323,22.699
1962,24.256,22.732
1967,24.29,22.732
1972,24.29,22.732
1977,24.29,22.732
1982,24.29,22.732
1987,24.323,22.732
1992,24.29,22.732
1997,24.29,22.732
2002,24.29,22.766
2008,24.29,22.766
2013,24.323,22.766
2018,24.323,22.732
2023,24.323,22.732
2028,24.323,22.732
2033,24.323,22.766
2038,24.323,22.8
2043,24.323,22.8
2048,24.323,22.8
2053,24.323,22.766
2058,24.323,22.8
2063,24.357,22.8
2068,24.323,22.766
2073,24.357,22.766
2078,24.357,22.766
2083,24.29,22.834
2088,24.357,22.834
2093,24.357,22.8
2099,24.357,22.834
2104,24.391,22.8
2109,24.357,22.834
2114,24.357,22.867
2119,24.357,22.8
2124,24.357,22.834
2129,24.391,22.834
2134,24.357,22.834
2139,24.357,22.834
2144,24.357,22.834
2149,24.357,22.834
2154,24.391,22.867
2159,24.391,22.834
2164,24.357,22.834
2169,24.391,22.834
2174,24.357,22.867
2179,24.425,22.867
2185,24.391,22.867
2190,24.391,22.867
2195,24.391,22.867
2200,24.391,22.867
2205,24.391,22.901
2210,24.391,22.901
2215,24.425,22.901
2220,24.391,22.867
2225,24.425,22.901
2230,24.425,22.867
2235,24.425,22.867
2240,24.425,22.901
2245,24.391,22.901
2250,24.459,22.935
2255,24.425,22.935
2260,24.425,22.935
2265,24.459,22.935
2270,24.425,22.901
2276,24.425,22.935
2281,24.425,22.935
2286,24.425,22.935
2291,24.425,22.935
2296,24.459,22.935
2301,24.459,22.935
2306,24.459,22.968
2311,24.492,22.968
2316,24.459,23.002
2321,24.459,22.968
2326,24.492,22.968
2331,24.492,22.968
2336,24.459,22.968
2341,24.459,22.935
2346,24.492,23.002
2351,24.492,22.968
2356,24.492,22.935
2362,24.492,22.968
2367,24.492,23.002
2372,24.492,22.968
2377,24.492,22.968
2382,24.492,22.968
2387,24.526,23.036
2392,24.492,23.002
2397,24.526,23.036
2402,24.492,23.002
2407,24.526,22.968
2412,24.492,23.036
2417,24.492,23.036
2422,24.492,23.036
2427,24.492,23.036
2432,24.526,23.036
2437,24.526,23.036
2443,24.492,23.036
2448,24.526,23.036
2453,24.526,23.036
2458,24.526,23.07
2463,24.526,23.07
2468,24.526,23.036
2473,24.526,23.07
2478,24.56,23.002
2483,24.526,23.036
2488,24.56,23.07
2493,24.526,23.036
2498,24.56,23.07
2503,24.526,23.07
2508,24.526,23.07
2513,24.56,23.103
2518,24.56,23.103
2523,24.526,23.103
2529,24.526,23.137
2534,24.56,23.103
2539,24.56,23.103
2544,24.56,23.103
2549,24.56,23.103
2554,24.56,23.103
2559,24.56,23.07
2564,24.594,23.103
2569,24.526,23.103
2574,24.594,23.137
2579,24.56,23.103
2584,24.594,23.137
2589,24.56,23.137
2594,24.56,23.137
2599,24.594,23.137
2604,24.56,23.137
2609,24.594,23.137
2614,24.594,23.103
2620,24.594,23.137
2625,24.594,23.171
2630,24.594,23.171
2635,24.594,23.171
2640,24.594,23.171
2645,24.594,23.171
2650,24.627,23.171
2655,24.594,23.204
2660,24.594,23.204
2665,24.594,23.137
2670,24.594,23.171
2675,24.594,23.171
2680,24.627,23.204
2685,24.594,23.204
2690,24.594,23.171
2696,24.627,23.171
2701,24.594,23.204
2706,24.627,23.204
2711,24.627,23.171
2716,24.627,23.171
2721,24.627,23.204
2726,24.627,23.204
2731,24.594,23.204
2736,24.661,23.204
2741,24.627,23.272
2746,24.661,23.238
2751,24.627,23.204
2756,24.627,23.238
2761,24.627,23.238
2766,24.627,23.204
2771,24.627,23.238
2776,24.661,23.238
2782,24.695,23.238
2787,24.661,23.238
2792,24.627,23.238
2797,24.661,23.272
2802,24.627,23.238
2807,24.661,23.238
2812,24.661,23.238
2817,24.695,23.272
2822,24.661,23.238
2827,24.627,23.272
2832,24.661,23.238
2837,24.627,23.306
2842,24.661,23.238
2847,24.627,23.272
2852,24.661,23.306
2857,24.695,23.272
2862,24.661,23.306
2868,24.695,23.306
2873,24.661,23.272
2878,24.661,23.306
2883,24.661,23.339
2888,24.661,23.306
2893,24.661,23.306
2898,24.695,23.272
2903,24.661,23.339
2908,24.661,23.339
2913,24.695,23.339
2918,24.695,23.306
2923,24.695,23.306
2928,24.695,23.339
2933,24.695,23.306
2938,24.695,23.339
2943,24.695,23.339
2948,24.695,23.339
2954,24.695,23.339
2959,24.695,23.339
2964,24.695,23.306
2969,24.695,23.373
2974,24.695,23.407
2979,24.695,23.339
2984,24.729,23.339
2989,24.729,23.373
2994,24.729,23.373
2999,24.729,23.373
3004,24.729,23.407
3009,24.729,23.373
3014,24.695,23.407
3019,24.729,23.373
3024,24.695,23.373
3029,24.729,23.407
3034,24.729,23.407
3040,24.729,23.407
3045,24.695,23.441
3050,24.695,23.407
3055,24.729,23.441
3060,24.729,23.407
3065,24.729,23.407
3070,24.729,23.441
3075,24.729,23.407
3080,24.729,23.441
3085,24.729,23.407
3090,24.763,23.441
3095,24.729,23.441
3100,24.729,23.407
3105,24.729,23.441
3110,24.763,23.441
3115,24.763,23.441
3120,24.763,23.441
3126,24.763,23.441
3131,24.763,23.474
3136,24.729,23.441
3141,24.763,23.441
3146,24.796,23.508
3151,24.763,23.441
3156,24.763,23.441
3161,24.796,23.474
3166,24.729,23.441
3171,24.763,23.474
3176,24.763,23.508
3181,24.763,23.441
3186,24.763,23.474
3191,24.729,23.474
3196,24.763,23.474
3201,24.763,23.441
3206,24.763,23.508
3212,24.763,23.441
3217,24.796,23.474
3222,24.83,23.542
3227,24.763,23.508
3232,24.763,23.508
3237,24.763,23.508
3242,24.796,23.508
3247,24.796,23.508
3252,24.763,23.508
3257,24.763,23.542
3262,24.763,23.542
3267,24.763,23.508
3272,24.763,23.542
3277,24.796,23.508
3282,24.763,23.508
3287,24.796,23.542
3292,24.796,23.542
3298,24.83,23.575
3303,24.796,23.575
3308,24.796,23.575
3313,24.763,23.542
3318,24.796,23.542
3323,24.796,23.542
3328,24.83,23.575
3333,24.796,23.542
3338,24.796,23.542
3343,24.83,23.575
3348,24.796,23.542
3353,24.796,23.575
3358,24.83,23.542
3363,24.83,23.575
3368,24.796,23.575
3373,24.83,23.542
3379,24.83,23.575
3384,24.796,23.609
3389,24.83,23.542
3394,24.796,23.609
3399,24.83,23.575
3404,24.864,23.575
3409,24.83,23.609
3414,24.864,23.609
3419,24.864,23.575
3424,24.83,23.575
3429,24.83,23.609
3434,24.864,23.575
3439,24.83,23.609
3444,24.864,23.643
3449,24.83,23.643
3454,24.83,23.643
3459,24.864,23.609
3465,24.83,23.643
3470,24.864,23.609
3475,24.864,23.609
3480,24.864,23.643
3485,24.83,23.643
3490,24.864,23.609
3495,24.83,23.643
3500,24.83,23.643
3505,24.864,23.643
3510,24.864,23.677
3515,24.83,23.643
3520,24.898,23.643
3525,24.83,23.643
3530,24.83,23.643
3535,24.83,23.71
3540,24.83,23.643
3545,24.83,23.677
3551,24.898,23.677
3556,24.864,23.677
3561,24.898,23.677
3566,24.864,23.677
3571,24.864,23.677
3576,24.864,23.677
3581,24.864,23.677
3586,24.864,23.677
3591,24.83,23.677
3596,24.864,23.71
3601,24.898,23.677
3606,24.864,23.71
3611,24.864,23.71
3616,24.864,23.71
3621,24.898,23.677
3626,24.864,23.71
3631,24.898,23.71
3637,24.898,23.744
3642,24.898,23.71
3647,24.898,23.677
3652,24.864,23.744
3657,24.898,23.71
3662,24.898,23.71
3667,24.898,23.744
3672,24.864,23.744
3677,24.898,23.744
3682,24.864,23.744
3687,24.898,23.71
3692,24.898,23.71
3697,24.898,23.778
3702,24.864,23.778
3707,24.898,23.744
3712,24.864,23.744
3717,24.898,23.744
3723,24.898,23.744
3728,24.932,23.778
3733,24.864,23.744
3738,24.932,23.744
3743,24.898,23.744
3748,24.898,23.778
3753,24.932,23.778
3758,24.898,23.778
3763,24.932,23.778
3768,24.932,23.812
3773,24.932,23.744
3778,24.898,23.812
3783,24.898,23.778
3788,24.932,23.812
3793,24.932,23.778
3798,24.932,23.812
3803,24.898,23.778
3809,24.932,23.812
3814,24.932,23.845
3819,24.932,23.812
3824,24.898,23.845
3829,24.932,23.812
3834,24.932,23.812
3839,24.932,23.812
3844,24.932,23.845
3849,24.932,23.812
3854,24.965,23.845
3859,24.932,23.845
3864,24.932,23.845
3869,24.932,23.812
3874,24.932,23.812
3879,24.965,23.812
3884,24.932,23.812
3890,24.932,23.845
3895,24.932,23.845
3900,24.932,23.845
3905,24.932,23.879
3910,24.932,23.845
3915,24.965,23.845
3920,24.965,23.845
3925,24.965,23.879
3930,24.965,23.879
3935,24.965,23.879
3940,24.965,23.879
3945,24.932,23.845
3950,24.932,23.879
3955,24.965,23.879
3960,24.932,23.845
3965,24.965,23.845
3970,24.965,23.879
3976,24.932,23.913
3981,24.965,23.913
3986,24.999,23.879
3991,24.965,23.879
3996,24.965,23.879
4001,24.965,23.913
4006,24.965,23.879
4011,24.932,23.913
4016,24.965,23.879
4021,24.965,23.913
4026,24.965,23.913
4031,24.999,23.913
4036,24.932,23.879
4041,24.965,23.879
4046,24.999,23.913
4051,24.965,23.879
4057,24.965,23.913
4062,24.999,23.913
4067,24.965,23.913
4072,24.965,23.913
4077,24.999,23.913
4082,24.965,23.947
4087,24.999,23.947
4092,24.965,23.947
4097,24.965,23.947
4102,24.999,23.98
4107,24.999,23.913
4112,24.965,23.947
4117,24.965,23.98
4122,24.999,23.947
4127,24.965,23.913
4132,24.999,23.947
4137,24.965,23.947
4143,24.965,23.947
4148,24.965,23.947
4153,24.999,23.947
4158,24.999,23.947
4163,24.999,23.947
4168,24.999,23.98
4173,25.033,23.98
4178,24.999,23.98
4183,24.999,23.98
4188,24.999,23.98
4193,24.965,23.98
4198,24.999,23.98
4203,24.999,23.98
4208,24.999,24.014
4213,24.999,23.98
4218,24.999,24.014
4223,24.999,23.98
4229,24.999,23.98
4234,24.999,23.98
4239,24.999,23.98
4244,25.033,24.014
4249,25.033,23.98
4254,25.033,24.014
4259,25.033,24.014
4264,25.033,24.014
4269,25.033,24.014
4274,25.033,24.014
4279,25.033,24.014
4284,24.999,24.014
4289,25.033,24.014
4294,25.067,24.014
4299,25.033,24.014
4304,24.999,24.048
4309,25.033,24.014
4315,25.033,24.014
4320,24.999,24.048
4325,25.067,24.014
4330,25.033,24.014
4335,25.067,24.014
4340,25.033,24.048
4345,25.033,24.048
4350,25.067,24.048
4355,25.033,24.048
4360,25.067,24.048
4365,25.033,24.048
4370,25.067,24.081
4375,25.067,24.081
4380,25.067,24.048
4385,25.033,24.048
4390,25.033,24.081
4395,25.033,24.115
4401,25.033,24.048
4406,25.033,24.048
4411,24.999,24.081
4416,25.067,24.081
4421,25.067,24.081
4426,25.067,24.081
4431,25.067,24.081
4436,25.033,24.081
4441,25.067,24.081
4446,25.067,24.115
4451,25.033,24.081
4456,25.067,24.081
4461,25.033,24.115
4466,25.067,24.115
4471,25.033,24.081
4476,25.033,24.081
4481,25.033,24.081
4487,25.101,24.115
4492,25.067,24.115
4497,25.067,24.081
4502,25.033,24.115
4507,25.067,24.081
4512,25.067,24.149
4517,25.067,24.149
4522,25.067,24.115
4527,25.067,24.115
4532,25.067,24.149
4537,25.067,24.115
4542,25.033,24.115
4547,25.067,24.149
4552,25.067,24.081
4557,25.033,24.149
4562,25.067,24.115
4568,25.101,24.149
4573,25.067,24.149
4578,25.101,24.183
4583,25.101,24.183
4588,25.101,24.115
4593,25.033,24.183
4598,25.101,24.183
4603,25.067,24.149
4608,25.067,24.183
4613,25.067,24.149
4618,25.101,24.149
4623,25.067,24.183
4628,25.067,24.149
4633,25.067,24.149
4638,25.101,24.149
4643,25.101,24.149
4648,25.101,24.183
4654,25.067,24.149
4659,25.101,24.183
4664,25.101,24.183
4669,25.067,24.183
4674,25.101,24.183
4679,25.101,24.183
4684,25.067,24.183
4689,25.101,24.149
4694,25.067,24.183
4699,25.101,24.216
4704,25.101,24.216
4709,25.101,24.216
4714,25.101,24.183
4719,25.101,24.183
4724,25.067,24.183
4729,25.101,24.216
4734,25.101,24.183
4740,25.101,24.216
4745,25.101,24.183
4750,25.101,24.216
4755,25.134,24.183
4760,25.101,24.183
4765,25.101,24.216
4770,25.101,24.216
4775,25.101,24.25
4780,25.101,24.216
4785,25.101,24.25
4790,25.101,24.216
4795,25.101,24.216
4800,25.134,24.25
4805,25.101,24.216
4810,25.101,24.25
4815,25.134,24.216
4820,25.101,24.25
4826,25.134,24.25
4831,25.101,24.25
4836,25.134,24.216
4841,25.101,24.25
4846,25.134,24.216
4851,25.134,24.25
4856,25.101,24.25
4861,25.101,24.25
4866,25.134,24.284
4871,25.101,24.284
4876,25.134,24.284
4881,25.134,24.25
4886,25.101,24.284
4891,25.134,24.284
4896,25.101,24.25
4901,25.168,24.25
4906,25.134,24.25
4912,25.134,24.25
4917,25.134,24.284
4922,25.101,24.25
4927,25.134,24.284
4932,25.134,24.284
4937,25.101,24.284
4942,25.134,24.318
4947,25.134,24.284
4952,25.168,24.284
4957,25.168,24.25
4962,25.168,24.284
4967,25.134,24.284
4972,25.134,24.284
4977,25.168,24.284
4982,25.134,24.318
4987,25.134,24.318
4992,25.134,24.25
4998,25.134,24.284
5003,25.168,24.318
5008,25.101,24.318
5013,25.168,24.318
5018,25.134,24.284
5023,25.168,24.284
5028,25.168,24.318
5033,25.134,24.284
5038,25.134,24.318
5043,25.134,24.284
5048,25.134,24.318
5053,25.134,24.318
5058,25.168,24.318
5063,25.134,24.318
5068,25.168,24.318
5073,25.168,24.351
5079,25.168,24.318
5084,25.168,24.318
5089,25.168,24.351
5094,25.134,24.351
5099,25.134,24.318
5104,25.168,24.318
5109,25.134,24.351
5114,25.168,24.318
5119,25.168,24.351
5124,25.168,24.318
5129,25.168,24.351
5134,25.168,24.351
5139,25.168,24.318
5144,25.202,24.351
5149,25.168,24.351
5154,25.168,24.351
5160,25.168,24.318
5165,25.168,24.385
5170,25.168,24.351
5175,25.168,24.385
5180,25.168,24.318
5185,25.168,24.351
5190,25.168,24.351
5195,25.168,24.419
5200,25.168,24.385
5205,25.202,24.385
5210,25.168,24.351
5215,25.168,24.351
5220,25.168,24.351
5225,25.168,24.419
5230,25.202,24.385
5235,25.202,24.385
5240,25.202,24.385
5246,25.168,24.385
5251,25.168,24.385
5256,25.168,24.385
5261,25.168,24.385
5266,25.134,24.385
5271,25.202,24.351
5276,25.168,24.351
5281,25.202,24.385
5286,25.168,24.419
5291,25.202,24.419
5296,25.202,24.385
5301,25.168,24.385
5306,25.168,24.385
5311,25.236,24.419
5316,25.236,24.385
5321,25.202,24.385
5326,25.202,24.419
5332,25.168,24.385
5337,25.202,24.385
5342,25.202,24.419
5347,25.168,24.419
5352,25.202,24.453
5357,25.202,24.453
5362,25.168,24.419
5367,25.168,24.419
5372,25.202,24.419
5377,25.202,24.453
5382,25.168,24.453
5387,25.236,24.453
5392,25.202,24.419
5397,25.202,24.453
5402,25.202,24.453
5407,25.236,24.453
5412,25.168,24.419
5418,25.202,24.419
5423,25.168,24.453
5428,25.202,24.453
5433,25.202,24.453
5438,25.236,24.453
5443,25.202,24.453
5448,25.202,24.453
5453,25.202,24.419
5458,25.202,24.486
5463,25.202,24.453
5468,25.202,24.453
5473,25.202,24.486
5478,25.202,24.453
5483,25.202,24.453
5488,25.202,24.453
5493,25.202,24.453
5498,25.236,24.453
5504,25.202,24.486
5509,25.202,24.486
5514,25.236,24.486
5519,25.236,24.486
5524,25.236,24.453
5529,25.236,24.486
5534,25.236,24.453
5539,25.202,24.486
5544,25.236,24.453
5549,25.202,24.453
5554,25.202,24.486
5559,25.236,24.453
5564,25.236,24.453
5569,25.202,24.486
5574,25.202,24.52
5579,25.236,24.486
5584,25.202,24.486
5590,25.236,24.52
5595,25.236,24.52
5600,25.236,24.486
5605,25.202,24.52
5610,25.236,24.486
5615,25.236,24.486
5620,25.202,24.486
5625,25.236,24.52
5630,25.27,24.52
5635,25.236,24.486
5640,25.236,24.486
5645,25.236,24.52
5650,25.27,24.486
5655,25.236,24.52
5660,25.236,24.52
5665,25.236,24.52
5671,25.236,24.52
5676,25.236,24.52
5681,25.236,24.52
5686,25.236,24.52
5691,25.236,24.554
5696,25.236,24.554
5701,25.236,24.52
5706,25.236,24.486
5711,25.236,24.52
5716,25.236,24.554
5721,25.236,24.588
5726,25.236,24.52
5731,25.27,24.554
5736,25.236,24.554
5741,25.27,24.52
5746,25.236,24.52
5751,25.236,24.52
5757,25.236,24.52
5762,25.236,24.52
5767,25.27,24.554
5772,25.27,24.554
5777,25.236,24.588
5782,25.27,24.52
5787,25.236,24.52
5792,25.236,24.554
5797,25.236,24.554
5802,25.27,24.554
5807,25.27,24.588
5812,25.236,24.554
5817,25.236,24.588
5822,25.236,24.554
5827,25.236,24.588
5832,25.27,24.554
5837,25.27,24.554
5843,25.27,24.554
5848,25.27,24.588
5853,25.27,24.588
5858,25.236,24.554
5863,25.27,24.554
5868,25.236,24.588
5873,25.236,24.588
5878,25.27,24.588
5883,25.27,24.554
5888,25.27,24.554
5893,25.27,24.588
5898,25.27,24.588
5903,25.27,24.621
5908,25.27,24.588
5913,25.236,24.588
5918,25.236,24.621
5923,25.27,24.621
5929,25.27,24.621
5934,25.27,24.621
5939,25.303,24.621
5944,25.27,24.621
5949,25.27,24.588
5954,25.27,24.621
5959,25.27,24.621
5964,25.27,24.588
5969,25.303,24.621
5974,25.303,24.588
5979,25.27,24.621
5984,25.303,24.621
5989,25.27,24.621
5994,25.236,24.621
5999,25.303,24.588
6004,25.27,24.588
6009,25.303,24.621
6015,25.27,24.621
6020,25.27,24.655
6025,25.27,24.588
6030,25.303,24.655
6035,25.27,24.655
6040,25.27,24.655
6045,25.27,24.655
6050,25.27,24.621
6055,25.27,24.655
6060,25.303,24.621
6065,25.27,24.588
6070,25.27,24.621
6075,25.27,24.621
6080,25.27,24.655
6085,25.303,24.621
6090,25.303,24.689
6096,25.27,24.655
6101,25.27,24.621
6106,25.27,24.655
6111,25.303,24.655
6116,25.303,24.621
6121,25.27,24.621
6126,25.27,24.655
6131,25.27,24.655
6136,25.27,24.655
6141,25.27,24.689
6146,25.27,24.655
6151,25.27,24.655
6156,25.27,24.621
6161,25.303,24.655
6166,25.27,24.655
6171,25.27,24.655
6176,25.236,24.655
6182,25.27,24.655
6187,25.27,24.655
6192,25.303,24.655
6197,25.27,24.689
6202,25.27,24.689
6207,25.27,24.689
6212,25.27,24.655
6217,25.27,24.689
6222,25.27,24.655
6227,25.27,24.689
6232,25.27,24.689
6237,25.303,24.655
6242,25.236,24.655
6247,25.236,24.655
6252,25.27,24.689
6257,25.27,24.655
6263,25.27,24.689
6268,25.27,24.689
6273,25.27,24.689
6278,25.236,24.655
6283,25.27,24.655
6288,25.236,24.689
6293,25.27,24.655
6298,25.236,24.655
6303,25.236,24.723
6308,25.236,24.689
6313,25.27,24.655
6318,25.236,24.689
6323,25.202,24.689
6328,25.202,24.689
6333,25.236,24.689
6338,25.236,24.756
6343,25.236,24.723
6349,25.236,24.689
6354,25.202,24.689
6359,25.236,24.723
6364,25.236,24.689
6369,25.236,24.723
6374,25.236,24.689
6379,25.202,24.723
6384,25.236,24.689
6389,25.236,24.723
6394,25.202,24.723
6399,25.202,24.723
6404,25.202,24.723
6409,25.202,24.723
6414,25.202,24.723
6419,25.202,24.689
6424,25.202,24.689
6429,25.202,24.723
6435,25.202,24.756
6440,25.168,24.723
6445,25.202,24.723
6450,25.202,24.756
6455,25.168,24.723
6460,25.168,24.723
6465,25.168,24.723
6470,25.168,24.756
6475,25.168,24.723
6480,25.168,24.723
6485,25.168,24.756
6490,25.134,24.756
