Time (s),PT1w (ohms-Hex),PT1s (ohms-Hex)
874.0,8326,8285
878.9999999,8326,8286
883.9999998,8326,8286
888.9999997,8326,8286
893.9999996,8326,8286
898.9999996,8326,8286
904.9999997,8326,8287
909.9999996,8325,8287
914.9999995,8325,8286
919.9999994,8325,8287
925.0,8325,8287
929.9999999,8326,8287
934.9999998,8326,8287
939.9999997,8325,8288
944.9999996,8325,8288
949.9999995,8325,8288
954.9999994,8325,8288
960.0,8325,8288
964.9999999,8325,8288
969.9999998,8324,8288
974.9999997,8324,8290
979.9999996,8325,8289
984.9999995,8324,8290
989.9999995,8324,8290
995.0,8324,8290
999.9999999,8324,8290
1005.999999,8324,8290
1011.0,8325,8291
1016.0,8324,8291
1021.0,8324,8291
1026.0,8324,8291
1031.0,8324,8291
1036.0,8324,8291
1040.999999,8324,8292
1046.0,8324,8291
1051.0,8324,8292
1056.0,8323,8291
1061.0,8323,8292
1066.0,8324,8292
1071.0,8323,8293
1075.999999,8322,8293
1081.0,8323,8293
1086.0,8323,8293
1091.0,8323,8294
1096.0,8323,8293
1102.0,8323,8294
1107.0,8322,8294
1112.0,8323,8294
1117.0,8322,8295
1122.0,8322,8293
1127.0,8323,8294
1132.0,8323,8295
1137.0,8322,8295
1142.0,8322,8295
1147.0,8322,8295
1152.0,8322,8295
1157.0,8322,8295
1161.999999,8322,8296
1167.0,8321,8296
1172.0,8321,8296
1177.0,8322,8296
1182.0,8322,8296
1187.0,8321,8296
1192.0,8322,8296
1198.0,8321,8296
1203.0,8322,8297
1207.999999,8321,8297
1213.0,8321,8296
1218.0,8321,8297
1223.0,8321,8298
1228.0,8321,8297
1233.0,8321,8298
1238.0,8321,8297
1243.0,8321,8298
1248.0,8320,8298
1253.0,8321,8297
1258.0,8320,8298
1263.0,8320,8298
1268.0,8320,8299
1273.0,8320,8299
1278.0,8320,8298
1282.999999,8320,8299
1288.0,8320,8299
1293.999999,8320,8299
1299.0,8320,8299
1304.0,8320,8299
1309.0,8320,8300
1314.0,8320,8300
1319.0,8319,8300
1324.0,8319,8300
1328.999999,8320,8300
1334.0,8319,8300
1339.0,8319,8300
1344.0,8320,8301
1349.0,8319,8300
1354.0,8319,8301
1359.0,8319,8301
1364.0,8319,8300
1369.0,8319,8301
1374.0,8319,8301
1379.0,8319,8302
1384.0,8319,8301
1390.0,8319,8301
1395.0,8319,8302
1400.0,8319,8302
1405.0,8319,8302
1410.0,8319,8302
1414.999999,8318,8302
1420.0,8318,8302
1425.0,8318,8302
1430.0,8319,8303
1435.0,8318,8302
1440.0,8318,8303
1445.0,8318,8303
1449.999999,8318,8303
1455.0,8318,8302
1460.0,8318,8302
1465.0,8318,8303
1470.0,8317,8303
1475.0,8319,8304
1480.0,8319,8303
1486.0,8318,8303
1491.0,8318,8304
1496.0,8318,8303
1500.999999,8318,8304
1506.0,8317,8303
1511.0,8318,8303
1516.0,8317,8304
1521.0,8317,8304
1526.0,8317,8305
1531.0,8317,8304
1535.999999,8318,8304
1541.0,8317,8304
1546.0,8317,8305
1551.0,8317,8305
1556.0,8317,8305
1561.0,8317,8305
1566.0,8317,8305
1570.999999,8317,8305
1576.0,8317,8305
1582.0,8317,8305
1586.999999,8317,8305
1592.0,8317,8306
1597.0,8317,8305
1602.0,8317,8306
1607.0,8317,8306
1612.0,8317,8306
1617.0,8317,8306
1621.999999,8317,8305
1627.0,8317,8307
1632.0,8317,8306
1637.0,8316,8306
1642.0,8317,8306
1647.0,8316,8306
1652.0,8317,8306
1656.999999,8317,8306
1662.0,8317,8307
1667.0,8317,8307
1672.0,8316,8307
1677.0,8316,8306
1683.0,8317,8307
1688.0,8316,8307
1693.0,8316,8307
1698.0,8317,8307
1703.0,8316,8307
1707.999999,8316,8307
1713.0,8316,8307
1718.0,8316,8307
1723.0,8316,8308
1728.0,8317,8307
1733.0,8317,8308
1738.0,8315,8307
1742.999999,8316,8307
1748.0,8316,8308
1753.0,8316,8308
1758.0,8315,8308
1763.0,8316,8308
1768.0,8316,8308
1773.0,8316,8308
1779.0,8315,8308
1784.0,8315,8308
1789.0,8315,8308
1793.999999,8315,8309
1799.0,8315,8309
1804.0,8315,8308
1809.0,8316,8308
1814.0,8315,8308
1819.0,8316,8308
1824.0,8315,8308
1828.999999,8315,8309
1834.0,8314,8308
1839.0,8315,8309
1844.0,8315,8309
1849.0,8315,8309
1854.0,8315,8309
1859.0,8316,8309
1863.999999,8314,8309
1869.0,8314,8309
1875.0,8315,8309
1879.999999,8315,8309
1885.0,8315,8310
1890.0,8315,8309
1895.0,8315,8310
1900.0,8315,8309
1905.0,8314,8310
1910.0,8315,8309
1914.999999,8314,8309
1920.0,8315,8310
1925.0,8315,8310
1930.0,8315,8310
1935.0,8314,8311
1940.0,8315,8311
1945.0,8315,8310
1949.999999,8314,8311
1955.0,8315,8309
1960.0,8314,8310
1966.0,8315,8311
1971.0,8315,8310
1976.0,8315,8311
1981.0,8314,8310
1986.0,8315,8311
1991.0,8313,8310
1996.0,8315,8311
2001.0,8314,8311
2006.0,8314,8311
2011.0,8315,8311
2016.0,8314,8311
2021.0,8314,8311
2026.0,8314,8311
2031.0,8314,8311
2035.999999,8314,8311
2041.0,8314,8311
2046.0,8314,8311
2051.0,8314,8311
2056.0,8313,8311
2062.0,8314,8312
2067.0,8314,8311
2072.0,8314,8311
2077.0,8314,8311
2081.999999,8314,8311
2087.0,8313,8311
2092.0,8314,8311
2097.0,8314,8312
2102.0,8314,8312
2107.0,8314,8311
2112.0,8314,8312
2117.0,8314,8312
2122.0,8313,8312
2127.0,8314,8312
2132.0,8313,8311
2137.0,8314,8312
2142.0,8313,8312
2147.0,8314,8312
2152.0,8313,8312
2158.0,8313,8312
2163.0,8313,8312
2167.999999,8313,8312
2173.0,8313,8312
2178.0,8313,8312
2183.0,8313,8312
2188.0,8313,8312
2193.0,8312,8313
2198.0,8314,8312
2202.999999,8313,8312
2208.0,8314,8312
2213.0,8313,8312
2218.0,8313,8312
2223.0,8314,8312
2228.0,8313,8313
2233.0,8313,8313
2237.999999,8313,8313
2243.0,8313,8314
2248.0,8313,8313
2253.999999,8313,8313
2259.0,8313,8313
2264.0,8313,8312
2269.0,8313,8312
2274.0,8313,8313
2279.0,8314,8313
2284.0,8313,8313
2288.999999,8313,8314
2294.0,8313,8314
2299.0,8313,8313
2304.0,8313,8313
2309.0,8313,8313
2314.0,8313,8313
2319.0,8313,8313
2323.999999,8313,8313
2329.0,8313,8313
2334.0,8312,8314
2339.0,8312,8313
2344.0,8313,8314
2349.0,8312,8314
2355.0,8313,8313
2360.0,8312,8313
2365.0,8313,8314
2370.0,8312,8313
2374.999999,8313,8314
2380.0,8313,8313
2385.0,8312,8313
2390.0,8312,8314
2395.0,8312,8313
2400.0,8312,8314
2405.0,8312,8314
2409.999999,8313,8314
2415.0,8312,8314
2420.0,8312,8314
2425.0,8312,8313
2430.0,8312,8314
2435.0,8313,8314
2440.0,8312,8314
2444.999999,8312,8314
2451.0,8313,8314
2456.0,8312,8314
2460.999999,8313,8315
2466.0,8312,8314
2471.0,8312,8315
2476.0,8312,8315
2481.0,8313,8314
2486.0,8312,8314
2491.0,8312,8314
2495.999999,8312,8314
2501.0,8312,8314
2506.0,8312,8314
2511.0,8312,8314
2516.0,8313,8315
2521.0,8312,8314
2526.0,8312,8315
2530.999999,8312,8315
2536.0,8313,8314
2541.0,8312,8315
2546.999999,8312,8314
2552.0,8312,8315
2557.0,8313,8315
2562.0,8313,8315
2567.0,8312,8315
2572.0,8312,8315
2577.0,8312,8315
2581.999999,8312,8315
2587.0,8313,8315
2592.0,8312,8315
2597.0,8312,8315
2602.0,8312,8314
2607.0,8312,8315
2612.0,8312,8315
2616.999999,8312,8315
2622.0,8312,8315
2627.0,8312,8315
2632.0,8311,8315
2637.0,8312,8315
2643.0,8312,8316
2648.0,8312,8315
2653.0,8312,8315
2658.0,8312,8316
2663.0,8312,8315
2667.999999,8312,8316
2673.0,8312,8315
2678.0,8312,8315
2683.0,8312,8315
2688.0,8312,8315
2693.0,8312,8316
2698.0,8312,8316
2702.999999,8311,8316
2708.0,8312,8316
2713.0,8312,8315
2718.0,8311,8315
2723.0,8312,8316
2728.0,8312,8315
2733.0,8312,8315
2739.0,8312,8316
2744.0,8312,8315
2749.0,8312,8315
2753.999999,8312,8316
2759.0,8312,8315
2764.0,8312,8315
2769.0,8312,8316
2774.0,8312,8316
2779.0,8312,8316
2784.0,8311,8316
2788.999999,8312,8316
2794.0,8311,8316
2799.0,8311,8316
2804.0,8311,8316
2809.0,8312,8316
2814.0,8311,8317
2819.0,8311,8316
2823.999999,8312,8316
2829.0,8311,8316
2834.999999,8312,8315
2840.0,8312,8316
2845.0,8312,8316
2850.0,8311,8316
2855.0,8311,8316
2860.0,8312,8316
2865.0,8311,8315
2870.0,8311,8316
2875.0,8311,8317
2880.0,8312,8316
2885.0,8312,8316
2890.0,8311,8316
2895.0,8312,8316
2900.0,8312,8316
2905.0,8312,8315
2909.999999,8311,8316
2915.0,8312,8316
2920.0,8311,8317
2925.0,8311,8317
2931.0,8311,8317
2936.0,8311,8316
2941.0,8311,8317
2946.0,8311,8316
2951.0,8311,8317
2955.999999,8312,8316
2961.0,8312,8317
2966.0,8311,8316
2971.0,8311,8316
2976.0,8311,8316
2981.0,8311,8317
2986.0,8311,8316
2991.0,8310,8317
2996.0,8311,8317
3001.0,8311,8317
3006.0,8311,8317
3011.0,8311,8317
3016.0,8311,8317
3021.0,8311,8316
3027.0,8311,8317
3032.0,8311,8316
3037.0,8311,8317
3041.999999,8311,8317
3047.0,8311,8317
3052.0,8311,8316
3057.0,8311,8316
3062.0,8311,8316
3067.0,8311,8317
3072.0,8311,8317
3076.999999,8311,8317
3082.0,8311,8317
3087.0,8311,8316
3092.0,8311,8317
3097.0,8312,8317
3102.0,8311,8317
3107.0,8311,8317
3111.999999,8311,8316
3117.0,8311,8317
3123.0,8311,8317
3127.999999,8312,8317
3133.0,8311,8317
3138.0,8311,8317
3143.0,8311,8317
3148.0,8311,8317
3153.0,8311,8317
3158.0,8310,8316
3162.999999,8311,8317
3168.0,8311,8317
3173.0,8311,8317
3178.0,8311,8317
3183.0,8311,8317
3188.0,8311,8317
3193.0,8311,8317
3197.999999,8311,8318
3203.0,8310,8317
3208.0,8311,8316
3213.0,8311,8317
3219.0,8312,8317
3224.0,8311,8317
3229.0,8311,8317
3234.0,8310,8317
3239.0,8311,8317
3244.0,8310,8317
3248.999999,8311,8317
3254.0,8311,8317
3259.0,8312,8317
3264.0,8311,8317
3269.0,8312,8317
3274.0,8311,8318
3279.0,8310,8317
3283.999999,8311,8317
3289.0,8311,8318
3294.0,8312,8317
3299.0,8311,8317
3304.0,8311,8317
3309.0,8311,8318
3315.0,8311,8317
3320.0,8311,8318
3325.0,8311,8317
3330.0,8311,8317
3334.999999,8311,8317
3340.0,8311,8317
3345.0,8311,8317
3350.0,8311,8318
3355.0,8311,8318
3360.0,8311,8318
3365.0,8311,8318
3369.999999,8310,8317
3375.0,8311,8317
3380.0,8311,8318
3385.0,8311,8318
3390.0,8311,8318
3395.0,8311,8317
3400.0,8311,8318
3404.999999,8311,8318
3411.0,8312,8318
3416.0,8310,8317
3420.999999,8311,8318
3426.0,8311,8318
3431.0,8311,8318
3436.0,8311,8317
3441.0,8310,8318
3446.0,8311,8317
3451.0,8310,8318
3455.999999,8311,8317
3461.0,8311,8318
3466.0,8311,8317
3471.0,8311,8318
3476.0,8311,8318
3481.0,8310,8317
3486.0,8311,8317
3490.999999,8311,8318
3496.0,8311,8317
3501.0,8311,8317
3506.999999,8310,8317
3512.0,8311,8318
3517.0,8311,8318
3522.0,8310,8318
3527.0,8311,8318
3532.0,8310,8318
3537.0,8310,8318
3541.999999,8310,8318
3547.0,8310,8318
3552.0,8311,8318
3557.0,8310,8318
3562.0,8311,8318
3567.0,8311,8318
3572.0,8310,8318
3576.999999,8312,8318
3582.0,8310,8318
3587.0,8311,8318
3592.0,8311,8318
3597.0,8311,8317
3603.0,8310,8318
3608.0,8311,8318
3613.0,8310,8318
3618.0,8311,8318
3623.0,8310,8318
3628.0,8310,8318
3633.0,8311,8317
3638.0,8310,8318
3643.0,8311,8318
3648.0,8310,8318
3653.0,8311,8318
3658.0,8310,8318
3662.999999,8311,8318
3668.0,8311,8318
3673.0,8311,8319
3678.0,8311,8318
3683.0,8311,8318
3688.0,8311,8319
3693.0,8310,8318
3699.0,8310,8319
3704.0,8311,8317
3708.999999,8311,8318
3714.0,8311,8318
3719.0,8310,8318
3724.0,8311,8319
3729.0,8311,8318
3734.0,8310,8319
3739.0,8311,8318
3744.0,8310,8318
3749.0,8311,8319
3754.0,8311,8318
3759.0,8310,8319
3764.0,8311,8318
3769.0,8311,8318
3774.0,8310,8319
3779.0,8311,8318
3783.999999,8311,8319
3789.0,8311,8318
3794.999999,8311,8318
3800.0,8310,8318
3805.0,8311,8319
3810.0,8310,8318
3815.0,8311,8318
3820.0,8310,8318
3825.0,8310,8318
3829.999999,8310,8318
3835.0,8310,8318
3840.0,8310,8318
3845.0,8310,8318
3850.0,8310,8319
3855.0,8310,8318
3860.0,8310,8318
3865.0,8310,8318
3870.0,8311,8318
3875.0,8311,8319
3880.0,8310,8318
3885.0,8310,8318
3891.0,8310,8318
3896.0,8311,8318
3901.0,8310,8318
3906.0,8311,8319
3911.0,8311,8319
3915.999999,8310,8317
3921.0,8311,8318
3926.0,8310,8319
3931.0,8311,8318
3936.0,8310,8318
3941.0,8310,8318
3946.0,8311,8319
3950.999999,8311,8319
3956.0,8311,8319
3961.0,8311,8319
3966.0,8310,8319
3971.0,8310,8319
3976.0,8311,8319
3981.0,8310,8318
3987.0,8311,8318
3992.0,8311,8318
3997.0,8311,8318
4001.999999,8311,8318
4007.0,8310,8319
4012.0,8311,8319
4017.0,8310,8319
4022.0,8310,8318
4027.0,8311,8319
4032.0,8311,8318
4036.999999,8310,8319
4042.0,8311,8318
4047.0,8310,8318
4052.0,8311,8319
4057.0,8311,8319
4062.0,8310,8319
4067.0,8311,8318
4071.999999,8311,8318
4077.0,8311,8318
4082.0,8311,8319
4087.999999,8311,8318
4093.0,8311,8319
4098.0,8310,8319
4103.0,8311,8318
4108.0,8310,8318
4113.0,8311,8318
4118.0,8310,8319
4122.999999,8311,8319
4128.0,8311,8319
4133.0,8311,8318
4138.0,8310,8318
4143.0,8310,8319
4148.0,8310,8318
4153.0,8311,8318
4157.999999,8311,8319
4163.0,8311,8319
4168.0,8310,8319
4173.0,8311,8319
4178.0,8310,8318
4184.0,8310,8318
4189.0,8310,8319
4194.0,8311,8318
4199.0,8310,8318
4204.0,8311,8319
4208.999999,8310,8318
4214.0,8311,8320
4219.0,8310,8318
4224.0,8311,8318
4229.0,8311,8319
4234.0,8310,8319
4239.0,8310,8318
4243.999999,8311,8319
4249.0,8311,8319
4254.0,8310,8318
4259.0,8310,8318
4264.0,8310,8319
4269.0,8310,8319
4274.0,8311,8318
4280.0,8310,8319
4285.0,8311,8319
4290.0,8311,8319
4294.999999,8310,8318
4300.0,8311,8318
4305.0,8311,8319
4310.0,8310,8318
4315.0,8311,8318
4320.0,8311,8319
4325.0,8311,8318
4329.999999,8310,8319
4335.0,8312,8319
4340.0,8311,8318
4345.0,8310,8318
4350.0,8310,8319
4355.0,8311,8319
4360.0,8311,8319
4364.999999,8311,8319
4371.0,8310,8320
4376.0,8310,8318
4380.999999,8311,8318
4386.0,8311,8319
4391.0,8310,8319
4396.0,8310,8319
4401.0,8311,8319
4406.0,8310,8318
4411.0,8311,8319
4415.999999,8311,8319
4421.0,8310,8319
4426.0,8311,8319
4431.0,8310,8319
4436.0,8311,8319
4441.0,8311,8319
4446.0,8311,8319
4450.999999,8310,8319
4456.0,8311,8319
4461.0,8310,8319
4467.0,8310,8319
4472.0,8310,8318
4477.0,8310,8319
4482.0,8310,8318
4487.0,8311,8319
4492.0,8311,8319
4497.0,8311,8318
4502.0,8311,8320
4507.0,8311,8319
4512.0,8311,8319
4517.0,8310,8319
4522.0,8310,8319
4527.0,8311,8319
4532.0,8311,8319
4536.999999,8311,8318
4542.0,8310,8319
4547.0,8311,8318
4552.0,8311,8319
4557.0,8312,8319
4563.0,8310,8319
4568.0,8311,8319
4573.0,8310,8319
4578.0,8310,8319
4582.999999,8311,8319
4588.0,8310,8319
4593.0,8311,8319
4598.0,8310,8318
4603.0,8310,8319
4608.0,8311,8319
4613.0,8310,8319
4618.0,8311,8320
4623.0,8311,8319
4628.0,8311,8319
4633.0,8311,8319
4638.0,8310,8318
4643.0,8311,8319
4648.0,8310,8319
4653.0,8311,8319
4659.0,8311,8319
4664.0,8312,8319
4668.999999,8311,8320
4674.0,8311,8319
4679.0,8310,8319
4684.0,8310,8319
4689.0,8311,8319
4694.0,8311,8319
4699.0,8311,8319
4703.999999,8310,8319
4709.0,8311,8319
4714.0,8311,8319
4719.0,8311,8319
4724.0,8310,8319
4729.0,8310,8319
4734.0,8311,8319
4739.0,8310,8320
4744.0,8311,8319
4749.0,8311,8319
4754.999999,8310,8319
4760.0,8311,8319
4765.0,8311,8319
4770.0,8311,8319
4775.0,8311,8319
4780.0,8310,8318
4785.0,8310,8318
4789.999999,8310,8319
4795.0,8310,8319
4800.0,8310,8319
4805.0,8311,8319
4810.0,8311,8319
4815.0,8311,8319
4820.0,8310,8319
4824.999999,8310,8320
4830.0,8311,8319
4835.0,8310,8319
4840.0,8311,8318
4845.0,8311,8319
4851.0,8311,8319
4856.0,8311,8320
4861.0,8311,8320
4866.0,8310,8319
4871.0,8311,8319
4875.999999,8311,8319
4881.0,8311,8319
4886.0,8311,8319
4891.0,8311,8319
4896.0,8311,8319
4901.0,8311,8319
4906.0,8311,8319
4910.999999,8310,8319
4916.0,8311,8318
4921.0,8311,8319
4926.0,8310,8319
4931.0,8311,8319
4936.0,8311,8319
4941.0,8311,8319
4947.0,8311,8319
4952.0,8310,8319
4957.0,8311,8318
4961.999999,8311,8319
4967.0,8310,8319
4972.0,8311,8319
4977.0,8312,8319
4982.0,8311,8318
4987.0,8310,8319
4992.0,8311,8319
4996.999999,8310,8319
5002.0,8310,8319
5007.0,8310,8319
5012.0,8311,8319
5017.0,8311,8319
5022.0,8311,8319
5027.0,8310,8319
5031.999999,8310,8320
5037.0,8311,8319
5043.0,8311,8319
5047.999999,8311,8319
5053.0,8311,8320
5058.0,8310,8320
5063.0,8310,8319
5068.0,8311,8319
5073.0,8311,8319
5078.0,8311,8320
5082.999999,8310,8319
5088.0,8311,8319
5093.0,8310,8320
5098.0,8311,8320
5103.0,8311,8319
5108.0,8310,8320
5113.0,8311,8320
5117.999999,8311,8319
5123.0,8310,8320
5128.0,8310,8319
5133.0,8310,8319
5139.0,8310,8319
5144.0,8311,8320
5149.0,8311,8320
5154.0,8311,8320
5159.0,8311,8319
5164.0,8311,8320
5168.999999,8310,8319
5174.0,8311,8319
5179.0,8311,8319
5184.0,8310,8320
5189.0,8311,8320
5194.0,8311,8319
5199.0,8310,8319
5203.999999,8311,8319
5209.0,8310,8319
5214.0,8310,8320
5219.0,8311,8319
5224.0,8311,8320
5229.0,8311,8319
5235.0,8310,8319
5240.0,8311,8319
5245.0,8311,8320
5250.0,8310,8320
5254.999999,8311,8320
5260.0,8310,8319
5265.0,8310,8320
5270.0,8312,8320
5275.0,8311,8320
5280.0,8311,8319
5285.0,8311,8320
5289.999999,8312,8319
5295.0,8311,8320
5300.0,8311,8319
5305.0,8311,8320
5310.0,8311,8319
5315.0,8311,8319
5320.0,8311,8320
5324.999999,8310,8319
5331.0,8311,8319
5335.999999,8311,8319
5341.0,8310,8320
5346.0,8311,8320
5351.0,8311,8319
5356.0,8311,8319
5361.0,8311,8319
5366.0,8311,8319
5371.0,8311,8319
5376.0,8311,8319
5381.0,8311,8320
5386.0,8311,8320
5391.0,8311,8319
5396.0,8310,8319
5401.0,8311,8319
5406.0,8312,8319
5410.999999,8310,8319
5416.0,8311,8319
5421.0,8311,8319
5427.0,8311,8319
5432.0,8311,8320
5437.0,8311,8319
5442.0,8311,8320
5447.0,8310,8319
5452.0,8311,8319
5456.999999,8311,8320
5462.0,8310,8319
5467.0,8311,8319
5472.0,8310,8319
5477.0,8310,8320
5482.0,8311,8320
5487.0,8310,8319
5492.0,8311,8320
5497.0,8311,8320
5502.0,8311,8320
5507.0,8311,8320
5512.0,8311,8319
5517.0,8311,8319
5523.0,8310,8320
5528.0,8311,8319
5533.0,8310,8319
5538.0,8311,8320
5542.999999,8311,8319
5548.0,8310,8320
5553.0,8312,8319
5558.0,8310,8320
5563.0,8311,8320
5568.0,8310,8320
5573.0,8311,8319
5577.999999,8311,8319
5583.0,8311,8320
5588.0,8311,8319
5593.0,8311,8320
5598.0,8310,8320
5603.0,8311,8319
5608.0,8311,8319
5612.999999,8311,8319
5619.0,8310,8321
5624.0,8311,8319
5628.999999,8310,8319
5634.0,8311,8320
5639.0,8310,8320
5644.0,8311,8319
5649.0,8311,8320
5654.0,8310,8319
5659.0,8311,8319
5663.999999,8310,8320
5669.0,8311,8319
5674.0,8311,8320
5679.0,8311,8320
5684.0,8311,8320
5689.0,8310,8320
5694.0,8310,8320
5698.999999,8311,8319
5704.0,8311,8319
5709.0,8311,8320
5714.999999,8311,8320
5720.0,8311,8320
5725.0,8311,8320
5730.0,8310,8320
5735.0,8311,8319
5740.0,8311,8319
5745.0,8310,8320
5749.999999,8311,8319
5755.0,8311,8320
5760.0,8311,8320
5765.0,8311,8319
5770.0,8311,8319
5775.0,8311,8320
5780.0,8311,8319
5784.999999,8311,8319
5790.0,8312,8320
5795.0,8312,8319
5800.0,8311,8320
5805.0,8311,8319
5811.0,8310,8319
5816.0,8310,8319
5821.0,8310,8320
5826.0,8311,8320
5831.0,8312,8320
5835.999999,8311,8320
5841.0,8311,8320
5846.0,8311,8320
5851.0,8311,8320
5856.0,8311,8320
5861.0,8311,8320
5866.0,8311,8320
5870.999999,8311,8320
5876.0,8310,8320
5881.0,8311,8319
5886.0,8311,8320
5891.0,8311,8319
5896.0,8311,8320
5901.0,8311,8320
5907.0,8311,8320
5912.0,8311,8320
5917.0,8311,8320
5921.999999,8311,8320
5927.0,8310,8319
5932.0,8311,8319
5937.0,8311,8319
5942.0,8312,8320
5947.0,8311,8320
5952.0,8311,8319
5956.999999,8310,8320
5962.0,8311,8320
5967.0,8311,8320
5972.0,8311,8319
5977.0,8311,8320
5982.0,8311,8320
5987.0,8311,8319
5991.999999,8310,8320
5997.0,8310,8320
6003.0,8311,8320
6007.999999,8310,8320
6013.0,8312,8320
6018.0,8311,8321
6023.0,8311,8319
6028.0,8311,8319
6033.0,8311,8319
6038.0,8311,8320
6042.999999,8311,8319
6048.0,8311,8319
6053.0,8310,8319
6058.0,8312,8320
6063.0,8310,8320
6068.0,8310,8320
6073.0,8311,8320
6077.999999,8311,8320
6083.0,8311,8320
6088.0,8311,8320
6093.0,8312,8320
6099.0,8311,8320
6104.0,8311,8319
6109.0,8310,8320
6114.0,8311,8319
6119.0,8311,8320
6124.0,8311,8320
6128.999999,8311,8320
6134.0,8311,8320
6139.0,8312,8320
6144.0,8312,8320
6149.0,8310,8319
6154.0,8311,8320
6159.0,8311,8321
6163.999999,8310,8319
6169.0,8311,8320
6174.0,8311,8320
6179.0,8311,8320
6184.0,8311,8320
6189.0,8311,8320
6195.0,8311,8320
6200.0,8311,8320
6205.0,8312,8320
6209.999999,8311,8320
6215.0,8311,8320
6220.0,8311,8320
6225.0,8311,8319
6230.0,8311,8320
6235.0,8310,8320
6240.0,8311,8321
6245.0,8311,8320
6250.0,8311,8319
6255.0,8311,8320
6260.0,8311,8319
6265.0,8311,8320
6270.0,8311,8320
