Time (s),PT4w_cal (deg.C),PT4s_cal (deg.C)
525,23.106,21.373
530,23.14,21.373
535,23.14,21.373
541,23.14,21.373
546,23.173,21.373
551,23.173,21.407
556,23.207,21.373
561,23.241,21.407
566,23.308,21.373
571,23.308,21.373
576,23.308,21.407
581,23.308,21.373
586,23.376,21.407
591,23.342,21.373
596,23.376,21.407
601,23.41,21.407
606,23.41,21.373
611,23.444,21.305
616,23.444,21.407
621,23.477,21.339
627,23.477,21.373
632,23.444,21.373
637,23.477,21.407
642,23.477,21.373
647,23.41,21.373
652,23.376,21.407
657,23.41,21.373
662,23.376,21.373
667,23.376,21.339
672,23.342,21.339
677,23.342,21.373
682,23.308,21.373
687,23.308,21.373
692,23.308,21.407
697,23.275,21.339
702,23.308,21.373
707,23.308,21.339
712,23.308,21.373
718,23.308,21.373
723,23.275,21.373
728,23.275,21.44
733,23.275,21.373
738,23.275,21.373
743,23.275,21.44
748,23.275,21.373
753,23.275,21.373
758,23.275,21.373
763,23.241,21.373
768,23.241,21.373
773,23.241,21.407
778,23.241,21.373
783,23.241,21.373
788,23.275,21.407
793,23.241,21.373
798,23.207,21.373
803,23.241,21.373
809,23.207,21.339
814,23.207,21.373
819,23.241,21.373
824,23.241,21.373
829,23.173,21.373
834,23.207,21.373
839,23.207,21.407
844,23.207,21.373
849,23.207,21.373
854,23.173,21.373
859,23.207,21.407
864,23.207,21.373
869,23.173,21.407
874,23.207,21.407
879,23.207,21.373
884,23.14,21.373
889,23.173,21.407
894,23.14,21.407
900,23.173,21.373
905,23.173,21.373
910,23.14,21.407
915,23.173,21.373
920,23.14,21.407
925,23.14,21.373
930,23.14,21.373
935,23.14,21.407
940,23.14,21.373
945,23.14,21.373
950,23.106,21.373
955,23.106,21.407
960,23.14,21.373
965,23.14,21.407
970,23.106,21.373
975,23.106,21.373
980,23.14,21.407
986,23.14,21.339
991,23.106,21.373
996,23.14,21.373
1001,23.106,21.373
1006,23.14,21.407
1011,23.106,21.407
1016,23.072,21.373
1021,23.106,21.339
1026,23.072,21.373
1031,23.072,21.339
1036,23.106,21.373
1041,23.106,21.339
1046,23.072,21.373
1051,23.106,21.407
1056,23.072,21.339
1061,23.038,21.373
1066,23.038,21.339
1071,23.072,21.373
1077,23.072,21.373
1082,23.072,21.373
1087,23.072,21.407
1092,23.106,21.373
1097,23.072,21.373
1102,23.038,21.373
1107,23.072,21.373
1112,23.072,21.373
1117,23.038,21.339
1122,23.038,21.373
1127,23.038,21.44
1132,23.038,21.407
1137,23.038,21.373
1142,23.038,21.373
1147,23.038,21.339
1152,23.004,21.339
1157,23.004,21.407
1162,23.038,21.44
1168,23.038,21.373
1173,23.004,21.373
1178,23.038,21.373
1183,23.038,21.339
1188,23.004,21.407
1193,23.004,21.373
1198,23.004,21.339
1203,23.004,21.407
1208,23.004,21.373
1213,23.004,21.373
1218,23.004,21.373
1223,23.004,21.373
1228,22.971,21.373
1233,23.004,21.373
1238,22.971,21.373
1243,23.038,21.373
1248,23.004,21.339
1254,23.004,21.373
1259,22.971,21.407
1264,22.971,21.407
1269,22.971,21.373
1274,22.971,21.407
1279,22.971,21.407
1284,22.971,21.407
1289,22.971,21.339
1294,23.004,21.407
1299,22.971,21.407
1304,22.971,21.373
1309,22.971,21.373
1314,22.971,21.407
1319,22.937,21.373
1324,22.971,21.407
1329,22.971,21.373
1334,22.971,21.373
1339,22.971,21.407
1345,22.971,21.339
1350,22.971,21.407
1355,22.971,21.373
1360,22.937,21.407
1365,22.971,21.373
1370,22.937,21.373
1375,22.937,21.373
1380,22.937,21.373
1385,22.937,21.373
1390,22.937,21.373
1395,22.937,21.407
1400,22.937,21.44
1405,22.937,21.373
1410,22.903,21.373
1415,22.903,21.373
1420,22.937,21.407
1425,22.937,21.373
1430,22.971,21.407
1436,22.903,21.407
1441,22.903,21.407
1446,22.903,21.373
1451,22.903,21.373
1456,22.903,21.407
1461,22.903,21.407
1466,22.903,21.407
1471,22.903,21.407
1476,22.903,21.407
1481,22.869,21.373
1486,22.903,21.407
1491,22.937,21.407
1496,22.869,21.373
1501,22.903,21.373
1506,22.869,21.407
1511,22.903,21.407
1516,22.903,21.407
1521,22.937,21.407
1527,22.903,21.44
1532,22.869,21.407
1537,22.869,21.407
1542,22.869,21.407
1547,22.903,21.373
1552,22.869,21.407
1557,22.903,21.407
1562,22.869,21.407
1567,22.869,21.373
1572,22.869,21.407
1577,22.869,21.44
1582,22.869,21.407
1587,22.836,21.407
1592,22.836,21.373
1597,22.869,21.373
1602,22.836,21.407
1607,22.869,21.407
1612,22.869,21.407
1618,22.836,21.407
1623,22.869,21.373
1628,22.836,21.373
1633,22.836,21.407
1638,22.836,21.407
1643,22.869,21.373
1648,22.836,21.373
1653,22.836,21.407
1658,22.836,21.407
1663,22.836,21.474
1668,22.836,21.407
1673,22.836,21.44
1678,22.836,21.373
1683,22.869,21.44
1688,22.836,21.44
1693,22.836,21.407
1698,22.836,21.407
1703,22.869,21.407
1709,22.836,21.407
1714,22.802,21.407
1719,22.836,21.407
1724,22.836,21.44
1729,22.802,21.407
1734,22.802,21.44
1739,22.802,21.407
1744,22.802,21.44
1749,22.802,21.44
1754,22.802,21.44
1759,22.802,21.474
1764,22.802,21.407
1769,22.802,21.44
1774,22.802,21.44
1779,22.802,21.44
1784,22.802,21.474
1789,22.802,21.44
1794,22.802,21.474
1800,22.802,21.44
1805,22.802,21.407
1810,22.802,21.44
1815,22.768,21.44
1820,22.802,21.474
1825,22.768,21.474
1830,22.768,21.44
1835,22.802,21.44
1840,22.768,21.407
1845,22.768,21.44
1850,22.836,21.474
1855,22.768,21.44
1860,22.768,21.44
1865,22.768,21.407
1870,22.802,21.474
1875,22.802,21.474
1880,22.768,21.44
1886,22.802,21.44
1891,22.768,21.474
1896,22.768,21.44
1901,22.768,21.44
1906,22.768,21.474
1911,22.768,21.474
1916,22.768,21.44
1921,22.768,21.44
1926,22.802,21.44
1931,22.768,21.474
1936,22.768,21.44
1941,22.802,21.44
1946,22.768,21.474
1951,22.734,21.44
1956,22.734,21.474
1961,22.734,21.508
1966,22.734,21.474
1972,22.734,21.44
1977,22.734,21.474
1982,22.734,21.44
1987,22.768,21.474
1992,22.734,21.508
1997,22.734,21.474
2002,22.734,21.474
2007,22.701,21.474
2012,22.734,21.508
2017,22.734,21.508
2022,22.734,21.44
2027,22.734,21.474
2032,22.734,21.474
2037,22.734,21.44
2042,22.734,21.474
2047,22.734,21.508
2052,22.734,21.474
2057,22.734,21.474
2063,22.734,21.508
2068,22.734,21.44
2073,22.701,21.474
2078,22.734,21.474
2083,22.701,21.474
2088,22.701,21.44
2093,22.734,21.474
2098,22.701,21.542
2103,22.734,21.542
2108,22.701,21.474
2113,22.701,21.474
2118,22.701,21.508
2123,22.701,21.44
2128,22.701,21.44
2133,22.701,21.44
2138,22.701,21.508
2143,22.701,21.474
2148,22.734,21.508
2154,22.701,21.44
2159,22.701,21.508
2164,22.701,21.508
2169,22.701,21.542
2174,22.667,21.508
2179,22.667,21.44
2184,22.701,21.508
2189,22.734,21.474
2194,22.701,21.508
2199,22.701,21.508
2204,22.667,21.474
2209,22.667,21.542
2214,22.667,21.474
2219,22.701,21.508
2224,22.701,21.542
2229,22.701,21.542
2234,22.701,21.508
2239,22.667,21.508
2245,22.667,21.474
2250,22.667,21.508
2255,22.667,21.508
2260,22.667,21.508
2265,22.667,21.474
2270,22.667,21.508
2275,22.701,21.508
2280,22.667,21.508
2285,22.667,21.508
2290,22.667,21.508
2295,22.667,21.508
2300,22.667,21.508
2305,22.667,21.508
2310,22.633,21.474
2315,22.667,21.575
2320,22.667,21.542
2325,22.633,21.542
2330,22.633,21.542
2336,22.667,21.508
2341,22.667,21.542
2346,22.667,21.542
2351,22.633,21.542
2356,22.667,21.542
2361,22.633,21.508
2366,22.667,21.542
2371,22.667,21.542
2376,22.667,21.508
2381,22.633,21.508
2386,22.667,21.542
2391,22.667,21.508
2396,22.667,21.542
2401,22.667,21.508
2406,22.667,21.508
2411,22.667,21.508
2416,22.633,21.542
2421,22.599,21.508
2427,22.633,21.542
2432,22.633,21.542
2437,22.667,21.508
2442,22.633,21.609
2447,22.667,21.542
2452,22.633,21.542
2457,22.667,21.508
2462,22.667,21.508
2467,22.667,21.542
2472,22.633,21.542
2477,22.667,21.508
2482,22.633,21.542
2487,22.633,21.542
2492,22.633,21.575
2497,22.633,21.508
2502,22.633,21.542
2507,22.633,21.575
2512,22.633,21.542
2518,22.633,21.575
2523,22.633,21.575
2528,22.599,21.542
2533,22.633,21.508
2538,22.633,21.542
2543,22.599,21.575
2548,22.633,21.575
2553,22.633,21.542
2558,22.599,21.542
2563,22.599,21.609
2568,22.633,21.542
2573,22.633,21.575
2578,22.633,21.542
2583,22.633,21.542
2588,22.599,21.542
2593,22.599,21.575
2598,22.599,21.609
2604,22.633,21.508
2609,22.599,21.575
2614,22.599,21.609
2619,22.599,21.609
2624,22.599,21.575
2629,22.599,21.575
2634,22.599,21.609
2639,22.565,21.542
2644,22.633,21.609
2649,22.599,21.575
2654,22.599,21.609
2659,22.633,21.575
2664,22.599,21.542
2669,22.599,21.609
2674,22.633,21.609
2679,22.599,21.575
2684,22.565,21.542
2689,22.599,21.575
2695,22.633,21.575
2700,22.565,21.542
2705,22.599,21.542
2710,22.565,21.609
2715,22.599,21.609
2720,22.599,21.575
2725,22.599,21.609
2730,22.599,21.609
2735,22.599,21.609
2740,22.565,21.609
2745,22.565,21.609
2750,22.565,21.609
2755,22.599,21.575
2760,22.599,21.542
2765,22.599,21.609
2770,22.599,21.609
2775,22.599,21.575
2780,22.599,21.609
2786,22.565,21.609
2791,22.599,21.609
2796,22.565,21.575
2801,22.599,21.609
2806,22.565,21.575
2811,22.565,21.609
2816,22.565,21.575
2821,22.565,21.575
2826,22.599,21.575
2831,22.565,21.575
2836,22.565,21.575
2841,22.565,21.575
2846,22.565,21.643
2851,22.565,21.609
2856,22.565,21.609
2861,22.532,21.609
2866,22.532,21.609
2871,22.565,21.643
2877,22.599,21.609
2882,22.565,21.609
2887,22.565,21.575
2892,22.565,21.575
2897,22.565,21.643
2902,22.565,21.609
2907,22.532,21.609
2912,22.565,21.575
2917,22.532,21.643
2922,22.532,21.575
2927,22.565,21.643
2932,22.565,21.643
2937,22.565,21.609
2942,22.565,21.643
2947,22.565,21.575
2952,22.532,21.643
2957,22.532,21.575
2962,22.565,21.609
2968,22.565,21.609
2973,22.532,21.677
2978,22.532,21.575
2983,22.565,21.609
2988,22.532,21.609
2993,22.532,21.609
2998,22.532,21.643
3003,22.532,21.609
3008,22.498,21.643
3013,22.532,21.643
3018,22.532,21.643
3023,22.565,21.643
3028,22.532,21.643
3033,22.532,21.575
3038,22.532,21.609
3043,22.532,21.575
3048,22.565,21.643
3053,22.532,21.643
3059,22.532,21.609
3064,22.565,21.643
3069,22.532,21.643
3074,22.565,21.643
3079,22.532,21.609
3084,22.532,21.643
3089,22.532,21.643
3094,22.565,21.643
3099,22.532,21.609
3104,22.532,21.643
3109,22.498,21.609
3114,22.565,21.609
3119,22.565,21.677
3124,22.498,21.609
3129,22.532,21.677
3134,22.532,21.677
3139,22.532,21.609
3145,22.565,21.609
3150,22.498,21.677
3155,22.532,21.609
3160,22.532,21.643
3165,22.498,21.643
3170,22.532,21.677
3175,22.532,21.677
3180,22.498,21.643
3185,22.532,21.609
3190,22.532,21.609
3195,22.498,21.643
3200,22.498,21.677
3205,22.532,21.677
3210,22.532,21.677
3215,22.532,21.643
3220,22.532,21.609
3225,22.532,21.609
3231,22.532,21.609
3236,22.498,21.609
3241,22.498,21.711
3246,22.498,21.643
3251,22.498,21.711
3256,22.498,21.643
3261,22.532,21.677
3266,22.532,21.643
3271,22.498,21.677
3276,22.532,21.643
3281,22.498,21.677
3286,22.498,21.677
3291,22.498,21.677
3296,22.532,21.677
3301,22.498,21.643
3306,22.498,21.643
3311,22.498,21.677
3316,22.498,21.711
3322,22.532,21.643
3327,22.498,21.711
3332,22.464,21.643
3337,22.532,21.677
3342,22.498,21.677
3347,22.498,21.677
3352,22.498,21.711
3357,22.498,21.677
3362,22.498,21.677
3367,22.498,21.677
3372,22.498,21.677
3377,22.498,21.677
3382,22.464,21.677
3387,22.498,21.711
3392,22.464,21.643
3397,22.498,21.677
3402,22.498,21.643
3407,22.498,21.677
3413,22.498,21.643
3418,22.498,21.677
3423,22.498,21.677
3428,22.464,21.677
3433,22.498,21.677
3438,22.498,21.677
3443,22.498,21.711
3448,22.498,21.643
3453,22.498,21.677
3458,22.43,21.677
3463,22.464,21.677
3468,22.498,21.711
3473,22.498,21.677
3478,22.464,21.711
3483,22.464,21.711
3488,22.464,21.677
3493,22.464,21.677
3498,22.498,21.677
3504,22.464,21.711
3509,22.498,21.711
3514,22.498,21.711
3519,22.498,21.677
3524,22.498,21.677
3529,22.464,21.711
3534,22.498,21.643
3539,22.498,21.677
3544,22.43,21.677
3549,22.464,21.711
3554,22.464,21.677
3559,22.464,21.677
3564,22.43,21.711
3569,22.464,21.744
3574,22.464,21.677
3579,22.43,21.744
3584,22.464,21.711
3589,22.464,21.711
3595,22.43,21.711
3600,22.464,21.711
3605,22.464,21.677
3610,22.498,21.711
3615,22.464,21.711
3620,22.464,21.711
3625,22.464,21.677
3630,22.464,21.677
3635,22.464,21.711
3640,22.43,21.744
3645,22.464,21.744
3650,22.464,21.744
3655,22.464,21.711
3660,22.43,21.744
3665,22.464,21.744
3670,22.464,21.677
3675,22.498,21.711
3680,22.43,21.711
3686,22.464,21.711
3691,22.498,21.711
3696,22.464,21.744
3701,22.464,21.711
3706,22.464,21.744
3711,22.43,21.711
3716,22.498,21.711
3721,22.43,21.711
3726,22.43,21.711
3731,22.464,21.778
3736,22.464,21.711
3741,22.464,21.744
3746,22.43,21.778
3751,22.464,21.744
3756,22.464,21.711
3761,22.397,21.711
3766,22.43,21.711
3772,22.464,21.711
3777,22.43,21.744
3782,22.464,21.744
3787,22.464,21.744
3792,22.498,21.744
3797,22.43,21.677
3802,22.464,21.744
3807,22.43,21.744
3812,22.464,21.744
3817,22.43,21.744
3822,22.43,21.711
3827,22.43,21.744
3832,22.464,21.778
3837,22.464,21.744
3842,22.43,21.711
3847,22.464,21.744
3852,22.464,21.744
3858,22.43,21.744
3863,22.43,21.744
3868,22.43,21.711
3873,22.43,21.711
3878,22.464,21.744
3883,22.464,21.778
3888,22.464,21.778
3893,22.464,21.778
3898,22.43,21.711
3903,22.464,21.744
3908,22.43,21.711
3913,22.43,21.778
3918,22.43,21.744
3923,22.43,21.744
3928,22.43,21.711
3933,22.43,21.744
3938,22.43,21.744
3943,22.464,21.778
3949,22.464,21.778
3954,22.464,21.812
3959,22.397,21.711
3964,22.43,21.744
3969,22.43,21.744
3974,22.397,21.744
3979,22.397,21.711
3984,22.43,21.778
3989,22.43,21.744
3994,22.43,21.812
3999,22.464,21.744
4004,22.43,21.778
4009,22.464,21.744
4014,22.464,21.744
4019,22.397,21.744
4024,22.397,21.778
4029,22.43,21.778
4034,22.43,21.744
4040,22.43,21.778
4045,22.43,21.778
4050,22.43,21.711
4055,22.43,21.778
4060,22.464,21.744
4065,22.397,21.744
4070,22.43,21.778
4075,22.397,21.744
4080,22.43,21.778
4085,22.43,21.744
4090,22.43,21.778
4095,22.397,21.744
4100,22.43,21.812
4105,22.43,21.778
4110,22.397,21.778
4115,22.43,21.778
4120,22.43,21.778
4125,22.397,21.744
4131,22.43,21.812
4136,22.43,21.778
4141,22.43,21.744
4146,22.43,21.812
4151,22.397,21.778
4156,22.397,21.778
4161,22.43,21.778
4166,22.43,21.778
4171,22.43,21.812
4176,22.43,21.812
4181,22.397,21.778
4186,22.43,21.812
4191,22.43,21.778
4196,22.43,21.744
4201,22.397,21.778
4206,22.397,21.778
4211,22.397,21.744
4216,22.397,21.778
4222,22.43,21.812
4227,22.43,21.778
4232,22.43,21.778
4237,22.397,21.778
4242,22.397,21.812
4247,22.397,21.778
4252,22.43,21.846
4257,22.464,21.778
4262,22.43,21.812
4267,22.397,21.812
4272,22.43,21.812
4277,22.43,21.846
4282,22.397,21.778
4287,22.43,21.778
4292,22.397,21.812
4297,22.397,21.812
4302,22.397,21.778
4307,22.43,21.812
4313,22.397,21.778
4318,22.43,21.778
4323,22.43,21.812
4328,22.43,21.812
4333,22.43,21.778
4338,22.397,21.778
4343,22.397,21.812
4348,22.43,21.812
4353,22.43,21.778
4358,22.397,21.812
4363,22.397,21.778
4368,22.397,21.812
4373,22.43,21.778
4378,22.397,21.812
4383,22.43,21.812
4388,22.397,21.812
4393,22.397,21.812
4399,22.43,21.846
4404,22.397,21.812
4409,22.397,21.846
4414,22.397,21.846
4419,22.397,21.846
4424,22.43,21.812
4429,22.397,21.812
4434,22.43,21.778
4439,22.43,21.778
4444,22.397,21.812
4449,22.397,21.778
4454,22.397,21.812
4459,22.397,21.812
4464,22.397,21.812
4469,22.397,21.812
4474,22.43,21.744
4479,22.397,21.812
4484,22.43,21.812
4490,22.397,21.778
4495,22.43,21.812
4500,22.43,21.812
4505,22.43,21.812
4510,22.397,21.812
4515,22.397,21.812
4520,22.397,21.812
4525,22.397,21.812
4530,22.397,21.812
4535,22.397,21.812
4540,22.397,21.812
4545,22.397,21.812
4550,22.397,21.778
4555,22.397,21.812
4560,22.397,21.846
4565,22.43,21.812
4570,22.43,21.846
4575,22.363,21.846
4581,22.397,21.846
4586,22.363,21.846
4591,22.397,21.846
4596,22.397,21.846
4601,22.397,21.846
4606,22.397,21.778
4611,22.43,21.846
4616,22.397,21.88
4621,22.43,21.846
4626,22.464,21.846
4631,22.43,21.846
4636,22.43,21.846
4641,22.363,21.846
4646,22.43,21.846
4651,22.43,21.88
4656,22.363,21.812
4661,22.397,21.88
4666,22.397,21.778
4672,22.397,21.846
4677,22.43,21.812
4682,22.397,21.846
4687,22.397,21.812
4692,22.397,21.812
4697,22.397,21.812
4702,22.397,21.846
4707,22.397,21.846
4712,22.397,21.846
4717,22.43,21.846
4722,22.43,21.846
4727,22.397,21.812
4732,22.397,21.88
4737,22.397,21.812
4742,22.397,21.846
4747,22.397,21.846
4752,22.43,21.846
4758,22.43,21.88
4763,22.43,21.846
4768,22.397,21.812
4773,22.43,21.846
4778,22.397,21.846
4783,22.397,21.812
4788,22.397,21.846
4793,22.397,21.846
4798,22.397,21.812
4803,22.397,21.846
4808,22.43,21.846
4813,22.397,21.846
4818,22.397,21.846
4823,22.363,21.88
4828,22.363,21.88
4833,22.397,21.913
4838,22.43,21.812
4843,22.397,21.913
4849,22.43,21.88
4854,22.43,21.846
4859,22.397,21.88
4864,22.397,21.88
4869,22.397,21.913
4874,22.397,21.812
4879,22.397,21.846
4884,22.397,21.846
4889,22.397,21.846
4894,22.397,21.846
4899,22.397,21.846
4904,22.43,21.88
4909,22.397,21.846
4914,22.43,21.846
4919,22.397,21.88
4924,22.397,21.846
4929,22.397,21.846
4934,22.397,21.846
4940,22.397,21.88
4945,22.43,21.88
4950,22.397,21.88
4955,22.397,21.846
4960,22.397,21.88
4965,22.397,21.88
4970,22.43,21.846
4975,22.43,21.88
4980,22.397,21.812
4985,22.43,21.846
4990,22.397,21.88
4995,22.397,21.846
5000,22.43,21.846
5005,22.43,21.846
5010,22.43,21.846
5015,22.43,21.846
5020,22.43,21.846
5025,22.397,21.88
5031,22.363,21.846
5036,22.397,21.913
5041,22.397,21.846
5046,22.43,21.88
5051,22.397,21.846
5056,22.363,21.846
5061,22.43,21.812
5066,22.43,21.846
5071,22.363,21.88
5076,22.43,21.812
5081,22.397,21.88
5086,22.397,21.88
5091,22.397,21.88
5096,22.43,21.88
5101,22.43,21.88
5106,22.43,21.88
5111,22.43,21.88
5116,22.397,21.88
5122,22.397,21.88
5127,22.43,21.846
5132,22.397,21.846
5137,22.43,21.846
5142,22.397,21.846
5147,22.43,21.88
5152,22.397,21.846
5157,22.43,21.913
5162,22.397,21.88
5167,22.397,21.88
5172,22.43,21.88
5177,22.397,21.88
5182,22.43,21.88
5187,22.464,21.913
5192,22.43,21.846
5197,22.43,21.88
5202,22.43,21.88
5208,22.43,21.846
5213,22.43,21.913
5218,22.43,21.88
5223,22.397,21.913
5228,22.43,21.913
5233,22.43,21.913
5238,22.43,21.88
5243,22.397,21.88
5248,22.397,21.913
5253,22.43,21.913
5258,22.43,21.947
5263,22.397,21.88
5268,22.43,21.88
5273,22.43,21.913
5278,22.397,21.913
5283,22.397,21.88
5288,22.397,21.913
5293,22.397,21.913
5299,22.43,21.913
5304,22.43,21.88
5309,22.43,21.88
5314,22.43,21.88
5319,22.43,21.913
5324,22.464,21.88
5329,22.397,21.947
5334,22.43,21.88
5339,22.397,21.913
5344,22.43,21.88
5349,22.397,21.88
5354,22.43,21.88
5359,22.43,21.913
5364,22.397,21.913
5369,22.397,21.88
5374,22.397,21.88
5379,22.397,21.913
5384,22.43,21.913
5390,22.43,21.88
5395,22.397,21.88
5400,22.43,21.88
5405,22.43,21.913
5410,22.43,21.947
5415,22.397,21.88
5420,22.397,21.88
5425,22.397,21.913
5430,22.43,21.88
5435,22.397,21.913
5440,22.43,21.913
5445,22.397,21.913
5450,22.397,21.947
5455,22.397,21.913
5460,22.43,21.88
5465,22.43,21.913
5470,22.43,21.913
5475,22.43,21.913
5481,22.397,21.947
5486,22.397,21.913
5491,22.43,21.88
5496,22.397,21.947
5501,22.397,21.913
5506,22.43,21.913
5511,22.43,21.913
5516,22.397,21.913
5521,22.397,21.913
5526,22.397,21.947
5531,22.43,21.913
5536,22.397,21.846
5541,22.43,21.913
5546,22.397,21.913
5551,22.464,21.88
5556,22.397,21.913
5561,22.397,21.947
5566,22.397,21.913
5572,22.397,21.913
5577,22.43,21.913
5582,22.43,21.88
5587,22.397,21.913
5592,22.43,21.947
5597,22.397,21.913
5602,22.43,21.913
5607,22.43,21.913
5612,22.397,21.913
5617,22.397,21.913
5622,22.397,21.913
5627,22.397,21.913
5632,22.43,21.913
5637,22.464,21.981
5642,22.43,21.913
5647,22.43,21.913
5652,22.43,21.913
5658,22.43,21.947
5663,22.43,21.913
5668,22.43,21.913
5673,22.464,21.947
5678,22.43,21.913
5683,22.464,21.913
5688,22.397,21.913
5693,22.43,21.88
5698,22.363,21.947
5703,22.43,21.913
5708,22.464,21.947
5713,22.397,21.913
5718,22.464,21.947
5723,22.397,21.88
5728,22.43,21.913
5733,22.43,21.947
5738,22.397,21.947
5744,22.43,21.913
5749,22.43,21.947
5754,22.397,21.947
5759,22.43,21.947
5764,22.397,21.947
5769,22.43,21.947
5774,22.43,21.947
5779,22.397,21.947
5784,22.397,21.913
5789,22.43,21.913
5794,22.397,21.913
5799,22.464,21.913
5804,22.397,21.947
5809,22.397,21.913
5814,22.43,21.913
5819,22.43,21.947
5824,22.43,21.913
5829,22.43,21.947
5835,22.464,21.947
5840,22.43,21.947
5845,22.43,21.947
5850,22.464,21.913
5855,22.464,21.947
5860,22.43,21.947
5865,22.43,21.947
5870,22.464,21.981
5875,22.464,21.913
5880,22.43,21.947
5885,22.43,21.947
5890,22.43,21.981
5895,22.397,21.947
5900,22.43,21.913
5905,22.464,21.981
5910,22.43,21.947
5915,22.397,21.947
5920,22.43,21.947
5926,22.464,21.947
5931,22.397,21.947
5936,22.43,21.947
5941,22.43,21.947
5946,22.43,22.015
5951,22.43,21.913
5956,22.464,21.981
5961,22.464,21.981
5966,22.464,22.015
5971,22.43,21.981
5976,22.43,21.947
5981,22.464,21.913
5986,22.464,21.981
5991,22.397,21.947
5996,22.43,21.947
6001,22.464,21.947
6006,22.43,21.913
6011,22.464,21.947
6017,22.43,21.947
6022,22.43,21.947
6027,22.43,21.981
6032,22.397,21.981
6037,22.464,21.947
6042,22.43,21.947
6047,22.43,21.947
6052,22.464,21.981
6057,22.464,21.981
6062,22.43,22.015
6067,22.43,21.947
6072,22.43,21.947
6077,22.43,21.947
6082,22.464,22.015
6087,22.464,21.981
6092,22.464,21.981
6097,22.464,21.947
6103,22.43,21.981
6108,22.464,21.947
6113,22.43,21.947
6118,22.43,21.947
6123,22.464,22.015
6128,22.464,21.981
6133,22.43,21.981
6138,22.464,21.947
6143,22.43,21.981
6148,22.464,21.947
6153,22.464,21.981
6158,22.464,21.981
6163,22.43,21.981
6168,22.464,21.981
6173,22.464,21.947
6178,22.464,21.981
6183,22.43,21.947
6188,22.43,21.913
6194,22.464,21.947
6199,22.43,21.947
6204,22.43,21.947
6209,22.464,21.981
6214,22.43,21.947
6219,22.43,21.981
6224,22.43,22.015
6229,22.464,21.981
6234,22.43,21.981
6239,22.43,21.981
6244,22.464,22.015
6249,22.43,21.947
6254,22.43,21.981
6259,22.464,21.947
6264,22.43,21.981
6269,22.464,21.947
6274,22.464,21.981
6279,22.464,22.015
6285,22.464,21.981
6290,22.43,21.981
6295,22.397,21.947
6300,22.464,21.981
6305,22.464,21.981
6310,22.464,21.981
6315,22.43,22.015
6320,22.43,21.981
6325,22.43,21.981
6330,22.464,21.981
6335,22.43,21.981
6340,22.464,22.015
6345,22.464,21.981
6350,22.464,21.981
6355,22.464,21.981
6360,22.464,22.015
6365,22.43,21.981
6370,22.464,21.981
6376,22.498,21.981
6381,22.464,21.981
6386,22.498,21.981
6391,22.464,22.015
6396,22.43,22.015
6401,22.464,22.015
6406,22.43,22.015
6411,22.464,21.947
6416,22.464,21.981
6421,22.498,22.015
6426,22.498,21.981
6431,22.464,21.981
6436,22.464,22.049
6441,22.498,22.015
6446,22.464,21.981
6451,22.43,21.947
6456,22.43,21.981
6462,22.464,22.015
6467,22.464,21.981
6472,22.464,22.049
6477,22.43,22.015
6482,22.43,22.049
6487,22.498,22.015
