Time (s),PT2w (ohms-Hex),PT2s (ohms-Hex)
1704,8344,8297
1709,8345,8295
1714,8345,8295
1719,8346,8296
1724,8345,8296
1729,8346,8295
1734,8346,8295
1739,8346,8296
1745,8347,8296
1750,8346,8296
1755,8346,8296
1760,8346,8298
1765,8346,8297
1770,8346,8297
1775,8347,8297
1780,8346,8297
1785,8346,8297
1790,8346,8298
1795,8348,8297
1800,8348,8297
1805,8347,8298
1810,8347,8298
1815,8348,8298
1820,8348,8298
1825,8347,8298
1831,8347,8298
1836,8347,8298
1841,8348,8298
1846,8348,8298
1851,8347,8298
1856,8348,8298
1861,8348,8300
1866,8348,8299
1871,8348,8298
1876,8347,8300
1881,8349,8299
1886,8348,8299
1891,8347,8299
1896,8348,8300
1901,8349,8300
1906,8349,8298
1911,8349,8300
1916,8350,8299
1922,8349,8300
1927,8349,8301
1932,8349,8300
1937,8350,8299
1942,8350,8300
1947,8349,8301
1952,8349,8301
1957,8351,8300
1962,8349,8301
1967,8350,8301
1972,8350,8301
1977,8350,8301
1982,8350,8301
1987,8351,8301
1992,8350,8301
1997,8350,8301
2002,8350,8302
2008,8350,8302
2013,8351,8302
2018,8351,8301
2023,8351,8301
2028,8351,8301
2033,8351,8302
2038,8351,8303
2043,8351,8303
2048,8351,8303
2053,8351,8302
2058,8351,8303
2063,8352,8303
2068,8351,8302
2073,8352,8302
2078,8352,8302
2083,8350,8304
2088,8352,8304
2093,8352,8303
2099,8352,8304
2104,8353,8303
2109,8352,8304
2114,8352,8305
2119,8352,8303
2124,8352,8304
2129,8353,8304
2134,8352,8304
2139,8352,8304
2144,8352,8304
2149,8352,8304
2154,8353,8305
2159,8353,8304
2164,8352,8304
2169,8353,8304
2174,8352,8305
2179,8354,8305
2185,8353,8305
2190,8353,8305
2195,8353,8305
2200,8353,8305
2205,8353,8306
2210,8353,8306
2215,8354,8306
2220,8353,8305
2225,8354,8306
2230,8354,8305
2235,8354,8305
2240,8354,8306
2245,8353,8306
2250,8355,8307
2255,8354,8307
2260,8354,8307
2265,8355,8307
2270,8354,8306
2276,8354,8307
2281,8354,8307
2286,8354,8307
2291,8354,8307
2296,8355,8307
2301,8355,8307
2306,8355,8308
2311,8356,8308
2316,8355,8309
2321,8355,8308
2326,8356,8308
2331,8356,8308
2336,8355,8308
2341,8355,8307
2346,8356,8309
2351,8356,8308
2356,8356,8307
2362,8356,8308
2367,8356,8309
2372,8356,8308
2377,8356,8308
2382,8356,8308
2387,8357,8310
2392,8356,8309
2397,8357,8310
2402,8356,8309
2407,8357,8308
2412,8356,8310
2417,8356,8310
2422,8356,8310
2427,8356,8310
2432,8357,8310
2437,8357,8310
2443,8356,8310
2448,8357,8310
2453,8357,8310
2458,8357,8311
2463,8357,8311
2468,8357,8310
2473,8357,8311
2478,8358,8309
2483,8357,8310
2488,8358,8311
2493,8357,8310
2498,8358,8311
2503,8357,8311
2508,8357,8311
2513,8358,8312
2518,8358,8312
2523,8357,8312
2529,8357,8313
2534,8358,8312
2539,8358,8312
2544,8358,8312
2549,8358,8312
2554,8358,8312
2559,8358,8311
2564,8359,8312
2569,8357,8312
2574,8359,8313
2579,8358,8312
2584,8359,8313
2589,8358,8313
2594,8358,8313
2599,8359,8313
2604,8358,8313
2609,8359,8313
2614,8359,8312
2620,8359,8313
2625,8359,8314
2630,8359,8314
2635,8359,8314
2640,8359,8314
2645,8359,8314
2650,8360,8314
2655,8359,8315
2660,8359,8315
2665,8359,8313
2670,8359,8314
2675,8359,8314
2680,8360,8315
2685,8359,8315
2690,8359,8314
2696,8360,8314
2701,8359,8315
2706,8360,8315
2711,8360,8314
2716,8360,8314
2721,8360,8315
2726,8360,8315
2731,8359,8315
2736,8361,8315
2741,8360,8317
2746,8361,8316
2751,8360,8315
2756,8360,8316
2761,8360,8316
2766,8360,8315
2771,8360,8316
2776,8361,8316
2782,8362,8316
2787,8361,8316
2792,8360,8316
2797,8361,8317
2802,8360,8316
2807,8361,8316
2812,8361,8316
2817,8362,8317
2822,8361,8316
2827,8360,8317
2832,8361,8316
2837,8360,8318
2842,8361,8316
2847,8360,8317
2852,8361,8318
2857,8362,8317
2862,8361,8318
2868,8362,8318
2873,8361,8317
2878,8361,8318
2883,8361,8319
2888,8361,8318
2893,8361,8318
2898,8362,8317
2903,8361,8319
2908,8361,8319
2913,8362,8319
2918,8362,8318
2923,8362,8318
2928,8362,8319
2933,8362,8318
2938,8362,8319
2943,8362,8319
2948,8362,8319
2954,8362,8319
2959,8362,8319
2964,8362,8318
2969,8362,8320
2974,8362,8321
2979,8362,8319
2984,8363,8319
2989,8363,8320
2994,8363,8320
2999,8363,8320
3004,8363,8321
3009,8363,8320
3014,8362,8321
3019,8363,8320
3024,8362,8320
3029,8363,8321
3034,8363,8321
3040,8363,8321
3045,8362,8322
3050,8362,8321
3055,8363,8322
3060,8363,8321
3065,8363,8321
3070,8363,8322
3075,8363,8321
3080,8363,8322
3085,8363,8321
3090,8364,8322
3095,8363,8322
3100,8363,8321
3105,8363,8322
3110,8364,8322
3115,8364,8322
3120,8364,8322
3126,8364,8322
3131,8364,8323
3136,8363,8322
3141,8364,8322
3146,8365,8324
3151,8364,8322
3156,8364,8322
3161,8365,8323
3166,8363,8322
3171,8364,8323
3176,8364,8324
3181,8364,8322
3186,8364,8323
3191,8363,8323
3196,8364,8323
3201,8364,8322
3206,8364,8324
3212,8364,8322
3217,8365,8323
3222,8366,8325
3227,8364,8324
3232,8364,8324
3237,8364,8324
3242,8365,8324
3247,8365,8324
3252,8364,8324
3257,8364,8325
3262,8364,8325
3267,8364,8324
3272,8364,8325
3277,8365,8324
3282,8364,8324
3287,8365,8325
3292,8365,8325
3298,8366,8326
3303,8365,8326
3308,8365,8326
3313,8364,8325
3318,8365,8325
3323,8365,8325
3328,8366,8326
3333,8365,8325
3338,8365,8325
3343,8366,8326
3348,8365,8325
3353,8365,8326
3358,8366,8325
3363,8366,8326
3368,8365,8326
3373,8366,8325
3379,8366,8326
3384,8365,8327
3389,8366,8325
3394,8365,8327
3399,8366,8326
3404,8367,8326
3409,8366,8327
3414,8367,8327
3419,8367,8326
3424,8366,8326
3429,8366,8327
3434,8367,8326
3439,8366,8327
3444,8367,8328
3449,8366,8328
3454,8366,8328
3459,8367,8327
3465,8366,8328
3470,8367,8327
3475,8367,8327
3480,8367,8328
3485,8366,8328
3490,8367,8327
3495,8366,8328
3500,8366,8328
3505,8367,8328
3510,8367,8329
3515,8366,8328
3520,8368,8328
3525,8366,8328
3530,8366,8328
3535,8366,8330
3540,8366,8328
3545,8366,8329
3551,8368,8329
3556,8367,8329
3561,8368,8329
3566,8367,8329
3571,8367,8329
3576,8367,8329
3581,8367,8329
3586,8367,8329
3591,8366,8329
3596,8367,8330
3601,8368,8329
3606,8367,8330
3611,8367,8330
3616,8367,8330
3621,8368,8329
3626,8367,8330
3631,8368,8330
3637,8368,8331
3642,8368,8330
3647,8368,8329
3652,8367,8331
3657,8368,8330
3662,8368,8330
3667,8368,8331
3672,8367,8331
3677,8368,8331
3682,8367,8331
3687,8368,8330
3692,8368,8330
3697,8368,8332
3702,8367,8332
3707,8368,8331
3712,8367,8331
3717,8368,8331
3723,8368,8331
3728,8369,8332
3733,8367,8331
3738,8369,8331
3743,8368,8331
3748,8368,8332
3753,8369,8332
3758,8368,8332
3763,8369,8332
3768,8369,8333
3773,8369,8331
3778,8368,8333
3783,8368,8332
3788,8369,8333
3793,8369,8332
3798,8369,8333
3803,8368,8332
3809,8369,8333
3814,8369,8334
3819,8369,8333
3824,8368,8334
3829,8369,8333
3834,8369,8333
3839,8369,8333
3844,8369,8334
3849,8369,8333
3854,8370,8334
3859,8369,8334
3864,8369,8334
3869,8369,8333
3874,8369,8333
3879,8370,8333
3884,8369,8333
3890,8369,8334
3895,8369,8334
3900,8369,8334
3905,8369,8335
3910,8369,8334
3915,8370,8334
3920,8370,8334
3925,8370,8335
3930,8370,8335
3935,8370,8335
3940,8370,8335
3945,8369,8334
3950,8369,8335
3955,8370,8335
3960,8369,8334
3965,8370,8334
3970,8370,8335
3976,8369,8336
3981,8370,8336
3986,8371,8335
3991,8370,8335
3996,8370,8335
4001,8370,8336
4006,8370,8335
4011,8369,8336
4016,8370,8335
4021,8370,8336
4026,8370,8336
4031,8371,8336
4036,8369,8335
4041,8370,8335
4046,8371,8336
4051,8370,8335
4057,8370,8336
4062,8371,8336
4067,8370,8336
4072,8370,8336
4077,8371,8336
4082,8370,8337
4087,8371,8337
4092,8370,8337
4097,8370,8337
4102,8371,8338
4107,8371,8336
4112,8370,8337
4117,8370,8338
4122,8371,8337
4127,8370,8336
4132,8371,8337
4137,8370,8337
4143,8370,8337
4148,8370,8337
4153,8371,8337
4158,8371,8337
4163,8371,8337
4168,8371,8338
4173,8372,8338
4178,8371,8338
4183,8371,8338
4188,8371,8338
4193,8370,8338
4198,8371,8338
4203,8371,8338
4208,8371,8339
4213,8371,8338
4218,8371,8339
4223,8371,8338
4229,8371,8338
4234,8371,8338
4239,8371,8338
4244,8372,8339
4249,8372,8338
4254,8372,8339
4259,8372,8339
4264,8372,8339
4269,8372,8339
4274,8372,8339
4279,8372,8339
4284,8371,8339
4289,8372,8339
4294,8373,8339
4299,8372,8339
4304,8371,8340
4309,8372,8339
4315,8372,8339
4320,8371,8340
4325,8373,8339
4330,8372,8339
4335,8373,8339
4340,8372,8340
4345,8372,8340
4350,8373,8340
4355,8372,8340
4360,8373,8340
4365,8372,8340
4370,8373,8341
4375,8373,8341
4380,8373,8340
4385,8372,8340
4390,8372,8341
4395,8372,8342
4401,8372,8340
4406,8372,8340
4411,8371,8341
4416,8373,8341
4421,8373,8341
4426,8373,8341
4431,8373,8341
4436,8372,8341
4441,8373,8341
4446,8373,8342
4451,8372,8341
4456,8373,8341
4461,8372,8342
4466,8373,8342
4471,8372,8341
4476,8372,8341
4481,8372,8341
4487,8374,8342
4492,8373,8342
4497,8373,8341
4502,8372,8342
4507,8373,8341
4512,8373,8343
4517,8373,8343
4522,8373,8342
4527,8373,8342
4532,8373,8343
4537,8373,8342
4542,8372,8342
4547,8373,8343
4552,8373,8341
4557,8372,8343
4562,8373,8342
4568,8374,8343
4573,8373,8343
4578,8374,8344
4583,8374,8344
4588,8374,8342
4593,8372,8344
4598,8374,8344
4603,8373,8343
4608,8373,8344
4613,8373,8343
4618,8374,8343
4623,8373,8344
4628,8373,8343
4633,8373,8343
4638,8374,8343
4643,8374,8343
4648,8374,8344
4654,8373,8343
4659,8374,8344
4664,8374,8344
4669,8373,8344
4674,8374,8344
4679,8374,8344
4684,8373,8344
4689,8374,8343
4694,8373,8344
4699,8374,8345
4704,8374,8345
4709,8374,8345
4714,8374,8344
4719,8374,8344
4724,8373,8344
4729,8374,8345
4734,8374,8344
4740,8374,8345
4745,8374,8344
4750,8374,8345
4755,8375,8344
4760,8374,8344
4765,8374,8345
4770,8374,8345
4775,8374,8346
4780,8374,8345
4785,8374,8346
4790,8374,8345
4795,8374,8345
4800,8375,8346
4805,8374,8345
4810,8374,8346
4815,8375,8345
4820,8374,8346
4826,8375,8346
4831,8374,8346
4836,8375,8345
4841,8374,8346
4846,8375,8345
4851,8375,8346
4856,8374,8346
4861,8374,8346
4866,8375,8347
4871,8374,8347
4876,8375,8347
4881,8375,8346
4886,8374,8347
4891,8375,8347
4896,8374,8346
4901,8376,8346
4906,8375,8346
4912,8375,8346
4917,8375,8347
4922,8374,8346
4927,8375,8347
4932,8375,8347
4937,8374,8347
4942,8375,8348
4947,8375,8347
4952,8376,8347
4957,8376,8346
4962,8376,8347
4967,8375,8347
4972,8375,8347
4977,8376,8347
4982,8375,8348
4987,8375,8348
4992,8375,8346
4998,8375,8347
5003,8376,8348
5008,8374,8348
5013,8376,8348
5018,8375,8347
5023,8376,8347
5028,8376,8348
5033,8375,8347
5038,8375,8348
5043,8375,8347
5048,8375,8348
5053,8375,8348
5058,8376,8348
5063,8375,8348
5068,8376,8348
5073,8376,8349
5079,8376,8348
5084,8376,8348
5089,8376,8349
5094,8375,8349
5099,8375,8348
5104,8376,8348
5109,8375,8349
5114,8376,8348
5119,8376,8349
5124,8376,8348
5129,8376,8349
5134,8376,8349
5139,8376,8348
5144,8377,8349
5149,8376,8349
5154,8376,8349
5160,8376,8348
5165,8376,8350
5170,8376,8349
5175,8376,8350
5180,8376,8348
5185,8376,8349
5190,8376,8349
5195,8376,8351
5200,8376,8350
5205,8377,8350
5210,8376,8349
5215,8376,8349
5220,8376,8349
5225,8376,8351
5230,8377,8350
5235,8377,8350
5240,8377,8350
5246,8376,8350
5251,8376,8350
5256,8376,8350
5261,8376,8350
5266,8375,8350
5271,8377,8349
5276,8376,8349
5281,8377,8350
5286,8376,8351
5291,8377,8351
5296,8377,8350
5301,8376,8350
5306,8376,8350
5311,8378,8351
5316,8378,8350
5321,8377,8350
5326,8377,8351
5332,8376,8350
5337,8377,8350
5342,8377,8351
5347,8376,8351
5352,8377,8352
5357,8377,8352
5362,8376,8351
5367,8376,8351
5372,8377,8351
5377,8377,8352
5382,8376,8352
5387,8378,8352
5392,8377,8351
5397,8377,8352
5402,8377,8352
5407,8378,8352
5412,8376,8351
5418,8377,8351
5423,8376,8352
5428,8377,8352
5433,8377,8352
5438,8378,8352
5443,8377,8352
5448,8377,8352
5453,8377,8351
5458,8377,8353
5463,8377,8352
5468,8377,8352
5473,8377,8353
5478,8377,8352
5483,8377,8352
5488,8377,8352
5493,8377,8352
5498,8378,8352
5504,8377,8353
5509,8377,8353
5514,8378,8353
5519,8378,8353
5524,8378,8352
5529,8378,8353
5534,8378,8352
5539,8377,8353
5544,8378,8352
5549,8377,8352
5554,8377,8353
5559,8378,8352
5564,8378,8352
5569,8377,8353
5574,8377,8354
5579,8378,8353
5584,8377,8353
5590,8378,8354
5595,8378,8354
5600,8378,8353
5605,8377,8354
5610,8378,8353
5615,8378,8353
5620,8377,8353
5625,8378,8354
5630,8379,8354
5635,8378,8353
5640,8378,8353
5645,8378,8354
5650,8379,8353
5655,8378,8354
5660,8378,8354
5665,8378,8354
5671,8378,8354
5676,8378,8354
5681,8378,8354
5686,8378,8354
5691,8378,8355
5696,8378,8355
5701,8378,8354
5706,8378,8353
5711,8378,8354
5716,8378,8355
5721,8378,8356
5726,8378,8354
5731,8379,8355
5736,8378,8355
5741,8379,8354
5746,8378,8354
5751,8378,8354
5757,8378,8354
5762,8378,8354
5767,8379,8355
5772,8379,8355
5777,8378,8356
5782,8379,8354
5787,8378,8354
5792,8378,8355
5797,8378,8355
5802,8379,8355
5807,8379,8356
5812,8378,8355
5817,8378,8356
5822,8378,8355
5827,8378,8356
5832,8379,8355
5837,8379,8355
5843,8379,8355
5848,8379,8356
5853,8379,8356
5858,8378,8355
5863,8379,8355
5868,8378,8356
5873,8378,8356
5878,8379,8356
5883,8379,8355
5888,8379,8355
5893,8379,8356
5898,8379,8356
5903,8379,8357
5908,8379,8356
5913,8378,8356
5918,8378,8357
5923,8379,8357
5929,8379,8357
5934,8379,8357
5939,8380,8357
5944,8379,8357
5949,8379,8356
5954,8379,8357
5959,8379,8357
5964,8379,8356
5969,8380,8357
5974,8380,8356
5979,8379,8357
5984,8380,8357
5989,8379,8357
5994,8378,8357
5999,8380,8356
6004,8379,8356
6009,8380,8357
6015,8379,8357
6020,8379,8358
6025,8379,8356
6030,8380,8358
6035,8379,8358
6040,8379,8358
6045,8379,8358
6050,8379,8357
6055,8379,8358
6060,8380,8357
6065,8379,8356
6070,8379,8357
6075,8379,8357
6080,8379,8358
6085,8380,8357
6090,8380,8359
6096,8379,8358
6101,8379,8357
6106,8379,8358
6111,8380,8358
6116,8380,8357
6121,8379,8357
6126,8379,8358
6131,8379,8358
6136,8379,8358
6141,8379,8359
6146,8379,8358
6151,8379,8358
6156,8379,8357
6161,8380,8358
6166,8379,8358
6171,8379,8358
6176,8378,8358
6182,8379,8358
6187,8379,8358
6192,8380,8358
6197,8379,8359
6202,8379,8359
6207,8379,8359
6212,8379,8358
6217,8379,8359
6222,8379,8358
6227,8379,8359
6232,8379,8359
6237,8380,8358
6242,8378,8358
6247,8378,8358
6252,8379,8359
6257,8379,8358
6263,8379,8359
6268,8379,8359
6273,8379,8359
6278,8378,8358
6283,8379,8358
6288,8378,8359
6293,8379,8358
6298,8378,8358
6303,8378,8360
6308,8378,8359
6313,8379,8358
6318,8378,8359
6323,8377,8359
6328,8377,8359
6333,8378,8359
6338,8378,8361
6343,8378,8360
6349,8378,8359
6354,8377,8359
6359,8378,8360
6364,8378,8359
6369,8378,8360
6374,8378,8359
6379,8377,8360
6384,8378,8359
6389,8378,8360
6394,8377,8360
6399,8377,8360
6404,8377,8360
6409,8377,8360
6414,8377,8360
6419,8377,8359
6424,8377,8359
6429,8377,8360
6435,8377,8361
6440,8376,8360
6445,8377,8360
6450,8377,8361
6455,8376,8360
6460,8376,8360
6465,8376,8360
6470,8376,8361
6475,8376,8360
6480,8376,8360
6485,8376,8361
6490,8375,8361
6495,8376,8361
6500,8376,8360
6505,8376,8360
6510,8375,8360
6516,8375,8361
6521,8375,8361
6526,8375,8359
6531,8375,8360
6536,8374,8360
6541,8376,8359
6546,8376,8361
6551,8374,8360
6556,8375,8361
6561,8375,8361
6566,8374,8361
6571,8374,8361
6576,8373,8361
6581,8374,8360
6586,8374,8361
6591,8374,8361
6596,8374,8361
6602,8374,8361
6607,8373,8361
6612,8373,8362
6617,8373,8360
6622,8373,8360
6627,8372,8361
6632,8373,8361
6637,8373,8361
6642,8372,8361
6647,8372,8361
6652,8372,8360
6657,8372,8360
6662,8372,8361
6667,8372,8361
6672,8372,8361
6677,8373,8360
6682,8372,8360
6688,8372,8361
6693,8372,8361
6698,8372,8360
6703,8370,8362
6708,8372,8361
6713,8371,8360
6718,8371,8362
6723,8371,8360
6728,8371,8361
6733,8371,8361
6738,8371,8361
6743,8369,8361
6748,8371,8361
6753,8369,8360
6758,8370,8361
6763,8370,8361
6768,8370,8360
6774,8369,8361
6779,8370,8360
6784,8370,8361
6789,8368,8360
6794,8369,8362
6799,8368,8362
6804,8369,8361
6809,8369,8361
6814,8368,8362
6819,8369,8361
6824,8369,8361
6829,8368,8362
6834,8368,8361
6839,8368,8361
6844,8368,8361
6849,8368,8361
6854,8367,8362
6860,8368,8361
6865,8367,8361
6870,8367,8361
6875,8367,8361
6880,8367,8360
6885,8367,8361
6890,8366,8361
6895,8367,8362
6900,8367,8361
6905,8366,8361
6910,8367,8362
6915,8367,8361
6920,8366,8360
6925,8366,8361
6930,8366,8360
6935,8365,8361
6941,8366,8360
6946,8365,8361
6951,8365,8360
6956,8365,8361
6961,8365,8361
6966,8365,8361
6971,8365,8361
6976,8365,8361
6981,8365,8361
6986,8364,8361
6991,8364,8361
6996,8365,8362
7001,8364,8360
7006,8364,8361
7011,8363,8360
7016,8364,8361
7021,8364,8361
7027,8363,8360
7032,8363,8361
7037,8364,8361
7042,8364,8361
7047,8363,8360
7052,8364,8360
7057,8363,8360
7062,8362,8360
7067,8362,8360
7072,8362,8360
7077,8363,8360
7082,8363,8360
7087,8361,8359
7092,8361,8360
7097,8362,8360
7102,8361,8360
7107,8361,8359
7113,8361,8361
7118,8361,8360
7123,8362,8360
7128,8360,8360
7133,8361,8360
7138,8360,8360
7143,8361,8361
7148,8360,8360
7153,8360,8360
7158,8361,8360
7163,8361,8361
7168,8360,8361
7173,8360,8360
7178,8360,8360
7183,8360,8360
7188,8359,8360
7193,8360,8359
7199,8359,8360
7204,8360,8359
7209,8359,8359
7214,8359,8358
7219,8359,8359
7224,8359,8359
7229,8359,8360
7234,8359,8359
7239,8358,8359
7244,8358,8359
7249,8359,8359
7254,8358,8359
7259,8359,8359
7264,8358,8358
7269,8358,8358
7274,8357,8359
7280,8358,8358
7285,8358,8359
7290,8357,8358
7295,8357,8359
7300,8357,8358
7305,8358,8359
7310,8357,8359
7315,8357,8358
7320,8357,8359
7325,8358,8357
7330,8357,8358
7335,8357,8358
7340,8356,8358
7345,8356,8358
7350,8357,8358
7355,8356,8358
7360,8356,8358
7366,8356,8358
7371,8356,8358
7376,8356,8359
7381,8356,8359
7386,8356,8358
7391,8355,8358
7396,8356,8357
7401,8356,8357
7406,8357,8357
7411,8355,8359
7416,8355,8357
7421,8355,8358
7426,8355,8358
7431,8355,8358
7436,8356,8357
7441,8355,8357
7447,8354,8357
7452,8355,8357
7457,8354,8357
7462,8355,8358
7467,8354,8357
7472,8355,8355
7477,8354,8357
7482,8354,8357
7487,8355,8357
7492,8354,8357
7497,8354,8357
7502,8353,8357
7507,8354,8357
7512,8353,8356
7517,8353,8356
7523,8353,8357
7528,8353,8356
7533,8354,8356
7538,8353,8357
7543,8353,8356
7548,8353,8357
7553,8353,8356
7558,8353,8356
7563,8353,8355
7568,8353,8355
7573,8352,8355
7578,8352,8356
7583,8352,8356
7588,8353,8355
7593,8352,8356
7598,8353,8355
7603,8352,8355
7609,8353,8354
7614,8352,8355
7619,8352,8355
7624,8352,8355
7629,8352,8355
7634,8351,8355
7639,8352,8355
7644,8352,8355
7649,8352,8355
7654,8352,8354
7659,8351,8355
7664,8352,8354
7669,8351,8355
7674,8352,8355
7679,8351,8355
7684,8351,8355
7689,8352,8354
7695,8351,8355
7700,8351,8354
7705,8351,8354
7710,8351,8353
7715,8351,8354
7720,8350,8355
7725,8351,8354
7730,8350,8355
7735,8350,8354
7740,8350,8354
7745,8350,8353
7750,8350,8354
7755,8350,8354
7760,8350,8354
7765,8349,8354
7770,8350,8353
7775,8349,8354
7781,8350,8354
7786,8350,8353
7791,8349,8353
7796,8350,8354
7801,8349,8353
7806,8350,8353
7811,8350,8354
7816,8349,8352
7821,8350,8353
7826,8349,8354
7831,8350,8353
7836,8349,8353
7841,8349,8353
7846,8348,8353
7851,8349,8354
7856,8348,8352
7862,8348,8353
7867,8349,8352
7872,8349,8353
7877,8348,8352
7882,8348,8351
7887,8348,8353
7892,8349,8352
7897,8348,8352
7902,8347,8351
7907,8348,8352
7912,8348,8352
7917,8347,8352
7922,8348,8352
7927,8347,8352
7932,8347,8353
7937,8347,8351
