Time (s),PT1w_cal (deg.C),PT1s_cal (deg.C)
1117,23.333,22.08
1122,23.333,22.013
1127,23.367,22.046
1132,23.367,22.08
1137,23.333,22.08
1142,23.333,22.08
1147,23.333,22.08
1152,23.333,22.08
1157,23.333,22.08
1162,23.333,22.114
1167,23.299,22.114
1172,23.299,22.114
1177,23.333,22.114
1182,23.333,22.114
1187,23.299,22.114
1192,23.333,22.114
1198,23.299,22.114
1203,23.333,22.147
1208,23.299,22.147
1213,23.299,22.114
1218,23.299,22.147
1223,23.299,22.181
1228,23.299,22.147
1233,23.299,22.181
1238,23.299,22.147
1243,23.299,22.181
1248,23.266,22.181
1253,23.299,22.147
1258,23.266,22.181
1263,23.266,22.181
1268,23.266,22.215
1273,23.266,22.215
1278,23.266,22.181
1283,23.266,22.215
1288,23.266,22.215
1294,23.266,22.215
1299,23.266,22.215
1304,23.266,22.215
1309,23.266,22.249
1314,23.266,22.249
1319,23.232,22.249
1324,23.232,22.249
1329,23.266,22.249
1334,23.232,22.249
1339,23.232,22.249
1344,23.266,22.282
1349,23.232,22.249
1354,23.232,22.282
1359,23.232,22.282
1364,23.232,22.249
1369,23.232,22.282
1374,23.232,22.282
1379,23.232,22.316
1384,23.232,22.282
1390,23.232,22.282
1395,23.232,22.316
1400,23.232,22.316
1405,23.232,22.316
1410,23.232,22.316
1415,23.198,22.316
1420,23.198,22.316
1425,23.198,22.316
1430,23.232,22.35
1435,23.198,22.316
1440,23.198,22.35
1445,23.198,22.35
1450,23.198,22.35
1455,23.198,22.316
1460,23.198,22.316
1465,23.198,22.35
1470,23.164,22.35
1475,23.232,22.383
1480,23.232,22.35
1486,23.198,22.35
1491,23.198,22.383
1496,23.198,22.35
1501,23.198,22.383
1506,23.164,22.35
1511,23.198,22.35
1516,23.164,22.383
1521,23.164,22.383
1526,23.164,22.417
1531,23.164,22.383
1536,23.198,22.383
1541,23.164,22.383
1546,23.164,22.417
1551,23.164,22.417
1556,23.164,22.417
1561,23.164,22.417
1566,23.164,22.417
1571,23.164,22.417
1576,23.164,22.417
1582,23.164,22.417
1587,23.164,22.417
1592,23.164,22.451
1597,23.164,22.417
1602,23.164,22.451
1607,23.164,22.451
1612,23.164,22.451
1617,23.164,22.451
1622,23.164,22.417
1627,23.164,22.485
1632,23.164,22.451
1637,23.131,22.451
1642,23.164,22.451
1647,23.131,22.451
1652,23.164,22.451
1657,23.164,22.451
1662,23.164,22.485
1667,23.164,22.485
1672,23.131,22.485
1677,23.131,22.451
1683,23.164,22.485
1688,23.131,22.485
1693,23.131,22.485
1698,23.164,22.485
1703,23.131,22.485
1708,23.131,22.485
1713,23.131,22.485
1718,23.131,22.485
1723,23.131,22.518
1728,23.164,22.485
1733,23.164,22.518
1738,23.097,22.485
1743,23.131,22.485
1748,23.131,22.518
1753,23.131,22.518
1758,23.097,22.518
1763,23.131,22.518
1768,23.131,22.518
1773,23.131,22.518
1779,23.097,22.518
1784,23.097,22.518
1789,23.097,22.518
1794,23.097,22.552
1799,23.097,22.552
1804,23.097,22.518
1809,23.131,22.518
1814,23.097,22.518
1819,23.131,22.518
1824,23.097,22.518
1829,23.097,22.552
1834,23.063,22.518
1839,23.097,22.552
1844,23.097,22.552
1849,23.097,22.552
1854,23.097,22.552
1859,23.131,22.552
1864,23.063,22.552
1869,23.063,22.552
1875,23.097,22.552
1880,23.097,22.552
1885,23.097,22.586
1890,23.097,22.552
1895,23.097,22.586
1900,23.097,22.552
1905,23.063,22.586
1910,23.097,22.552
1915,23.063,22.552
1920,23.097,22.586
1925,23.097,22.586
1930,23.097,22.586
1935,23.063,22.619
1940,23.097,22.619
1945,23.097,22.586
1950,23.063,22.619
1955,23.097,22.552
1960,23.063,22.586
1966,23.097,22.619
1971,23.097,22.586
1976,23.097,22.619
1981,23.063,22.586
1986,23.097,22.619
1991,23.029,22.586
1996,23.097,22.619
2001,23.063,22.619
2006,23.063,22.619
2011,23.097,22.619
2016,23.063,22.619
2021,23.063,22.619
2026,23.063,22.619
2031,23.063,22.619
2036,23.063,22.619
2041,23.063,22.619
2046,23.063,22.619
2051,23.063,22.619
2056,23.029,22.619
2062,23.063,22.653
2067,23.063,22.619
2072,23.063,22.619
2077,23.063,22.619
2082,23.063,22.619
2087,23.029,22.619
2092,23.063,22.619
2097,23.063,22.653
2102,23.063,22.653
2107,23.063,22.619
2112,23.063,22.653
2117,23.063,22.653
2122,23.029,22.653
2127,23.063,22.653
2132,23.029,22.619
2137,23.063,22.653
2142,23.029,22.653
2147,23.063,22.653
2152,23.029,22.653
2158,23.029,22.653
2163,23.029,22.653
2168,23.029,22.653
2173,23.029,22.653
2178,23.029,22.653
2183,23.029,22.653
2188,23.029,22.653
2193,22.996,22.687
2198,23.063,22.653
2203,23.029,22.653
2208,23.063,22.653
2213,23.029,22.653
2218,23.029,22.653
2223,23.063,22.653
2228,23.029,22.687
2233,23.029,22.687
2238,23.029,22.687
2243,23.029,22.721
2248,23.029,22.687
2254,23.029,22.687
2259,23.029,22.687
2264,23.029,22.653
2269,23.029,22.653
2274,23.029,22.687
2279,23.063,22.687
2284,23.029,22.687
2289,23.029,22.721
2294,23.029,22.721
2299,23.029,22.687
2304,23.029,22.687
2309,23.029,22.687
2314,23.029,22.687
2319,23.029,22.687
2324,23.029,22.687
2329,23.029,22.687
2334,22.996,22.721
2339,22.996,22.687
2344,23.029,22.721
2349,22.996,22.721
2355,23.029,22.687
2360,22.996,22.687
2365,23.029,22.721
2370,22.996,22.687
2375,23.029,22.721
2380,23.029,22.687
2385,22.996,22.687
2390,22.996,22.721
2395,22.996,22.687
2400,22.996,22.721
2405,22.996,22.721
2410,23.029,22.721
2415,22.996,22.721
2420,22.996,22.721
2425,22.996,22.687
2430,22.996,22.721
2435,23.029,22.721
2440,22.996,22.721
2445,22.996,22.721
2451,23.029,22.721
2456,22.996,22.721
2461,23.029,22.754
2466,22.996,22.721
2471,22.996,22.754
2476,22.996,22.754
2481,23.029,22.721
2486,22.996,22.721
2491,22.996,22.721
2496,22.996,22.721
2501,22.996,22.721
2506,22.996,22.721
2511,22.996,22.721
2516,23.029,22.754
2521,22.996,22.721
2526,22.996,22.754
2531,22.996,22.754
2536,23.029,22.721
2541,22.996,22.754
2547,22.996,22.721
2552,22.996,22.754
2557,23.029,22.754
2562,23.029,22.754
2567,22.996,22.754
2572,22.996,22.754
2577,22.996,22.754
2582,22.996,22.754
2587,23.029,22.754
2592,22.996,22.754
2597,22.996,22.754
2602,22.996,22.721
2607,22.996,22.754
2612,22.996,22.754
2617,22.996,22.754
2622,22.996,22.754
2627,22.996,22.754
2632,22.962,22.754
2637,22.996,22.754
2643,22.996,22.788
2648,22.996,22.754
2653,22.996,22.754
2658,22.996,22.788
2663,22.996,22.754
2668,22.996,22.788
2673,22.996,22.754
2678,22.996,22.754
2683,22.996,22.754
2688,22.996,22.754
2693,22.996,22.788
2698,22.996,22.788
2703,22.962,22.788
2708,22.996,22.788
2713,22.996,22.754
2718,22.962,22.754
2723,22.996,22.788
2728,22.996,22.754
2733,22.996,22.754
2739,22.996,22.788
2744,22.996,22.754
2749,22.996,22.754
2754,22.996,22.788
2759,22.996,22.754
2764,22.996,22.754
2769,22.996,22.788
2774,22.996,22.788
2779,22.996,22.788
2784,22.962,22.788
2789,22.996,22.788
2794,22.962,22.788
2799,22.962,22.788
2804,22.962,22.788
2809,22.996,22.788
2814,22.962,22.822
2819,22.962,22.788
2824,22.996,22.788
2829,22.962,22.788
2835,22.996,22.754
2840,22.996,22.788
2845,22.996,22.788
2850,22.962,22.788
2855,22.962,22.788
2860,22.996,22.788
2865,22.962,22.754
2870,22.962,22.788
2875,22.962,22.822
2880,22.996,22.788
2885,22.996,22.788
2890,22.962,22.788
2895,22.996,22.788
2900,22.996,22.788
2905,22.996,22.754
2910,22.962,22.788
2915,22.996,22.788
2920,22.962,22.822
2925,22.962,22.822
2931,22.962,22.822
2936,22.962,22.788
2941,22.962,22.822
2946,22.962,22.788
2951,22.962,22.822
2956,22.996,22.788
2961,22.996,22.822
2966,22.962,22.788
2971,22.962,22.788
2976,22.962,22.788
2981,22.962,22.822
2986,22.962,22.788
2991,22.928,22.822
2996,22.962,22.822
3001,22.962,22.822
3006,22.962,22.822
3011,22.962,22.822
3016,22.962,22.822
3021,22.962,22.788
3027,22.962,22.822
3032,22.962,22.788
3037,22.962,22.822
3042,22.962,22.822
3047,22.962,22.822
3052,22.962,22.788
3057,22.962,22.788
3062,22.962,22.788
3067,22.962,22.822
3072,22.962,22.822
3077,22.962,22.822
3082,22.962,22.822
3087,22.962,22.788
3092,22.962,22.822
3097,22.996,22.822
3102,22.962,22.822
3107,22.962,22.822
3112,22.962,22.788
3117,22.962,22.822
3123,22.962,22.822
3128,22.996,22.822
3133,22.962,22.822
3138,22.962,22.822
3143,22.962,22.822
3148,22.962,22.822
3153,22.962,22.822
3158,22.928,22.788
3163,22.962,22.822
3168,22.962,22.822
3173,22.962,22.822
3178,22.962,22.822
3183,22.962,22.822
3188,22.962,22.822
3193,22.962,22.822
3198,22.962,22.855
3203,22.928,22.822
3208,22.962,22.788
3213,22.962,22.822
3219,22.996,22.822
3224,22.962,22.822
3229,22.962,22.822
3234,22.928,22.822
3239,22.962,22.822
3244,22.928,22.822
3249,22.962,22.822
3254,22.962,22.822
3259,22.996,22.822
3264,22.962,22.822
3269,22.996,22.822
3274,22.962,22.855
3279,22.928,22.822
3284,22.962,22.822
3289,22.962,22.855
3294,22.996,22.822
3299,22.962,22.822
3304,22.962,22.822
3309,22.962,22.855
3315,22.962,22.822
3320,22.962,22.855
3325,22.962,22.822
3330,22.962,22.822
3335,22.962,22.822
3340,22.962,22.822
3345,22.962,22.822
3350,22.962,22.855
3355,22.962,22.855
3360,22.962,22.855
3365,22.962,22.855
3370,22.928,22.822
3375,22.962,22.822
3380,22.962,22.855
3385,22.962,22.855
3390,22.962,22.855
3395,22.962,22.822
3400,22.962,22.855
3405,22.962,22.855
3411,22.996,22.855
3416,22.928,22.822
3421,22.962,22.855
3426,22.962,22.855
3431,22.962,22.855
3436,22.962,22.822
3441,22.928,22.855
3446,22.962,22.822
3451,22.928,22.855
3456,22.962,22.822
3461,22.962,22.855
3466,22.962,22.822
3471,22.962,22.855
3476,22.962,22.855
3481,22.928,22.822
3486,22.962,22.822
3491,22.962,22.855
3496,22.962,22.822
3501,22.962,22.822
3507,22.928,22.822
3512,22.962,22.855
3517,22.962,22.855
3522,22.928,22.855
3527,22.962,22.855
3532,22.928,22.855
3537,22.928,22.855
3542,22.928,22.855
3547,22.928,22.855
3552,22.962,22.855
3557,22.928,22.855
3562,22.962,22.855
3567,22.962,22.855
3572,22.928,22.855
3577,22.996,22.855
3582,22.928,22.855
3587,22.962,22.855
3592,22.962,22.855
3597,22.962,22.822
3603,22.928,22.855
3608,22.962,22.855
3613,22.928,22.855
3618,22.962,22.855
3623,22.928,22.855
3628,22.928,22.855
3633,22.962,22.822
3638,22.928,22.855
3643,22.962,22.855
3648,22.928,22.855
3653,22.962,22.855
3658,22.928,22.855
3663,22.962,22.855
3668,22.962,22.855
3673,22.962,22.889
3678,22.962,22.855
3683,22.962,22.855
3688,22.962,22.889
3693,22.928,22.855
3699,22.928,22.889
3704,22.962,22.822
3709,22.962,22.855
3714,22.962,22.855
3719,22.928,22.855
3724,22.962,22.889
3729,22.962,22.855
3734,22.928,22.889
3739,22.962,22.855
3744,22.928,22.855
3749,22.962,22.889
3754,22.962,22.855
3759,22.928,22.889
3764,22.962,22.855
3769,22.962,22.855
3774,22.928,22.889
3779,22.962,22.855
3784,22.962,22.889
3789,22.962,22.855
3795,22.962,22.855
3800,22.928,22.855
3805,22.962,22.889
3810,22.928,22.855
3815,22.962,22.855
3820,22.928,22.855
3825,22.928,22.855
3830,22.928,22.855
3835,22.928,22.855
3840,22.928,22.855
3845,22.928,22.855
3850,22.928,22.889
3855,22.928,22.855
3860,22.928,22.855
3865,22.928,22.855
3870,22.962,22.855
3875,22.962,22.889
3880,22.928,22.855
3885,22.928,22.855
3891,22.928,22.855
3896,22.962,22.855
3901,22.928,22.855
3906,22.962,22.889
3911,22.962,22.889
3916,22.928,22.822
3921,22.962,22.855
3926,22.928,22.889
3931,22.962,22.855
3936,22.928,22.855
3941,22.928,22.855
3946,22.962,22.889
3951,22.962,22.889
3956,22.962,22.889
3961,22.962,22.889
3966,22.928,22.889
3971,22.928,22.889
3976,22.962,22.889
3981,22.928,22.855
3987,22.962,22.855
3992,22.962,22.855
3997,22.962,22.855
4002,22.962,22.855
4007,22.928,22.889
4012,22.962,22.889
4017,22.928,22.889
4022,22.928,22.855
4027,22.962,22.889
4032,22.962,22.855
4037,22.928,22.889
4042,22.962,22.855
4047,22.928,22.855
4052,22.962,22.889
4057,22.962,22.889
4062,22.928,22.889
4067,22.962,22.855
4072,22.962,22.855
4077,22.962,22.855
4082,22.962,22.889
4088,22.962,22.855
4093,22.962,22.889
4098,22.928,22.889
4103,22.962,22.855
4108,22.928,22.855
4113,22.962,22.855
4118,22.928,22.889
4123,22.962,22.889
4128,22.962,22.889
4133,22.962,22.855
4138,22.928,22.855
4143,22.928,22.889
4148,22.928,22.855
4153,22.962,22.855
4158,22.962,22.889
4163,22.962,22.889
4168,22.928,22.889
4173,22.962,22.889
4178,22.928,22.855
4184,22.928,22.855
4189,22.928,22.889
4194,22.962,22.855
4199,22.928,22.855
4204,22.962,22.889
4209,22.928,22.855
4214,22.962,22.923
4219,22.928,22.855
4224,22.962,22.855
4229,22.962,22.889
4234,22.928,22.889
4239,22.928,22.855
4244,22.962,22.889
4249,22.962,22.889
4254,22.928,22.855
4259,22.928,22.855
4264,22.928,22.889
4269,22.928,22.889
4274,22.962,22.855
4280,22.928,22.889
4285,22.962,22.889
4290,22.962,22.889
4295,22.928,22.855
4300,22.962,22.855
4305,22.962,22.889
4310,22.928,22.855
4315,22.962,22.855
4320,22.962,22.889
4325,22.962,22.855
4330,22.928,22.889
4335,22.996,22.889
4340,22.962,22.855
4345,22.928,22.855
4350,22.928,22.889
4355,22.962,22.889
4360,22.962,22.889
4365,22.962,22.889
4371,22.928,22.923
4376,22.928,22.855
4381,22.962,22.855
4386,22.962,22.889
4391,22.928,22.889
4396,22.928,22.889
4401,22.962,22.889
4406,22.928,22.855
4411,22.962,22.889
4416,22.962,22.889
4421,22.928,22.889
4426,22.962,22.889
4431,22.928,22.889
4436,22.962,22.889
4441,22.962,22.889
4446,22.962,22.889
4451,22.928,22.889
4456,22.962,22.889
4461,22.928,22.889
4467,22.928,22.889
4472,22.928,22.855
4477,22.928,22.889
4482,22.928,22.855
4487,22.962,22.889
4492,22.962,22.889
4497,22.962,22.855
4502,22.962,22.923
4507,22.962,22.889
4512,22.962,22.889
4517,22.928,22.889
4522,22.928,22.889
4527,22.962,22.889
4532,22.962,22.889
4537,22.962,22.855
4542,22.928,22.889
4547,22.962,22.855
4552,22.962,22.889
4557,22.996,22.889
4563,22.928,22.889
4568,22.962,22.889
4573,22.928,22.889
4578,22.928,22.889
4583,22.962,22.889
4588,22.928,22.889
4593,22.962,22.889
4598,22.928,22.855
4603,22.928,22.889
4608,22.962,22.889
4613,22.928,22.889
4618,22.962,22.923
4623,22.962,22.889
4628,22.962,22.889
4633,22.962,22.889
4638,22.928,22.855
4643,22.962,22.889
4648,22.928,22.889
4653,22.962,22.889
4659,22.962,22.889
4664,22.996,22.889
4669,22.962,22.923
4674,22.962,22.889
4679,22.928,22.889
4684,22.928,22.889
4689,22.962,22.889
4694,22.962,22.889
4699,22.962,22.889
4704,22.928,22.889
4709,22.962,22.889
4714,22.962,22.889
4719,22.962,22.889
4724,22.928,22.889
4729,22.928,22.889
4734,22.962,22.889
4739,22.928,22.923
4744,22.962,22.889
4749,22.962,22.889
4755,22.928,22.889
4760,22.962,22.889
4765,22.962,22.889
4770,22.962,22.889
4775,22.962,22.889
4780,22.928,22.855
4785,22.928,22.855
4790,22.928,22.889
4795,22.928,22.889
4800,22.928,22.889
4805,22.962,22.889
4810,22.962,22.889
4815,22.962,22.889
4820,22.928,22.889
4825,22.928,22.923
4830,22.962,22.889
4835,22.928,22.889
4840,22.962,22.855
4845,22.962,22.889
4851,22.962,22.889
4856,22.962,22.923
4861,22.962,22.923
4866,22.928,22.889
4871,22.962,22.889
4876,22.962,22.889
4881,22.962,22.889
4886,22.962,22.889
4891,22.962,22.889
4896,22.962,22.889
4901,22.962,22.889
4906,22.962,22.889
4911,22.928,22.889
4916,22.962,22.855
4921,22.962,22.889
4926,22.928,22.889
4931,22.962,22.889
4936,22.962,22.889
4941,22.962,22.889
4947,22.962,22.889
4952,22.928,22.889
4957,22.962,22.855
4962,22.962,22.889
4967,22.928,22.889
4972,22.962,22.889
4977,22.996,22.889
4982,22.962,22.855
4987,22.928,22.889
4992,22.962,22.889
4997,22.928,22.889
5002,22.928,22.889
5007,22.928,22.889
5012,22.962,22.889
5017,22.962,22.889
5022,22.962,22.889
5027,22.928,22.889
5032,22.928,22.923
5037,22.962,22.889
5043,22.962,22.889
5048,22.962,22.889
5053,22.962,22.923
5058,22.928,22.923
5063,22.928,22.889
5068,22.962,22.889
5073,22.962,22.889
5078,22.962,22.923
5083,22.928,22.889
5088,22.962,22.889
5093,22.928,22.923
5098,22.962,22.923
5103,22.962,22.889
5108,22.928,22.923
5113,22.962,22.923
5118,22.962,22.889
5123,22.928,22.923
5128,22.928,22.889
5133,22.928,22.889
5139,22.928,22.889
5144,22.962,22.923
5149,22.962,22.923
5154,22.962,22.923
5159,22.962,22.889
5164,22.962,22.923
5169,22.928,22.889
5174,22.962,22.889
5179,22.962,22.889
5184,22.928,22.923
5189,22.962,22.923
5194,22.962,22.889
5199,22.928,22.889
5204,22.962,22.889
5209,22.928,22.889
5214,22.928,22.923
5219,22.962,22.889
5224,22.962,22.923
5229,22.962,22.889
5235,22.928,22.889
5240,22.962,22.889
5245,22.962,22.923
5250,22.928,22.923
5255,22.962,22.923
5260,22.928,22.889
5265,22.928,22.923
5270,22.996,22.923
5275,22.962,22.923
5280,22.962,22.889
5285,22.962,22.923
5290,22.996,22.889
5295,22.962,22.923
5300,22.962,22.889
5305,22.962,22.923
5310,22.962,22.889
5315,22.962,22.889
5320,22.962,22.923
5325,22.928,22.889
5331,22.962,22.889
5336,22.962,22.889
5341,22.928,22.923
5346,22.962,22.923
5351,22.962,22.889
5356,22.962,22.889
5361,22.962,22.889
5366,22.962,22.889
5371,22.962,22.889
5376,22.962,22.889
5381,22.962,22.923
5386,22.962,22.923
5391,22.962,22.889
5396,22.928,22.889
5401,22.962,22.889
5406,22.996,22.889
5411,22.928,22.889
5416,22.962,22.889
5421,22.962,22.889
5427,22.962,22.889
5432,22.962,22.923
5437,22.962,22.889
5442,22.962,22.923
5447,22.928,22.889
5452,22.962,22.889
5457,22.962,22.923
5462,22.928,22.889
5467,22.962,22.889
5472,22.928,22.889
5477,22.928,22.923
5482,22.962,22.923
5487,22.928,22.889
5492,22.962,22.923
5497,22.962,22.923
5502,22.962,22.923
5507,22.962,22.923
5512,22.962,22.889
5517,22.962,22.889
5523,22.928,22.923
5528,22.962,22.889
5533,22.928,22.889
5538,22.962,22.923
5543,22.962,22.889
5548,22.928,22.923
5553,22.996,22.889
5558,22.928,22.923
5563,22.962,22.923
5568,22.928,22.923
5573,22.962,22.889
5578,22.962,22.889
5583,22.962,22.923
5588,22.962,22.889
5593,22.962,22.923
5598,22.928,22.923
5603,22.962,22.889
5608,22.962,22.889
5613,22.962,22.889
5619,22.928,22.957
5624,22.962,22.889
5629,22.928,22.889
5634,22.962,22.923
5639,22.928,22.923
5644,22.962,22.889
5649,22.962,22.923
5654,22.928,22.889
5659,22.962,22.889
5664,22.928,22.923
5669,22.962,22.889
5674,22.962,22.923
5679,22.962,22.923
5684,22.962,22.923
5689,22.928,22.923
5694,22.928,22.923
5699,22.962,22.889
5704,22.962,22.889
5709,22.962,22.923
5715,22.962,22.923
5720,22.962,22.923
5725,22.962,22.923
5730,22.928,22.923
5735,22.962,22.889
5740,22.962,22.889
5745,22.928,22.923
5750,22.962,22.889
5755,22.962,22.923
5760,22.962,22.923
5765,22.962,22.889
5770,22.962,22.889
5775,22.962,22.923
5780,22.962,22.889
5785,22.962,22.889
5790,22.996,22.923
5795,22.996,22.889
5800,22.962,22.923
5805,22.962,22.889
5811,22.928,22.889
5816,22.928,22.889
5821,22.928,22.923
5826,22.962,22.923
5831,22.996,22.923
5836,22.962,22.923
5841,22.962,22.923
5846,22.962,22.923
5851,22.962,22.923
5856,22.962,22.923
5861,22.962,22.923
5866,22.962,22.923
5871,22.962,22.923
5876,22.928,22.923
5881,22.962,22.889
5886,22.962,22.923
5891,22.962,22.889
5896,22.962,22.923
5901,22.962,22.923
5907,22.962,22.923
5912,22.962,22.923
5917,22.962,22.923
5922,22.962,22.923
5927,22.928,22.889
5932,22.962,22.889
5937,22.962,22.889
5942,22.996,22.923
5947,22.962,22.923
5952,22.962,22.889
5957,22.928,22.923
5962,22.962,22.923
5967,22.962,22.923
5972,22.962,22.889
5977,22.962,22.923
5982,22.962,22.923
5987,22.962,22.889
5992,22.928,22.923
5997,22.928,22.923
6003,22.962,22.923
6008,22.928,22.923
6013,22.996,22.923
6018,22.962,22.957
6023,22.962,22.889
6028,22.962,22.889
6033,22.962,22.889
6038,22.962,22.923
6043,22.962,22.889
6048,22.962,22.889
6053,22.928,22.889
6058,22.996,22.923
6063,22.928,22.923
6068,22.928,22.923
6073,22.962,22.923
6078,22.962,22.923
6083,22.962,22.923
6088,22.962,22.923
6093,22.996,22.923
6099,22.962,22.923
6104,22.962,22.889
6109,22.928,22.923
6114,22.962,22.889
6119,22.962,22.923
6124,22.962,22.923
6129,22.962,22.923
6134,22.962,22.923
6139,22.996,22.923
6144,22.996,22.923
6149,22.928,22.889
6154,22.962,22.923
6159,22.962,22.957
6164,22.928,22.889
6169,22.962,22.923
6174,22.962,22.923
6179,22.962,22.923
6184,22.962,22.923
6189,22.962,22.923
6195,22.962,22.923
6200,22.962,22.923
6205,22.996,22.923
6210,22.962,22.923
6215,22.962,22.923
6220,22.962,22.923
6225,22.962,22.889
6230,22.962,22.923
6235,22.928,22.923
6240,22.962,22.957
6245,22.962,22.923
6250,22.962,22.889
6255,22.962,22.923
6260,22.962,22.889
6265,22.962,22.923
6270,22.962,22.923
6275,22.962,22.923
6280,22.962,22.923
6285,22.962,22.923
6291,22.962,22.889
6296,22.962,22.923
6301,22.962,22.923
6306,22.962,22.923
6311,22.962,22.923
6316,22.962,22.923
6321,22.962,22.889
6326,22.962,22.923
6331,22.928,22.889
6336,22.962,22.923
6341,22.962,22.923
6346,22.962,22.923
6351,22.962,22.923
6356,22.962,22.889
6361,22.962,22.889
6366,22.962,22.923
6371,22.962,22.889
6376,22.928,22.923
6381,22.962,22.923
6387,22.962,22.923
6392,22.962,22.923
6397,22.962,22.923
6402,22.962,22.889
6407,22.962,22.923
6412,22.928,22.923
6417,22.928,22.923
6422,22.962,22.889
6427,22.962,22.957
6432,22.962,22.923
6437,22.996,22.923
6442,22.962,22.923
6447,22.962,22.923
6452,22.962,22.923
6457,22.996,22.923
6462,22.962,22.923
6467,22.962,22.923
6472,22.962,22.889
6477,22.928,22.889
6483,22.962,22.889
