Time (s),PT3w_cal (deg.C),PT3s_cal (deg.C)
1218,23.845,22.252
1223,23.845,22.286
1228,23.845,22.32
1233,23.845,22.286
1238,23.879,22.286
1243,23.845,22.286
1248,23.879,22.286
1253,23.879,22.286
1258,23.879,22.252
1263,23.879,22.286
1268,23.879,22.286
1273,23.879,22.286
1278,23.879,22.286
1283,23.879,22.286
1288,23.98,22.32
1294,23.879,22.252
1299,23.98,22.286
1304,23.912,22.252
1309,23.946,22.32
1314,23.946,22.32
1319,23.912,22.286
1324,23.98,22.32
1329,23.946,22.286
1334,23.98,22.32
1339,23.946,22.286
1344,23.98,22.286
1349,23.98,22.286
1354,23.946,22.252
1359,23.98,22.32
1364,23.98,22.252
1369,23.98,22.286
1374,24.014,22.32
1379,24.014,22.32
1385,23.98,22.32
1390,23.98,22.286
1395,23.98,22.286
1400,23.98,22.286
1405,24.047,22.354
1410,24.014,22.286
1415,24.047,22.286
1420,24.014,22.32
1425,24.047,22.286
1430,24.014,22.286
1435,24.014,22.354
1440,24.014,22.286
1445,24.014,22.32
1450,24.047,22.32
1455,24.047,22.32
1460,24.047,22.354
1465,24.047,22.32
1470,24.081,22.354
1475,24.081,22.32
1481,24.047,22.286
1486,24.081,22.286
1491,24.081,22.354
1496,24.115,22.32
1501,24.115,22.32
1506,24.115,22.32
1511,24.081,22.32
1516,24.081,22.32
1521,24.115,22.354
1526,24.081,22.32
1531,24.081,22.354
1536,24.148,22.32
1541,24.115,22.354
1546,24.115,22.354
1551,24.115,22.354
1556,24.115,22.354
1561,24.081,22.32
1566,24.182,22.388
1572,24.115,22.32
1577,24.148,22.388
1582,24.148,22.388
1587,24.182,22.354
1592,24.148,22.354
1597,24.148,22.32
1602,24.148,22.354
1607,24.182,22.388
1612,24.182,22.422
1617,24.148,22.354
1622,24.182,22.422
1627,24.216,22.388
1632,24.182,22.354
1637,24.216,22.388
1642,24.182,22.388
1647,24.216,22.354
1652,24.216,22.388
1657,24.182,22.388
1662,24.216,22.388
1668,24.182,22.388
1673,24.216,22.354
1678,24.182,22.388
1683,24.25,22.388
1688,24.25,22.388
1693,24.25,22.422
1698,24.216,22.422
1703,24.216,22.422
1708,24.216,22.388
1713,24.25,22.388
1718,24.25,22.388
1723,24.25,22.388
1728,24.25,22.388
1733,24.25,22.388
1738,24.25,22.354
1743,24.25,22.388
1748,24.25,22.455
1753,24.25,22.388
1759,24.317,22.422
1764,24.283,22.422
1769,24.25,22.388
1774,24.25,22.32
1779,24.283,22.422
1784,24.283,22.455
1789,24.283,22.422
1794,24.317,22.388
1799,24.317,22.422
1804,24.317,22.422
1809,24.283,22.422
1814,24.283,22.455
1819,24.317,22.422
1824,24.283,22.422
1829,24.283,22.388
1834,24.317,22.388
1839,24.351,22.455
1844,24.283,22.489
1850,24.351,22.455
1855,24.317,22.489
1860,24.283,22.422
1865,24.351,22.455
1870,24.351,22.455
1875,24.351,22.422
1880,24.317,22.455
1885,24.351,22.489
1890,24.317,22.489
1895,24.351,22.455
1900,24.351,22.455
1905,24.351,22.422
1910,24.384,22.455
1915,24.418,22.455
1920,24.384,22.455
1925,24.317,22.489
1930,24.384,22.455
1935,24.384,22.455
1940,24.351,22.455
1946,24.384,22.523
1951,24.384,22.523
1956,24.384,22.523
1961,24.351,22.489
1966,24.384,22.523
1971,24.384,22.489
1976,24.418,22.523
1981,24.384,22.523
1986,24.384,22.489
1991,24.384,22.489
1996,24.384,22.489
2001,24.384,22.489
2006,24.418,22.523
2011,24.384,22.455
2016,24.384,22.557
2021,24.384,22.489
2026,24.452,22.523
2031,24.384,22.523
2037,24.452,22.523
2042,24.418,22.523
2047,24.418,22.523
2052,24.418,22.523
2057,24.418,22.489
2062,24.452,22.523
2067,24.452,22.523
2072,24.384,22.557
2077,24.452,22.523
2082,24.418,22.557
2087,24.418,22.523
2092,24.418,22.557
2097,24.486,22.523
2102,24.452,22.523
2107,24.452,22.591
2112,24.452,22.523
2117,24.486,22.557
2122,24.486,22.591
2127,24.418,22.523
2133,24.452,22.557
2138,24.418,22.591
2143,24.452,22.557
2148,24.486,22.523
2153,24.486,22.557
2158,24.486,22.625
2163,24.486,22.591
2168,24.486,22.523
2173,24.519,22.557
2178,24.452,22.523
2183,24.452,22.557
2188,24.486,22.591
2193,24.486,22.523
2198,24.452,22.591
2203,24.519,22.591
2208,24.486,22.523
2213,24.486,22.557
2218,24.486,22.557
2224,24.519,22.591
2229,24.519,22.523
2234,24.486,22.557
2239,24.519,22.591
2244,24.519,22.591
2249,24.553,22.658
2254,24.519,22.625
2259,24.519,22.625
2264,24.486,22.625
2269,24.519,22.557
2274,24.486,22.625
2279,24.553,22.591
2284,24.553,22.591
2289,24.519,22.625
2294,24.519,22.591
2299,24.553,22.658
2304,24.553,22.625
2309,24.486,22.625
2315,24.519,22.658
2320,24.519,22.625
2325,24.519,22.658
2330,24.553,22.625
2335,24.553,22.591
2340,24.553,22.625
2345,24.519,22.625
2350,24.519,22.658
2355,24.519,22.625
2360,24.553,22.658
2365,24.553,22.625
2370,24.587,22.625
2375,24.553,22.658
2380,24.553,22.658
2385,24.587,22.625
2390,24.553,22.658
2395,24.587,22.692
2400,24.587,22.658
2406,24.587,22.692
2411,24.587,22.658
2416,24.587,22.692
2421,24.587,22.658
2426,24.587,22.658
2431,24.519,22.658
2436,24.62,22.625
2441,24.587,22.726
2446,24.587,22.625
2451,24.587,22.658
2456,24.587,22.658
2461,24.553,22.658
2466,24.62,22.726
2471,24.587,22.692
2476,24.587,22.692
2481,24.587,22.692
2486,24.587,22.658
2491,24.587,22.658
2497,24.587,22.692
2502,24.62,22.726
2507,24.62,22.658
2512,24.62,22.692
2517,24.587,22.658
2522,24.62,22.692
2527,24.587,22.726
2532,24.62,22.692
2537,24.62,22.726
2542,24.654,22.726
2547,24.654,22.726
2552,24.62,22.692
2557,24.62,22.692
2562,24.587,22.726
2567,24.62,22.726
2572,24.62,22.76
2577,24.654,22.726
2582,24.654,22.726
2587,24.62,22.726
2593,24.654,22.726
2598,24.654,22.658
2603,24.654,22.76
2608,24.62,22.76
2613,24.587,22.76
2618,24.654,22.726
2623,24.688,22.76
2628,24.654,22.76
2633,24.62,22.726
2638,24.62,22.76
2643,24.654,22.76
2648,24.62,22.76
2653,24.62,22.76
2658,24.654,22.76
2663,24.654,22.794
2668,24.654,22.726
2673,24.688,22.76
2678,24.654,22.76
2684,24.688,22.76
2689,24.688,22.76
2694,24.688,22.794
2699,24.688,22.76
2704,24.654,22.794
2709,24.654,22.76
2714,24.688,22.794
2719,24.654,22.828
2724,24.654,22.76
2729,24.688,22.794
2734,24.688,22.76
2739,24.654,22.794
2744,24.688,22.794
2749,24.654,22.828
2754,24.688,22.794
2759,24.688,22.794
2764,24.722,22.794
2769,24.722,22.794
2775,24.654,22.76
2780,24.688,22.794
2785,24.722,22.828
2790,24.688,22.76
2795,24.688,22.828
2800,24.688,22.794
2805,24.722,22.861
2810,24.688,22.828
2815,24.688,22.794
2820,24.722,22.861
2825,24.688,22.861
2830,24.722,22.828
2835,24.722,22.828
2840,24.722,22.861
2845,24.722,22.828
2850,24.722,22.861
2855,24.722,22.828
2860,24.688,22.895
2865,24.688,22.828
2871,24.688,22.828
2876,24.722,22.828
2881,24.722,22.828
2886,24.722,22.828
2891,24.688,22.861
2896,24.755,22.861
2901,24.722,22.828
2906,24.755,22.828
2911,24.722,22.861
2916,24.722,22.895
2921,24.688,22.895
2926,24.722,22.895
2931,24.755,22.861
2936,24.722,22.861
2941,24.722,22.895
2946,24.722,22.861
2951,24.789,22.861
2956,24.755,22.895
2962,24.722,22.929
2967,24.722,22.895
2972,24.722,22.861
2977,24.755,22.895
2982,24.789,22.895
2987,24.722,22.895
2992,24.722,22.861
2997,24.755,22.963
3002,24.789,22.861
3007,24.755,22.861
3012,24.722,22.895
3017,24.755,22.861
3022,24.755,22.929
3027,24.789,22.929
3032,24.789,22.895
3037,24.755,22.895
3042,24.755,22.895
3047,24.789,22.963
3052,24.755,22.929
3058,24.789,22.929
3063,24.722,22.963
3068,24.755,22.963
3073,24.789,22.963
3078,24.789,22.963
3083,24.789,22.929
3088,24.755,22.929
3093,24.755,22.929
3098,24.722,22.895
3103,24.755,22.929
3108,24.755,22.997
3113,24.823,22.963
3118,24.755,22.929
3123,24.755,22.963
3128,24.789,22.963
3133,24.789,22.963
3138,24.755,22.963
3143,24.755,22.929
3149,24.789,22.997
3154,24.789,22.997
3159,24.789,22.963
3164,24.789,22.929
3169,24.789,22.929
3174,24.789,22.963
3179,24.823,22.929
3184,24.789,22.963
3189,24.789,22.997
3194,24.789,22.997
3199,24.789,22.963
3204,24.789,22.997
3209,24.789,22.997
3214,24.789,22.997
3219,24.789,22.997
3224,24.755,22.997
3229,24.856,22.997
3234,24.789,23.031
3240,24.789,22.997
3245,24.823,22.963
3250,24.823,22.997
3255,24.823,22.997
3260,24.856,23.031
3265,24.823,22.997
3270,24.823,22.997
3275,24.789,22.997
3280,24.789,23.064
3285,24.823,23.031
3290,24.823,23.031
3295,24.823,22.997
3300,24.823,22.997
3305,24.856,23.031
3310,24.823,23.031
3315,24.823,23.031
3320,24.823,23.064
3325,24.823,23.031
3330,24.856,22.997
3336,24.823,23.098
3341,24.789,23.064
3346,24.856,23.031
3351,24.823,23.098
3356,24.823,23.064
3361,24.856,23.098
3366,24.823,23.031
3371,24.856,23.064
3376,24.856,23.031
3381,24.856,22.997
3386,24.856,23.031
3391,24.856,23.132
3396,24.823,23.031
3401,24.823,23.064
3406,24.823,23.064
3411,24.823,23.031
3416,24.856,23.064
3421,24.823,23.132
3427,24.856,23.132
3432,24.823,23.031
3437,24.856,23.064
3442,24.856,23.064
3447,24.856,23.098
3452,24.856,23.098
3457,24.856,23.064
3462,24.856,23.098
3467,24.89,23.132
3472,24.856,23.098
3477,24.856,23.098
3482,24.856,23.064
3487,24.856,23.132
3492,24.89,23.098
3497,24.856,23.166
3502,24.856,23.132
3507,24.823,23.166
3512,24.856,23.098
3518,24.89,23.098
3523,24.856,23.132
3528,24.856,23.132
3533,24.856,23.132
3538,24.856,23.132
3543,24.856,23.166
3548,24.856,23.132
3553,24.856,23.132
3558,24.856,23.132
3563,24.89,23.166
3568,24.89,23.132
3573,24.856,23.166
3578,24.89,23.166
3583,24.856,23.166
3588,24.856,23.132
3593,24.856,23.132
3598,24.924,23.166
3603,24.856,23.2
3609,24.89,23.098
3614,24.924,23.132
3619,24.856,23.132
3624,24.856,23.2
3629,24.856,23.132
3634,24.89,23.132
3639,24.89,23.2
3644,24.856,23.2
3649,24.89,23.2
3654,24.89,23.2
3659,24.89,23.234
3664,24.924,23.2
3669,24.89,23.2
3674,24.924,23.166
3679,24.89,23.2
3684,24.89,23.166
3689,24.89,23.166
3694,24.89,23.132
3700,24.856,23.2
3705,24.924,23.166
3710,24.89,23.2
3715,24.89,23.2
3720,24.89,23.166
3725,24.856,23.166
3730,24.856,23.2
3735,24.89,23.2
3740,24.924,23.2
3745,24.89,23.166
3750,24.856,23.2
3755,24.89,23.2
3760,24.856,23.234
3765,24.856,23.234
3770,24.89,23.234
3775,24.924,23.234
3780,24.89,23.2
3785,24.89,23.234
3790,24.856,23.2
3796,24.924,23.267
3801,24.924,23.267
3806,24.89,23.234
3811,24.924,23.234
3816,24.89,23.234
3821,24.89,23.2
3826,24.924,23.234
3831,24.89,23.166
3836,24.89,23.267
3841,24.958,23.267
3846,24.89,23.301
3851,24.89,23.234
3856,24.89,23.2
3861,24.924,23.267
3866,24.924,23.301
3871,24.89,23.234
3876,24.89,23.267
3881,24.924,23.267
3887,24.924,23.301
3892,24.958,23.267
3897,24.89,23.267
3902,24.924,23.267
3907,24.924,23.267
3912,24.924,23.267
3917,24.924,23.267
3922,24.924,23.301
3927,24.924,23.267
3932,24.924,23.267
3937,24.958,23.301
3942,24.89,23.301
3947,24.924,23.335
3952,24.924,23.335
3957,24.924,23.267
3962,24.89,23.2
3967,24.924,23.335
3972,24.924,23.301
3978,24.924,23.267
3983,24.924,23.301
3988,24.924,23.267
3993,24.958,23.301
3998,24.958,23.335
4003,24.924,23.301
4008,24.958,23.301
4013,24.924,23.267
4018,24.924,23.335
4023,24.89,23.369
4028,24.924,23.301
4033,24.958,23.301
4038,24.924,23.301
4043,24.958,23.335
4048,24.958,23.369
4053,24.958,23.301
4058,24.89,23.335
4063,24.958,23.301
4068,24.924,23.335
4074,24.958,23.369
4079,24.958,23.335
4084,24.958,23.335
4089,24.958,23.335
4094,24.958,23.335
4099,24.924,23.335
4104,24.958,23.369
4109,24.958,23.403
4114,24.958,23.335
4119,24.958,23.335
4124,24.924,23.369
4129,24.958,23.403
4134,24.924,23.335
4139,24.958,23.301
4144,24.958,23.369
4149,24.958,23.369
4154,24.924,23.369
4159,24.958,23.335
4165,24.991,23.301
4170,24.958,23.369
4175,24.991,23.335
4180,24.924,23.301
4185,24.958,23.403
4190,24.958,23.403
4195,24.991,23.437
4200,24.991,23.369
4205,24.958,23.403
4210,24.958,23.403
4215,24.991,23.369
4220,24.958,23.369
4225,24.958,23.437
4230,24.991,23.403
4235,24.991,23.335
4240,24.991,23.437
4245,24.958,23.335
4250,24.991,23.437
4256,24.991,23.437
4261,24.958,23.471
4266,24.958,23.403
4271,24.991,23.403
4276,24.991,23.437
4281,24.958,23.403
4286,24.924,23.437
4291,24.991,23.335
4296,24.991,23.437
4301,24.991,23.369
4306,24.958,23.369
4311,24.958,23.471
4316,24.991,23.437
4321,24.958,23.471
4326,24.958,23.437
4331,24.991,23.369
4336,24.991,23.437
4341,25.025,23.437
4346,24.958,23.403
4352,24.991,23.403
4357,25.025,23.437
4362,24.958,23.403
4367,25.025,23.437
4372,24.958,23.471
4377,24.991,23.403
4382,24.991,23.437
4387,24.991,23.437
4392,24.958,23.504
4397,25.025,23.437
4402,25.025,23.403
4407,24.991,23.403
4412,24.991,23.504
4417,24.958,23.437
4422,24.991,23.504
4427,25.025,23.504
4432,24.991,23.471
4437,24.991,23.538
4443,24.958,23.504
4448,24.958,23.471
4453,24.991,23.538
4458,24.991,23.471
4463,25.025,23.504
4468,24.991,23.538
4473,24.991,23.538
4478,25.025,23.471
4483,24.991,23.538
4488,24.991,23.538
4493,24.958,23.471
4498,25.025,23.471
4503,24.991,23.471
4508,24.958,23.437
4513,25.025,23.538
4518,25.025,23.504
4523,25.025,23.538
4528,25.059,23.538
4534,24.991,23.504
4539,25.025,23.504
4544,24.991,23.538
4549,25.059,23.471
4554,25.025,23.471
4559,24.991,23.538
4564,24.991,23.572
4569,24.991,23.471
4574,24.991,23.538
4579,25.025,23.504
4584,25.025,23.437
4589,25.025,23.471
4594,24.991,23.538
4599,25.059,23.504
4604,25.025,23.504
4609,24.991,23.572
4614,24.991,23.538
4620,24.958,23.572
4625,24.991,23.538
4630,25.025,23.538
4635,25.025,23.504
4640,24.991,23.538
4645,24.991,23.504
4650,24.991,23.606
4655,25.025,23.504
4660,24.991,23.606
4665,25.025,23.471
4670,25.059,23.538
4675,25.025,23.572
4680,25.059,23.538
4685,25.025,23.606
4690,25.059,23.538
4695,25.059,23.572
4700,25.025,23.538
4705,25.059,23.606
4711,24.991,23.538
4716,25.025,23.538
4721,25.025,23.538
4726,25.059,23.538
4731,24.991,23.538
4736,25.025,23.538
4741,24.991,23.606
4746,25.059,23.606
4751,25.025,23.572
4756,24.991,23.64
4761,25.059,23.572
4766,25.025,23.64
4771,25.059,23.572
4776,25.059,23.538
4781,24.991,23.572
4786,25.025,23.572
4791,25.059,23.538
4796,24.991,23.606
4801,25.025,23.606
4807,25.059,23.64
4812,25.059,23.606
4817,25.059,23.64
4822,25.025,23.64
4827,25.025,23.572
4832,25.025,23.606
4837,25.025,23.64
4842,25.059,23.606
4847,25.059,23.538
4852,25.059,23.64
4857,25.059,23.606
4862,25.059,23.572
4867,25.025,23.572
4872,25.025,23.606
4877,25.025,23.64
4882,25.059,23.606
4887,25.092,23.606
4892,25.059,23.572
4898,25.092,23.64
4903,25.025,23.606
4908,25.059,23.64
4913,25.025,23.606
4918,25.059,23.64
4923,25.025,23.606
4928,25.059,23.606
4933,25.025,23.64
4938,25.059,23.64
4943,25.059,23.606
4948,25.025,23.707
4953,25.025,23.606
4958,25.059,23.606
4963,25.059,23.64
4968,25.059,23.64
4973,25.059,23.674
4978,25.092,23.64
4983,25.025,23.674
4989,25.025,23.606
4994,25.059,23.674
4999,25.092,23.64
5004,25.059,23.741
5009,25.059,23.707
5014,25.092,23.674
5019,25.059,23.606
5024,25.025,23.606
5029,25.092,23.64
5034,25.025,23.674
5039,25.059,23.64
5044,25.025,23.674
5049,25.059,23.674
5054,25.059,23.707
5059,25.092,23.674
5064,25.025,23.674
5069,25.025,23.707
5074,25.025,23.64
5079,25.059,23.741
5085,25.092,23.64
5090,25.059,23.707
5095,25.092,23.674
5100,25.092,23.775
5105,25.059,23.674
5110,25.059,23.707
5115,25.059,23.741
5120,25.025,23.741
5125,25.059,23.741
5130,25.092,23.741
5135,25.092,23.707
5140,25.025,23.775
5145,25.059,23.775
5150,25.092,23.707
5155,25.092,23.64
5160,25.059,23.674
5165,25.059,23.707
5170,25.092,23.741
5176,25.092,23.741
5181,25.092,23.707
5186,25.092,23.775
5191,25.092,23.741
5196,25.059,23.674
5201,25.092,23.674
5206,25.059,23.707
5211,25.092,23.707
5216,25.092,23.674
5221,25.092,23.707
5226,25.092,23.741
5231,25.059,23.775
5236,25.126,23.674
5241,25.092,23.707
5246,25.092,23.741
5251,25.092,23.809
5256,25.092,23.775
5261,25.092,23.775
5267,25.092,23.741
5272,25.092,23.707
5277,25.092,23.741
5282,25.092,23.707
5287,25.059,23.741
5292,25.092,23.809
5297,25.059,23.843
5302,25.092,23.775
5307,25.092,23.707
5312,25.059,23.674
5317,25.092,23.707
5322,25.092,23.775
5327,25.092,23.741
5332,25.092,23.809
5337,25.059,23.775
5342,25.025,23.775
5347,25.092,23.809
5352,25.059,23.741
5357,25.059,23.775
5363,25.092,23.809
5368,25.059,23.775
5373,25.092,23.775
5378,25.092,23.741
5383,25.092,23.809
5388,25.126,23.809
5393,25.126,23.741
5398,25.092,23.809
5403,25.092,23.775
5408,25.092,23.911
5413,25.092,23.741
5418,25.126,23.809
5423,25.092,23.775
5428,25.059,23.843
5433,25.126,23.843
5438,25.092,23.809
5443,25.092,23.809
5448,25.126,23.775
5454,25.126,23.809
5459,25.092,23.775
5464,25.126,23.877
5469,25.092,23.775
5474,25.126,23.843
5479,25.092,23.809
5484,25.126,23.741
5489,25.092,23.911
5494,25.092,23.843
5499,25.126,23.809
5504,25.092,23.775
5509,25.126,23.775
5514,25.126,23.809
5519,25.092,23.775
5524,25.092,23.741
5529,25.16,23.843
5534,25.126,23.809
5539,25.059,23.775
5545,25.059,23.843
5550,25.126,23.843
5555,25.092,23.809
5560,25.126,23.843
5565,25.126,23.877
5570,25.126,23.877
5575,25.092,23.877
5580,25.126,23.843
5585,25.059,23.911
5590,25.092,23.877
5595,25.16,23.843
5600,25.16,23.877
5605,25.16,23.809
5610,25.092,23.843
5615,25.126,23.843
5620,25.092,23.877
5625,25.126,23.809
5630,25.126,23.809
5635,25.126,23.877
5641,25.092,23.911
5646,25.092,23.809
5651,25.16,23.843
5656,25.092,23.843
5661,25.126,23.843
5666,25.126,23.843
5671,25.092,23.877
5676,25.092,23.877
5681,25.092,23.809
5686,25.16,23.877
5691,25.092,23.877
5696,25.126,23.911
5701,25.126,23.944
5706,25.126,23.809
5711,25.126,23.877
5716,25.092,23.843
5721,25.092,23.944
5726,25.092,23.877
5732,25.126,23.911
5737,25.16,23.877
5742,25.126,23.843
5747,25.126,23.978
5752,25.126,23.843
5757,25.126,23.944
5762,25.16,23.944
5767,25.126,23.877
5772,25.092,23.944
5777,25.126,23.944
5782,25.126,23.843
5787,25.126,23.944
5792,25.16,23.911
5797,25.126,23.911
5802,25.092,23.911
5807,25.126,23.978
5812,25.16,23.911
5818,25.126,23.877
5823,25.16,23.944
5828,25.126,23.877
5833,25.126,23.911
5838,25.126,23.911
5843,25.092,23.911
5848,25.16,23.877
5853,25.126,23.877
5858,25.126,23.911
5863,25.16,23.978
5868,25.092,23.877
5873,25.126,23.877
5878,25.194,23.911
5883,25.16,23.944
5888,25.16,23.944
5893,25.16,23.911
5898,25.126,23.911
5903,25.126,23.944
5908,25.126,23.978
5914,25.16,23.911
5919,25.16,23.978
5924,25.126,23.911
5929,25.16,23.944
5934,25.16,23.978
5939,25.16,23.911
5944,25.16,23.978
5949,25.16,23.978
5954,25.194,23.944
5959,25.16,23.978
5964,25.16,23.944
5969,25.092,23.944
5974,25.126,23.911
5979,25.126,23.978
5984,25.126,23.911
5989,25.126,23.978
5994,25.16,23.978
5999,25.126,23.944
6005,25.16,24.012
6010,25.194,23.978
6015,25.16,24.012
6020,25.194,23.944
6025,25.16,23.944
6030,25.126,24.046
6035,25.16,23.978
6040,25.126,23.978
6045,25.126,23.978
6050,25.16,23.944
6055,25.126,23.978
6060,25.16,23.978
6065,25.126,23.944
6070,25.16,23.911
6075,25.16,23.978
6080,25.16,23.978
6085,25.194,24.012
6090,25.126,23.978
6096,25.16,23.944
6101,25.126,23.978
6106,25.16,24.012
6111,25.194,23.944
6116,25.16,24.012
6121,25.16,23.944
6126,25.16,24.012
6131,25.16,23.978
6136,25.126,23.944
6141,25.16,24.012
6146,25.126,24.012
6151,25.126,23.978
6156,25.126,23.978
6161,25.126,23.978
6166,25.16,23.978
6171,25.126,24.012
6176,25.16,24.046
6181,25.126,24.046
6186,25.16,24.012
6192,25.126,23.978
6197,25.126,24.046
6202,25.126,24.046
6207,25.16,24.012
6212,25.126,24.012
6217,25.126,23.978
6222,25.126,24.012
6227,25.126,23.978
6232,25.126,23.978
6237,25.16,24.012
6242,25.126,23.978
6247,25.092,24.046
6252,25.126,24.08
6257,25.092,24.012
6262,25.092,24.046
6267,25.126,24.046
6272,25.126,24.046
6277,25.126,24.046
6283,25.092,24.046
6288,25.059,24.08
6293,25.126,23.978
6298,25.092,24.046
6303,25.126,23.978
6308,25.092,24.046
6313,25.092,24.012
6318,25.126,24.046
6323,25.059,24.046
6328,25.092,24.046
6333,25.092,24.114
6338,25.092,24.08
6343,25.059,24.08
6348,25.092,24.08
6353,25.092,24.08
6358,25.092,24.046
6363,25.092,24.046
6368,25.092,24.08
6374,25.059,24.147
6379,25.059,24.08
6384,25.059,24.046
6389,25.059,24.046
6394,25.025,24.08
6399,25.059,24.046
6404,25.059,24.046
6409,25.025,24.046
6414,25.059,24.012
6419,25.025,24.08
6424,25.025,24.08
6429,25.059,24.08
6434,25.025,24.114
6439,25.025,24.046
6444,25.025,24.08
6449,25.025,24.046
6454,25.059,24.046
6459,24.991,24.08
6464,24.991,24.08
6470,25.025,24.114
6475,24.991,24.046
6480,24.991,24.08
6485,24.991,24.147
