Time (s),PT4w (ohms-Hex),PT4s (ohms-Hex)
2356,8309,8260
2361,8308,8259
2366,8309,8260
2371,8309,8260
2376,8309,8259
2381,8308,8259
2386,8309,8260
2391,8309,8259
2396,8309,8260
2401,8309,8259
2406,8309,8259
2411,8309,8259
2416,8308,8260
2421,8307,8259
2427,8308,8260
2432,8308,8260
2437,8309,8259
2442,8308,8262
2447,8309,8260
2452,8308,8260
2457,8309,8259
2462,8309,8259
2467,8309,8260
2472,8308,8260
2477,8309,8259
2482,8308,8260
2487,8308,8260
2492,8308,8261
2497,8308,8259
2502,8308,8260
2507,8308,8261
2512,8308,8260
2518,8308,8261
2523,8308,8261
2528,8307,8260
2533,8308,8259
2538,8308,8260
2543,8307,8261
2548,8308,8261
2553,8308,8260
2558,8307,8260
2563,8307,8262
2568,8308,8260
2573,8308,8261
2578,8308,8260
2583,8308,8260
2588,8307,8260
2593,8307,8261
2598,8307,8262
2604,8308,8259
2609,8307,8261
2614,8307,8262
2619,8307,8262
2624,8307,8261
2629,8307,8261
2634,8307,8262
2639,8306,8260
2644,8308,8262
2649,8307,8261
2654,8307,8262
2659,8308,8261
2664,8307,8260
2669,8307,8262
2674,8308,8262
2679,8307,8261
2684,8306,8260
2689,8307,8261
2695,8308,8261
2700,8306,8260
2705,8307,8260
2710,8306,8262
2715,8307,8262
2720,8307,8261
2725,8307,8262
2730,8307,8262
2735,8307,8262
2740,8306,8262
2745,8306,8262
2750,8306,8262
2755,8307,8261
2760,8307,8260
2765,8307,8262
2770,8307,8262
2775,8307,8261
2780,8307,8262
2786,8306,8262
2791,8307,8262
2796,8306,8261
2801,8307,8262
2806,8306,8261
2811,8306,8262
2816,8306,8261
2821,8306,8261
2826,8307,8261
2831,8306,8261
2836,8306,8261
2841,8306,8261
2846,8306,8263
2851,8306,8262
2856,8306,8262
2861,8305,8262
2866,8305,8262
2871,8306,8263
2877,8307,8262
2882,8306,8262
2887,8306,8261
2892,8306,8261
2897,8306,8263
2902,8306,8262
2907,8305,8262
2912,8306,8261
2917,8305,8263
2922,8305,8261
2927,8306,8263
2932,8306,8263
2937,8306,8262
2942,8306,8263
2947,8306,8261
2952,8305,8263
2957,8305,8261
2962,8306,8262
2968,8306,8262
2973,8305,8264
2978,8305,8261
2983,8306,8262
2988,8305,8262
2993,8305,8262
2998,8305,8263
3003,8305,8262
3008,8304,8263
3013,8305,8263
3018,8305,8263
3023,8306,8263
3028,8305,8263
3033,8305,8261
3038,8305,8262
3043,8305,8261
3048,8306,8263
3053,8305,8263
3059,8305,8262
3064,8306,8263
3069,8305,8263
3074,8306,8263
3079,8305,8262
3084,8305,8263
3089,8305,8263
3094,8306,8263
3099,8305,8262
3104,8305,8263
3109,8304,8262
3114,8306,8262
3119,8306,8264
3124,8304,8262
3129,8305,8264
3134,8305,8264
3139,8305,8262
3145,8306,8262
3150,8304,8264
3155,8305,8262
3160,8305,8263
3165,8304,8263
3170,8305,8264
3175,8305,8264
3180,8304,8263
3185,8305,8262
3190,8305,8262
3195,8304,8263
3200,8304,8264
3205,8305,8264
3210,8305,8264
3215,8305,8263
3220,8305,8262
3225,8305,8262
3231,8305,8262
3236,8304,8262
3241,8304,8265
3246,8304,8263
3251,8304,8265
3256,8304,8263
3261,8305,8264
3266,8305,8263
3271,8304,8264
3276,8305,8263
3281,8304,8264
3286,8304,8264
3291,8304,8264
3296,8305,8264
3301,8304,8263
3306,8304,8263
3311,8304,8264
3316,8304,8265
3322,8305,8263
3327,8304,8265
3332,8303,8263
3337,8305,8264
3342,8304,8264
3347,8304,8264
3352,8304,8265
3357,8304,8264
3362,8304,8264
3367,8304,8264
3372,8304,8264
3377,8304,8264
3382,8303,8264
3387,8304,8265
3392,8303,8263
3397,8304,8264
3402,8304,8263
3407,8304,8264
3413,8304,8263
3418,8304,8264
3423,8304,8264
3428,8303,8264
3433,8304,8264
3438,8304,8264
3443,8304,8265
3448,8304,8263
3453,8304,8264
3458,8302,8264
3463,8303,8264
3468,8304,8265
3473,8304,8264
3478,8303,8265
3483,8303,8265
3488,8303,8264
3493,8303,8264
3498,8304,8264
3504,8303,8265
3509,8304,8265
3514,8304,8265
3519,8304,8264
3524,8304,8264
3529,8303,8265
3534,8304,8263
3539,8304,8264
3544,8302,8264
3549,8303,8265
3554,8303,8264
3559,8303,8264
3564,8302,8265
3569,8303,8266
3574,8303,8264
3579,8302,8266
3584,8303,8265
3589,8303,8265
3595,8302,8265
3600,8303,8265
3605,8303,8264
3610,8304,8265
3615,8303,8265
3620,8303,8265
3625,8303,8264
3630,8303,8264
3635,8303,8265
3640,8302,8266
3645,8303,8266
3650,8303,8266
3655,8303,8265
3660,8302,8266
3665,8303,8266
3670,8303,8264
3675,8304,8265
3680,8302,8265
3686,8303,8265
3691,8304,8265
3696,8303,8266
3701,8303,8265
3706,8303,8266
3711,8302,8265
3716,8304,8265
3721,8302,8265
3726,8302,8265
3731,8303,8267
3736,8303,8265
3741,8303,8266
3746,8302,8267
3751,8303,8266
3756,8303,8265
3761,8301,8265
3766,8302,8265
3772,8303,8265
3777,8302,8266
3782,8303,8266
3787,8303,8266
3792,8304,8266
3797,8302,8264
3802,8303,8266
3807,8302,8266
3812,8303,8266
3817,8302,8266
3822,8302,8265
3827,8302,8266
3832,8303,8267
3837,8303,8266
3842,8302,8265
3847,8303,8266
3852,8303,8266
3858,8302,8266
3863,8302,8266
3868,8302,8265
3873,8302,8265
3878,8303,8266
3883,8303,8267
3888,8303,8267
3893,8303,8267
3898,8302,8265
3903,8303,8266
3908,8302,8265
3913,8302,8267
3918,8302,8266
3923,8302,8266
3928,8302,8265
3933,8302,8266
3938,8302,8266
3943,8303,8267
3949,8303,8267
3954,8303,8268
3959,8301,8265
3964,8302,8266
3969,8302,8266
3974,8301,8266
3979,8301,8265
3984,8302,8267
3989,8302,8266
3994,8302,8268
3999,8303,8266
4004,8302,8267
4009,8303,8266
4014,8303,8266
4019,8301,8266
4024,8301,8267
4029,8302,8267
4034,8302,8266
4040,8302,8267
4045,8302,8267
4050,8302,8265
4055,8302,8267
4060,8303,8266
4065,8301,8266
4070,8302,8267
4075,8301,8266
4080,8302,8267
4085,8302,8266
4090,8302,8267
4095,8301,8266
4100,8302,8268
4105,8302,8267
4110,8301,8267
4115,8302,8267
4120,8302,8267
4125,8301,8266
4131,8302,8268
4136,8302,8267
4141,8302,8266
4146,8302,8268
4151,8301,8267
4156,8301,8267
4161,8302,8267
4166,8302,8267
4171,8302,8268
4176,8302,8268
4181,8301,8267
4186,8302,8268
4191,8302,8267
4196,8302,8266
4201,8301,8267
4206,8301,8267
4211,8301,8266
4216,8301,8267
4222,8302,8268
4227,8302,8267
4232,8302,8267
4237,8301,8267
4242,8301,8268
4247,8301,8267
4252,8302,8269
4257,8303,8267
4262,8302,8268
4267,8301,8268
4272,8302,8268
4277,8302,8269
4282,8301,8267
4287,8302,8267
4292,8301,8268
4297,8301,8268
4302,8301,8267
4307,8302,8268
4313,8301,8267
4318,8302,8267
4323,8302,8268
4328,8302,8268
4333,8302,8267
4338,8301,8267
4343,8301,8268
4348,8302,8268
4353,8302,8267
4358,8301,8268
4363,8301,8267
4368,8301,8268
4373,8302,8267
4378,8301,8268
4383,8302,8268
4388,8301,8268
4393,8301,8268
4399,8302,8269
4404,8301,8268
4409,8301,8269
4414,8301,8269
4419,8301,8269
4424,8302,8268
4429,8301,8268
4434,8302,8267
4439,8302,8267
4444,8301,8268
4449,8301,8267
4454,8301,8268
4459,8301,8268
4464,8301,8268
4469,8301,8268
4474,8302,8266
4479,8301,8268
4484,8302,8268
4490,8301,8267
4495,8302,8268
4500,8302,8268
4505,8302,8268
4510,8301,8268
4515,8301,8268
4520,8301,8268
4525,8301,8268
4530,8301,8268
4535,8301,8268
4540,8301,8268
4545,8301,8268
4550,8301,8267
4555,8301,8268
4560,8301,8269
4565,8302,8268
4570,8302,8269
4575,8300,8269
4581,8301,8269
4586,8300,8269
4591,8301,8269
4596,8301,8269
4601,8301,8269
4606,8301,8267
4611,8302,8269
4616,8301,8270
4621,8302,8269
4626,8303,8269
4631,8302,8269
4636,8302,8269
4641,8300,8269
4646,8302,8269
4651,8302,8270
4656,8300,8268
4661,8301,8270
4666,8301,8267
4672,8301,8269
4677,8302,8268
4682,8301,8269
4687,8301,8268
4692,8301,8268
4697,8301,8268
4702,8301,8269
4707,8301,8269
4712,8301,8269
4717,8302,8269
4722,8302,8269
4727,8301,8268
4732,8301,8270
4737,8301,8268
4742,8301,8269
4747,8301,8269
4752,8302,8269
4758,8302,8270
4763,8302,8269
4768,8301,8268
4773,8302,8269
4778,8301,8269
4783,8301,8268
4788,8301,8269
4793,8301,8269
4798,8301,8268
4803,8301,8269
4808,8302,8269
4813,8301,8269
4818,8301,8269
4823,8300,8270
4828,8300,8270
4833,8301,8271
4838,8302,8268
4843,8301,8271
4849,8302,8270
4854,8302,8269
4859,8301,8270
4864,8301,8270
4869,8301,8271
4874,8301,8268
4879,8301,8269
4884,8301,8269
4889,8301,8269
4894,8301,8269
4899,8301,8269
4904,8302,8270
4909,8301,8269
4914,8302,8269
4919,8301,8270
4924,8301,8269
4929,8301,8269
4934,8301,8269
4940,8301,8270
4945,8302,8270
4950,8301,8270
4955,8301,8269
4960,8301,8270
4965,8301,8270
4970,8302,8269
4975,8302,8270
4980,8301,8268
4985,8302,8269
4990,8301,8270
4995,8301,8269
5000,8302,8269
5005,8302,8269
5010,8302,8269
5015,8302,8269
5020,8302,8269
5025,8301,8270
5031,8300,8269
5036,8301,8271
5041,8301,8269
5046,8302,8270
5051,8301,8269
5056,8300,8269
5061,8302,8268
5066,8302,8269
5071,8300,8270
5076,8302,8268
5081,8301,8270
5086,8301,8270
5091,8301,8270
5096,8302,8270
5101,8302,8270
5106,8302,8270
5111,8302,8270
5116,8301,8270
5122,8301,8270
5127,8302,8269
5132,8301,8269
5137,8302,8269
5142,8301,8269
5147,8302,8270
5152,8301,8269
5157,8302,8271
5162,8301,8270
5167,8301,8270
5172,8302,8270
5177,8301,8270
5182,8302,8270
5187,8303,8271
5192,8302,8269
5197,8302,8270
5202,8302,8270
5208,8302,8269
5213,8302,8271
5218,8302,8270
5223,8301,8271
5228,8302,8271
5233,8302,8271
5238,8302,8270
5243,8301,8270
5248,8301,8271
5253,8302,8271
5258,8302,8272
5263,8301,8270
5268,8302,8270
5273,8302,8271
5278,8301,8271
5283,8301,8270
5288,8301,8271
5293,8301,8271
5299,8302,8271
5304,8302,8270
5309,8302,8270
5314,8302,8270
5319,8302,8271
5324,8303,8270
5329,8301,8272
5334,8302,8270
5339,8301,8271
5344,8302,8270
5349,8301,8270
5354,8302,8270
5359,8302,8271
5364,8301,8271
5369,8301,8270
5374,8301,8270
5379,8301,8271
5384,8302,8271
5390,8302,8270
5395,8301,8270
5400,8302,8270
5405,8302,8271
5410,8302,8272
5415,8301,8270
5420,8301,8270
5425,8301,8271
5430,8302,8270
5435,8301,8271
5440,8302,8271
5445,8301,8271
5450,8301,8272
5455,8301,8271
5460,8302,8270
5465,8302,8271
5470,8302,8271
5475,8302,8271
5481,8301,8272
5486,8301,8271
5491,8302,8270
5496,8301,8272
5501,8301,8271
5506,8302,8271
5511,8302,8271
5516,8301,8271
5521,8301,8271
5526,8301,8272
5531,8302,8271
5536,8301,8269
5541,8302,8271
5546,8301,8271
5551,8303,8270
5556,8301,8271
5561,8301,8272
5566,8301,8271
5572,8301,8271
5577,8302,8271
5582,8302,8270
5587,8301,8271
5592,8302,8272
5597,8301,8271
5602,8302,8271
5607,8302,8271
5612,8301,8271
5617,8301,8271
5622,8301,8271
5627,8301,8271
5632,8302,8271
5637,8303,8273
5642,8302,8271
5647,8302,8271
5652,8302,8271
5658,8302,8272
5663,8302,8271
5668,8302,8271
5673,8303,8272
5678,8302,8271
5683,8303,8271
5688,8301,8271
5693,8302,8270
5698,8300,8272
5703,8302,8271
5708,8303,8272
5713,8301,8271
5718,8303,8272
5723,8301,8270
5728,8302,8271
5733,8302,8272
5738,8301,8272
5744,8302,8271
5749,8302,8272
5754,8301,8272
5759,8302,8272
5764,8301,8272
5769,8302,8272
5774,8302,8272
5779,8301,8272
5784,8301,8271
5789,8302,8271
5794,8301,8271
5799,8303,8271
5804,8301,8272
5809,8301,8271
5814,8302,8271
5819,8302,8272
5824,8302,8271
5829,8302,8272
5835,8303,8272
5840,8302,8272
5845,8302,8272
5850,8303,8271
5855,8303,8272
5860,8302,8272
5865,8302,8272
5870,8303,8273
5875,8303,8271
5880,8302,8272
5885,8302,8272
5890,8302,8273
5895,8301,8272
5900,8302,8271
5905,8303,8273
5910,8302,8272
5915,8301,8272
5920,8302,8272
5926,8303,8272
5931,8301,8272
5936,8302,8272
5941,8302,8272
5946,8302,8274
5951,8302,8271
5956,8303,8273
5961,8303,8273
5966,8303,8274
5971,8302,8273
5976,8302,8272
5981,8303,8271
5986,8303,8273
5991,8301,8272
5996,8302,8272
6001,8303,8272
6006,8302,8271
6011,8303,8272
6017,8302,8272
6022,8302,8272
6027,8302,8273
6032,8301,8273
6037,8303,8272
6042,8302,8272
6047,8302,8272
6052,8303,8273
6057,8303,8273
6062,8302,8274
6067,8302,8272
6072,8302,8272
6077,8302,8272
6082,8303,8274
6087,8303,8273
6092,8303,8273
6097,8303,8272
6103,8302,8273
6108,8303,8272
6113,8302,8272
6118,8302,8272
6123,8303,8274
6128,8303,8273
6133,8302,8273
6138,8303,8272
6143,8302,8273
6148,8303,8272
6153,8303,8273
6158,8303,8273
6163,8302,8273
6168,8303,8273
6173,8303,8272
6178,8303,8273
6183,8302,8272
6188,8302,8271
6194,8303,8272
6199,8302,8272
6204,8302,8272
6209,8303,8273
6214,8302,8272
6219,8302,8273
6224,8302,8274
6229,8303,8273
6234,8302,8273
6239,8302,8273
6244,8303,8274
6249,8302,8272
6254,8302,8273
6259,8303,8272
6264,8302,8273
6269,8303,8272
6274,8303,8273
6279,8303,8274
6285,8303,8273
6290,8302,8273
6295,8301,8272
6300,8303,8273
6305,8303,8273
6310,8303,8273
6315,8302,8274
6320,8302,8273
6325,8302,8273
6330,8303,8273
6335,8302,8273
6340,8303,8274
6345,8303,8273
6350,8303,8273
6355,8303,8273
6360,8303,8274
6365,8302,8273
6370,8303,8273
6376,8304,8273
6381,8303,8273
6386,8304,8273
6391,8303,8274
6396,8302,8274
6401,8303,8274
6406,8302,8274
6411,8303,8272
6416,8303,8273
6421,8304,8274
6426,8304,8273
6431,8303,8273
6436,8303,8275
6441,8304,8274
6446,8303,8273
6451,8302,8272
6456,8302,8273
6462,8303,8274
6467,8303,8273
6472,8303,8275
6477,8302,8274
6482,8302,8275
6487,8304,8274
6492,8303,8272
6497,8303,8273
6502,8303,8273
6507,8303,8274
6512,8303,8274
6517,8303,8275
6522,8303,8274
6527,8303,8275
6532,8302,8273
6537,8302,8273
6542,8303,8274
6547,8303,8274
6553,8304,8275
6558,8303,8274
6563,8304,8274
6568,8303,8274
6573,8303,8274
6578,8303,8274
6583,8303,8273
6588,8303,8274
6593,8303,8274
6598,8303,8273
6603,8303,8274
6608,8303,8274
6613,8303,8274
6618,8304,8274
6623,8303,8275
6628,8303,8274
6633,8304,8273
6638,8303,8274
6644,8303,8275
6649,8304,8273
6654,8303,8274
6659,8303,8275
6664,8303,8273
6669,8303,8274
6674,8304,8274
6679,8304,8276
6684,8303,8274
6689,8303,8275
6694,8303,8274
6699,8303,8274
6704,8303,8275
6709,8303,8274
6714,8304,8275
6719,8301,8273
6724,8303,8274
6729,8303,8274
6735,8304,8275
6740,8303,8274
6745,8304,8274
6750,8304,8275
6755,8304,8276
6760,8304,8275
6765,8303,8274
6770,8303,8274
6775,8303,8275
6780,8303,8274
6785,8303,8274
6790,8302,8274
6795,8304,8274
6800,8304,8275
6805,8304,8274
6810,8303,8275
6816,8303,8274
6821,8302,8274
6826,8303,8274
6831,8303,8275
6836,8303,8274
6841,8303,8274
6846,8303,8275
6851,8303,8275
6856,8303,8275
6861,8304,8275
6866,8304,8275
6871,8303,8275
6876,8303,8274
6881,8303,8276
6886,8303,8275
6891,8303,8275
6896,8303,8275
6901,8304,8274
6907,8304,8275
6912,8304,8275
6917,8304,8276
6922,8303,8274
6927,8303,8273
6932,8304,8275
6937,8304,8275
6942,8303,8276
6947,8304,8275
6952,8303,8276
6957,8304,8275
6962,8303,8275
6967,8303,8275
6972,8303,8275
6977,8304,8275
6982,8303,8275
6987,8303,8275
6992,8304,8275
6998,8304,8274
7003,8303,8275
7008,8304,8276
7013,8303,8275
7018,8303,8275
7023,8304,8275
7028,8304,8274
7033,8303,8275
7038,8304,8275
7043,8304,8276
7048,8304,8275
7053,8304,8275
7058,8303,8275
7063,8303,8274
7068,8303,8275
7073,8304,8276
7078,8303,8275
7084,8303,8276
7089,8303,8275
7094,8303,8275
7099,8303,8275
7104,8304,8275
7109,8304,8275
7114,8303,8276
7119,8303,8276
7124,8303,8275
7129,8304,8276
7134,8304,8276
7139,8304,8275
7144,8303,8276
7149,8303,8275
7154,8304,8275
7159,8304,8275
7164,8304,8275
7169,8304,8275
7175,8304,8275
7180,8303,8276
7185,8303,8275
7190,8304,8275
7195,8303,8276
7200,8304,8275
7205,8303,8276
7210,8304,8275
7215,8303,8276
7220,8303,8276
7225,8303,8276
7230,8304,8275
7235,8303,8276
7240,8304,8275
7245,8304,8275
7250,8304,8275
7255,8303,8275
7260,8304,8275
7266,8303,8275
7271,8304,8275
7276,8304,8276
7281,8304,8277
7286,8304,8275
7291,8304,8275
7296,8303,8276
7301,8304,8276
7306,8303,8276
7311,8304,8276
7316,8304,8276
7321,8304,8276
7326,8304,8276
7331,8303,8276
7336,8303,8274
7341,8303,8277
7346,8304,8276
7351,8304,8275
7357,8303,8275
7362,8303,8276
7367,8304,8277
7372,8303,8275
7377,8304,8275
7382,8303,8277
7387,8303,8276
7392,8303,8277
7397,8304,8276
7402,8304,8277
7407,8302,8277
7412,8304,8276
7417,8303,8276
7422,8304,8276
7427,8304,8275
7432,8303,8276
7437,8303,8277
7442,8304,8277
7448,8303,8275
7453,8303,8276
7458,8304,8276
7463,8304,8277
7468,8303,8275
7473,8303,8277
7478,8303,8276
7483,8303,8277
7488,8303,8277
7493,8303,8277
7498,8303,8276
7503,8304,8277
7508,8303,8277
7513,8303,8276
7518,8303,8276
7523,8304,8276
7528,8303,8276
7534,8303,8276
7539,8304,8276
7544,8304,8276
7549,8304,8276
7554,8304,8275
7559,8303,8276
7564,8304,8277
7569,8303,8276
7574,8304,8276
7579,8303,8278
7584,8304,8277
7589,8304,8277
7594,8304,8277
7599,8303,8277
7604,8303,8277
7609,8303,8276
7614,8303,8276
7619,8303,8276
7625,8302,8277
7630,8303,8277
7635,8303,8276
7640,8304,8276
7645,8303,8277
7650,8303,8277
7655,8304,8277
7660,8304,8277
7665,8304,8277
7670,8303,8277
7675,8304,8276
7680,8304,8277
7685,8304,8276
7690,8303,8277
7695,8304,8277
7700,8303,8278
7705,8304,8277
7710,8303,8276
7716,8304,8276
7721,8303,8276
7726,8303,8278
7731,8303,8276
7736,8304,8277
7741,8303,8278
7746,8302,8277
7751,8303,8277
7756,8303,8278
7761,8304,8276
7766,8304,8277
7771,8303,8277
7776,8303,8276
7781,8304,8277
7786,8303,8277
7791,8304,8276
7796,8303,8277
7802,8303,8277
7807,8303,8277
7812,8304,8277
7817,8303,8277
7822,8303,8276
7827,8304,8277
7832,8303,8278
7837,8303,8275
7842,8303,8276
7847,8303,8278
7852,8303,8278
7857,8303,8278
7862,8304,8277
7867,8304,8277
7872,8304,8278
7877,8303,8277
7882,8302,8278
7887,8304,8277
7893,8303,8277
7898,8302,8278
7903,8304,8277
7908,8303,8277
7913,8303,8278
7918,8303,8277
7923,8303,8278
7928,8302,8277
7933,8303,8277
