Time (s),PT2w (ohms-Hex),PT2s (ohms-Hex)
991,8323,8266
996,8324,8266
1001,8325,8266
1006,8323,8266
1011,8324,8266
1016,8323,8266
1021,8323,8267
1026,8324,8267
1031,8323,8266
1036,8323,8266
1041,8322,8266
1046,8322,8267
1051,8322,8268
1057,8322,8268
1062,8322,8268
1067,8322,8267
1072,8322,8268
1077,8322,8268
1082,8322,8268
1087,8322,8267
1092,8322,8268
1097,8321,8267
1102,8321,8268
1107,8321,8268
1112,8321,8269
1117,8321,8270
1122,8321,8269
1127,8322,8269
1132,8321,8268
1137,8320,8270
1142,8320,8270
1148,8320,8269
1153,8320,8270
1158,8319,8270
1163,8320,8269
1168,8320,8270
1173,8319,8270
1178,8320,8269
1183,8320,8269
1188,8319,8270
1193,8319,8271
1198,8319,8271
1203,8319,8271
1208,8319,8270
1213,8318,8271
1218,8320,8269
1223,8319,8270
1229,8319,8271
1234,8318,8272
1239,8319,8270
1244,8319,8272
1249,8319,8270
1254,8318,8271
1259,8318,8272
1264,8318,8271
1269,8317,8272
1274,8318,8271
1279,8317,8271
1284,8319,8272
1289,8317,8272
1294,8317,8272
1299,8318,8272
1304,8318,8273
1309,8318,8272
1315,8318,8273
1320,8317,8273
1325,8317,8271
1330,8317,8272
1335,8317,8274
1340,8317,8273
1345,8316,8273
1350,8318,8273
1355,8317,8273
1360,8317,8274
1365,8317,8273
1370,8317,8273
1375,8316,8273
1380,8317,8273
1385,8316,8274
1390,8316,8274
1395,8316,8274
1400,8316,8273
1406,8317,8274
1411,8315,8273
1416,8316,8274
1421,8316,8273
1426,8316,8273
1431,8316,8275
1436,8316,8274
1441,8316,8274
1446,8316,8274
1451,8315,8274
1456,8315,8275
1461,8314,8274
1466,8315,8274
1471,8316,8275
1476,8314,8275
1481,8315,8274
1486,8314,8274
1492,8315,8275
1497,8315,8276
1502,8315,8276
1507,8315,8275
1512,8314,8274
1517,8314,8275
1522,8314,8275
1527,8314,8275
1532,8315,8276
1537,8314,8275
1542,8314,8276
1547,8314,8276
1552,8314,8276
1557,8313,8276
1562,8313,8277
1567,8313,8276
1572,8312,8276
1577,8312,8276
1583,8313,8276
1588,8314,8277
1593,8314,8275
1598,8313,8276
1603,8313,8277
1608,8313,8277
1613,8313,8277
1618,8313,8277
1623,8314,8276
1628,8313,8277
1633,8313,8276
1638,8313,8277
1643,8312,8277
1648,8313,8277
1653,8312,8277
1658,8313,8278
1663,8312,8276
1669,8312,8277
1674,8313,8277
1679,8312,8278
1684,8312,8278
1689,8312,8277
1694,8312,8278
1699,8312,8278
1704,8312,8277
1709,8311,8278
1714,8311,8277
1719,8311,8277
1724,8311,8278
1729,8311,8278
1734,8312,8278
1739,8312,8278
1744,8312,8277
1749,8312,8278
1754,8312,8278
1760,8312,8278
1765,8312,8278
1770,8312,8279
1775,8310,8279
1780,8311,8279
1785,8310,8278
1790,8311,8279
1795,8311,8279
1800,8311,8279
1805,8311,8280
1810,8311,8280
1815,8310,8279
1820,8310,8279
1825,8311,8280
1830,8310,8280
1835,8310,8280
1840,8311,8279
1846,8310,8279
1851,8310,8280
1856,8311,8279
1861,8310,8281
1866,8310,8279
1871,8310,8279
1876,8309,8280
1881,8309,8280
1886,8311,8279
1891,8311,8280
1896,8311,8281
1901,8310,8280
1906,8311,8280
1911,8310,8280
1916,8309,8280
1921,8310,8281
1926,8309,8281
1931,8310,8281
1937,8310,8280
1942,8309,8281
1947,8310,8280
1952,8310,8281
1957,8309,8280
1962,8309,8281
1967,8309,8281
1972,8309,8281
1977,8309,8281
1982,8310,8281
1987,8309,8281
1992,8310,8281
1997,8309,8281
2002,8309,8281
2007,8309,8281
2012,8309,8281
2017,8308,8281
2023,8309,8282
2028,8309,8281
2033,8309,8281
2038,8310,8281
2043,8309,8282
2048,8308,8281
2053,8309,8282
2058,8309,8282
2063,8309,8282
2068,8308,8283
2073,8309,8282
2078,8309,8282
2083,8308,8282
2088,8309,8281
2093,8309,8282
2098,8309,8282
2103,8308,8282
2108,8308,8281
2114,8308,8281
2119,8309,8282
2124,8308,8282
2129,8308,8283
2134,8308,8283
2139,8308,8282
2144,8307,8283
2149,8307,8281
2154,8308,8283
2159,8309,8282
2164,8308,8282
2169,8308,8283
2174,8308,8283
2179,8307,8284
2184,8307,8282
2189,8307,8282
2194,8307,8283
2200,8308,8284
2205,8308,8283
2210,8307,8283
2215,8308,8284
2220,8308,8283
2225,8306,8284
2230,8307,8284
2235,8307,8282
2240,8307,8284
2245,8307,8283
2250,8307,8284
2255,8307,8284
2260,8307,8283
2265,8308,8283
2270,8307,8283
2275,8307,8283
2280,8307,8285
2285,8308,8283
2291,8306,8284
2296,8306,8285
2301,8306,8283
2306,8306,8283
2311,8307,8283
2316,8306,8283
2321,8307,8285
2326,8307,8285
2331,8306,8284
2336,8306,8284
2341,8307,8285
2346,8306,8283
2351,8306,8286
2356,8306,8284
2361,8307,8283
2366,8305,8284
2371,8306,8285
2377,8307,8284
2382,8306,8284
2387,8307,8284
2392,8306,8285
2397,8307,8284
2402,8306,8284
2407,8305,8285
2412,8305,8285
2417,8306,8285
2422,8306,8284
2427,8306,8285
2432,8305,8286
2437,8305,8285
2442,8305,8284
2447,8306,8285
2452,8306,8286
2457,8306,8285
2463,8305,8285
2468,8306,8286
2473,8306,8285
2478,8306,8284
2483,8305,8285
2488,8305,8285
2493,8305,8285
2498,8305,8284
2503,8306,8285
2508,8305,8286
2513,8306,8285
2518,8306,8285
2523,8305,8286
2528,8305,8285
2533,8306,8285
2538,8306,8286
2543,8305,8286
2549,8305,8286
2554,8305,8285
2559,8305,8285
2564,8305,8285
2569,8305,8287
2574,8305,8287
2579,8305,8286
2584,8305,8285
2589,8305,8286
2594,8304,8286
2599,8305,8286
2604,8305,8287
2609,8304,8286
2614,8305,8286
2619,8304,8286
2624,8304,8286
2629,8304,8287
2634,8305,8286
2640,8305,8286
2645,8304,8285
2650,8306,8286
2655,8304,8287
2660,8305,8286
2665,8305,8286
2670,8303,8286
2675,8304,8287
2680,8305,8287
2685,8304,8286
2690,8305,8287
2695,8304,8287
2700,8305,8287
2705,8304,8287
2710,8305,8287
2715,8304,8286
2720,8303,8286
2726,8303,8287
2731,8303,8286
2736,8304,8287
2741,8304,8287
2746,8305,8286
2751,8304,8286
2756,8304,8286
2761,8304,8287
2766,8304,8287
2771,8305,8287
2776,8304,8287
2781,8304,8287
2786,8305,8288
2791,8303,8287
2796,8304,8288
2801,8304,8287
2806,8303,8286
2811,8304,8287
2817,8304,8287
2822,8305,8288
2827,8303,8288
2832,8303,8288
2837,8304,8287
2842,8304,8287
2847,8303,8287
2852,8304,8286
2857,8302,8288
2862,8304,8287
2867,8304,8288
2872,8304,8288
2877,8303,8288
2882,8303,8287
2887,8304,8288
2892,8304,8287
2897,8303,8288
2903,8304,8288
2908,8303,8288
2913,8303,8287
2918,8303,8288
2923,8303,8288
2928,8303,8288
2933,8304,8288
2938,8303,8287
2943,8303,8288
2948,8304,8288
2953,8303,8288
2958,8303,8289
2963,8303,8288
2968,8303,8288
2973,8304,8288
2978,8303,8289
2983,8303,8288
2988,8302,8287
2994,8303,8287
2999,8303,8288
3004,8303,8288
3009,8303,8288
3014,8303,8288
3019,8303,8288
3024,8302,8289
3029,8302,8289
3034,8303,8288
3039,8303,8287
3044,8303,8289
3049,8303,8289
3054,8303,8289
3059,8302,8289
3064,8302,8289
3069,8302,8289
3074,8302,8288
3080,8302,8289
3085,8302,8289
3090,8302,8289
3095,8302,8289
3100,8302,8289
3105,8303,8288
3110,8302,8288
3115,8302,8289
3120,8303,8289
3125,8303,8289
3130,8303,8289
3135,8302,8289
3140,8302,8289
3145,8303,8288
3150,8302,8289
3155,8303,8289
3160,8303,8289
3165,8302,8289
3171,8302,8288
3176,8303,8288
3181,8303,8290
3186,8302,8288
3191,8302,8289
3196,8302,8289
3201,8304,8289
3206,8303,8289
3211,8302,8290
3216,8303,8289
3221,8302,8289
3226,8303,8289
3231,8301,8288
3236,8302,8290
3241,8302,8289
3246,8302,8289
3251,8302,8289
3257,8302,8289
3262,8302,8289
3267,8302,8289
3272,8302,8289
3277,8303,8290
3282,8303,8289
3287,8301,8289
3292,8302,8289
3297,8302,8290
3302,8302,8289
3307,8302,8290
3312,8302,8289
3317,8301,8291
3322,8302,8289
3327,8302,8289
3332,8302,8290
3337,8301,8290
3342,8302,8290
3348,8302,8291
3353,8301,8289
3358,8301,8289
3363,8302,8289
3368,8302,8291
3373,8302,8290
3378,8301,8290
3383,8302,8290
3388,8301,8290
3393,8303,8290
3398,8302,8289
3403,8302,8290
3408,8301,8291
3413,8301,8290
3418,8302,8289
3423,8302,8290
3428,8302,8291
3434,8301,8289
3439,8301,8290
3444,8302,8290
3449,8302,8290
3454,8302,8290
3459,8302,8290
3464,8301,8290
3469,8301,8291
3474,8302,8291
3479,8301,8290
3484,8302,8290
3489,8301,8290
3494,8302,8291
3499,8301,8290
3504,8302,8290
3509,8302,8291
3514,8302,8291
3520,8301,8290
3525,8302,8290
3530,8302,8290
3535,8302,8290
3540,8301,8290
3545,8301,8289
3550,8301,8290
3555,8302,8291
3560,8301,8290
3565,8302,8290
3570,8302,8291
3575,8301,8290
3580,8302,8290
3585,8302,8290
3590,8302,8290
3595,8301,8291
3600,8300,8290
3606,8302,8291
3611,8301,8290
3616,8302,8290
3621,8301,8291
3626,8300,8291
3631,8301,8290
3636,8300,8291
3641,8302,8292
3646,8301,8290
3651,8301,8290
3656,8300,8290
3661,8301,8291
3666,8301,8291
3671,8302,8291
3676,8302,8290
3681,8301,8290
3686,8300,8292
3691,8301,8291
3697,8301,8290
3702,8302,8291
3707,8301,8291
3712,8301,8292
3717,8301,8291
3722,8301,8291
3727,8301,8290
3732,8301,8290
3737,8301,8290
3742,8301,8291
3747,8301,8292
3752,8301,8290
3757,8301,8291
3762,8301,8291
3767,8301,8291
3772,8301,8291
3777,8301,8291
3783,8302,8292
3788,8301,8290
3793,8301,8290
3798,8301,8291
3803,8301,8291
3808,8300,8291
3813,8301,8291
3818,8300,8291
3823,8300,8292
3828,8301,8291
3833,8301,8291
3838,8300,8291
3843,8300,8291
3848,8300,8291
3853,8301,8291
3858,8301,8290
3863,8300,8292
3869,8299,8292
3874,8301,8291
3879,8300,8290
3884,8301,8291
3889,8301,8292
3894,8301,8291
3899,8300,8292
3904,8300,8292
3909,8300,8291
3914,8300,8291
3919,8301,8291
3924,8300,8291
3929,8301,8292
3934,8300,8292
3939,8300,8292
3944,8300,8292
3949,8301,8292
3954,8301,8292
3960,8301,8292
3965,8300,8290
3970,8301,8292
3975,8301,8292
3980,8301,8291
3985,8301,8290
3990,8300,8291
3995,8301,8291
4000,8300,8292
4005,8301,8291
4010,8300,8292
4015,8300,8292
4020,8300,8292
4025,8300,8292
4030,8301,8292
4035,8301,8292
4040,8301,8292
4046,8301,8292
4051,8301,8292
4056,8300,8292
4061,8301,8292
4066,8300,8292
4071,8301,8293
4076,8300,8292
4081,8301,8292
4086,8301,8292
4091,8300,8292
4096,8299,8292
4101,8301,8292
4106,8300,8292
4111,8300,8292
4116,8301,8292
4121,8300,8292
4126,8300,8293
4131,8301,8292
4137,8299,8292
4142,8300,8292
4147,8300,8292
4152,8300,8292
4157,8300,8292
4162,8300,8292
4167,8300,8292
4172,8300,8291
4177,8300,8292
4182,8300,8292
4187,8300,8291
4192,8300,8292
4197,8300,8293
4202,8300,8293
4207,8300,8291
4212,8301,8291
4217,8300,8291
4223,8300,8292
4228,8301,8292
4233,8300,8292
4238,8301,8292
4243,8300,8292
4248,8300,8293
4253,8299,8293
4258,8300,8292
4263,8300,8292
4268,8300,8292
4273,8300,8292
4278,8300,8293
4283,8300,8293
4288,8301,8293
4293,8299,8293
4298,8300,8292
4303,8300,8292
4308,8300,8293
4314,8300,8292
4319,8300,8292
4324,8301,8291
4329,8300,8293
4334,8300,8292
4339,8300,8293
4344,8299,8292
4349,8300,8293
4354,8299,8293
4359,8300,8293
4364,8300,8292
4369,8300,8293
4374,8300,8293
4379,8299,8293
4384,8301,8293
4389,8300,8293
4394,8300,8293
4400,8299,8293
4405,8301,8292
4410,8299,8293
4415,8299,8294
4420,8300,8293
4425,8299,8292
4430,8299,8292
4435,8300,8292
4440,8301,8293
4445,8300,8292
4450,8300,8293
4455,8300,8293
4460,8301,8293
4465,8300,8292
4470,8299,8294
4475,8300,8293
4480,8301,8293
4485,8300,8292
4491,8300,8293
4496,8299,8293
4501,8300,8293
4506,8299,8293
4511,8301,8294
4516,8300,8293
4521,8300,8293
4526,8299,8293
4531,8300,8293
4536,8299,8293
4541,8300,8293
4546,8299,8293
4551,8300,8293
4556,8300,8293
4561,8299,8292
4566,8299,8293
4571,8300,8293
4577,8300,8292
4582,8300,8292
4587,8300,8294
4592,8300,8293
4597,8300,8293
4602,8300,8293
4607,8300,8293
4612,8300,8293
4617,8300,8293
4622,8300,8294
4627,8300,8293
4632,8300,8292
4637,8300,8293
4642,8301,8293
4647,8299,8294
4652,8301,8293
4657,8300,8294
4663,8299,8293
4668,8300,8293
4673,8300,8293
4678,8300,8293
4683,8300,8293
4688,8301,8292
4693,8300,8293
4698,8300,8293
4703,8300,8293
4708,8300,8293
4713,8299,8293
4718,8299,8293
4723,8300,8292
4728,8300,8294
4733,8299,8293
4738,8300,8293
4743,8299,8293
4748,8300,8294
4754,8301,8293
4759,8299,8293
4764,8299,8293
4769,8300,8294
4774,8300,8293
4779,8300,8293
4784,8300,8292
4789,8299,8294
4794,8301,8293
4799,8300,8292
4804,8300,8294
4809,8300,8293
4814,8300,8292
4819,8300,8293
4824,8300,8293
4829,8300,8292
4835,8300,8293
4840,8300,8294
4845,8300,8293
4850,8300,8293
4855,8299,8294
4860,8299,8293
4865,8301,8294
4870,8301,8293
4875,8299,8293
4880,8299,8293
4885,8300,8293
4890,8300,8293
4895,8300,8293
4900,8300,8293
4905,8300,8293
4910,8300,8293
4915,8299,8293
4920,8301,8293
4926,8300,8294
4931,8300,8294
4936,8300,8292
4941,8300,8293
4946,8300,8294
4951,8299,8293
4956,8299,8293
4961,8300,8292
4966,8300,8293
4971,8300,8294
4976,8299,8293
4981,8301,8293
4986,8300,8294
4991,8300,8293
4996,8299,8293
5001,8300,8294
5006,8300,8293
5012,8300,8293
5017,8301,8293
5022,8300,8293
5027,8299,8293
5032,8301,8294
5037,8300,8294
5042,8300,8293
5047,8300,8294
5052,8300,8293
5057,8299,8293
5062,8299,8294
5067,8299,8293
5072,8299,8294
5077,8300,8293
5082,8299,8294
5087,8300,8293
5092,8300,8294
5097,8300,8293
5103,8300,8294
5108,8299,8293
5113,8299,8293
5118,8299,8293
5123,8300,8294
5128,8299,8293
5133,8300,8295
5138,8299,8293
5143,8299,8294
5148,8300,8294
5153,8300,8294
5158,8299,8293
5163,8299,8293
5168,8300,8294
5173,8299,8294
5178,8300,8293
5183,8300,8294
5189,8299,8294
5194,8299,8294
5199,8300,8293
5204,8300,8294
5209,8299,8293
5214,8299,8294
5219,8300,8293
5224,8300,8294
5229,8300,8294
5234,8299,8294
5239,8300,8295
5244,8300,8293
5249,8300,8293
5254,8299,8294
5259,8299,8294
5264,8301,8294
5269,8299,8293
5274,8300,8294
5280,8300,8294
5285,8300,8294
5290,8299,8294
5295,8299,8293
5300,8299,8294
5305,8300,8294
5310,8300,8294
5315,8300,8295
5320,8299,8293
5325,8299,8294
5330,8300,8293
5335,8300,8294
5340,8300,8295
5345,8300,8294
5350,8300,8294
5355,8299,8294
5360,8299,8294
5366,8300,8294
5371,8300,8294
5376,8299,8294
5381,8300,8294
5386,8299,8294
5391,8300,8294
5396,8300,8293
5401,8299,8294
5406,8299,8294
5411,8299,8294
5416,8300,8293
5421,8299,8294
5426,8298,8294
5431,8300,8294
5436,8299,8295
5441,8300,8295
5446,8299,8293
5452,8300,8294
5457,8300,8294
5462,8299,8294
5467,8300,8295
5472,8300,8294
5477,8299,8294
5482,8300,8294
5487,8300,8293
5492,8299,8293
5497,8300,8295
5502,8300,8295
5507,8301,8294
5512,8300,8294
5517,8300,8294
5522,8301,8294
5527,8299,8295
5532,8300,8293
5537,8300,8294
5543,8299,8294
5548,8299,8295
5553,8300,8293
5558,8299,8294
5563,8300,8294
5568,8300,8294
5573,8300,8294
5578,8300,8294
5583,8300,8296
5588,8300,8295
5593,8299,8294
5598,8299,8294
5603,8300,8295
5608,8299,8293
5613,8300,8295
5618,8299,8294
5623,8299,8294
5629,8299,8295
5634,8299,8294
5639,8299,8295
5644,8299,8294
5649,8299,8295
5654,8298,8294
5659,8299,8294
5664,8300,8295
5669,8299,8295
5674,8300,8295
5679,8299,8294
5684,8300,8293
5689,8301,8294
5694,8301,8295
5699,8300,8294
5704,8301,8295
5709,8300,8295
5714,8299,8294
5720,8300,8294
5725,8299,8295
5730,8300,8295
5735,8299,8294
5740,8299,8293
5745,8300,8294
5750,8300,8294
5755,8300,8296
5760,8299,8295
5765,8300,8294
5770,8300,8294
5775,8300,8295
5780,8300,8295
5785,8300,8294
5790,8301,8294
5795,8299,8295
5800,8300,8294
5806,8300,8294
5811,8300,8294
5816,8299,8294
5821,8300,8294
5826,8300,8294
5831,8300,8295
5836,8300,8295
5841,8299,8293
5846,8300,8295
5851,8299,8294
5856,8300,8295
5861,8300,8295
5866,8300,8295
5871,8300,8294
5876,8300,8295
5881,8299,8294
5886,8300,8294
5891,8301,8293
5897,8299,8294
5902,8300,8294
5907,8300,8295
5912,8299,8294
5917,8300,8295
5922,8300,8294
5927,8299,8295
5932,8300,8294
5937,8300,8295
5942,8300,8295
5947,8299,8295
5952,8300,8295
5957,8299,8295
5962,8300,8295
5967,8300,8295
5972,8300,8295
5977,8299,8295
5983,8299,8295
5988,8299,8294
5993,8300,8295
5998,8301,8295
6003,8300,8294
6008,8300,8295
6013,8299,8294
6018,8300,8294
6023,8299,8294
6028,8300,8295
6033,8300,8294
6038,8299,8295
6043,8299,8295
6048,8300,8295
6053,8300,8294
6058,8300,8294
6063,8299,8295
6069,8299,8295
6074,8300,8295
6079,8300,8295
6084,8300,8294
6089,8300,8294
6094,8300,8295
6099,8300,8295
6104,8300,8295
6109,8300,8295
6114,8300,8294
6119,8300,8294
6124,8301,8296
6129,8300,8295
6134,8299,8295
6139,8301,8295
6144,8300,8295
6149,8300,8295
6155,8299,8295
6160,8301,8294
6165,8300,8296
6170,8300,8295
6175,8300,8295
6180,8300,8295
6185,8300,8295
6190,8300,8294
6195,8300,8295
6200,8300,8295
6205,8300,8295
6210,8300,8295
6215,8300,8295
6220,8300,8295
6225,8300,8295
6230,8300,8295
6235,8300,8295
6241,8300,8294
6246,8299,8294
6251,8300,8294
6256,8300,8294
6261,8299,8295
6266,8300,8295
6271,8300,8294
6276,8300,8295
6281,8300,8294
6286,8298,8294
6291,8300,8295
6296,8300,8295
6301,8300,8295
6306,8299,8294
6311,8300,8295
6316,8300,8295
6321,8300,8296
6326,8300,8295
6332,8299,8295
6337,8301,8295
6342,8301,8295
6347,8300,8295
6352,8300,8295
6357,8299,8295
6362,8299,8295
6367,8300,8294
6372,8299,8294
6377,8300,8295
6382,8300,8295
6387,8300,8295
6392,8299,8296
6397,8299,8295
6402,8300,8295
6407,8300,8294
6412,8299,8295
6418,8300,8295
6423,8300,8294
6428,8300,8296
6433,8300,8295
6438,8300,8295
6443,8300,8295
6448,8300,8295
6453,8300,8296
6458,8299,8295
6463,8300,8295
6468,8300,8295
6473,8299,8295
6478,8300,8294
6483,8300,8294
6488,8300,8295
6493,8300,8295
6498,8300,8294
6503,8301,8295
6509,8301,8295
6514,8300,8295
6519,8300,8295
6524,8300,8295
6529,8300,8294
6534,8300,8295
6539,8300,8295
6544,8301,8295
6549,8300,8294
6554,8300,8295
6559,8300,8295
6564,8300,8295
6569,8300,8295
6574,8299,8296
6579,8300,8295
6584,8299,8294
6589,8301,8295
6595,8300,8295
6600,8299,8295
6605,8300,8294
6610,8300,8296
6615,8300,8295
6620,8300,8295
6625,8301,8295
6630,8300,8295
6635,8301,8295
6640,8301,8296
6645,8300,8296
6650,8300,8295
6655,8299,8296
6660,8301,8295
6665,8300,8295
6670,8300,8295
6675,8300,8295
6681,8301,8294
6686,8300,8296
6691,8300,8295
6696,8300,8296
6701,8300,8295
6706,8300,8295
6711,8300,8294
6716,8299,8295
6721,8300,8295
6726,8299,8295
6731,8300,8295
6736,8301,8295
6741,8300,8296
6746,8301,8296
6751,8300,8296
6756,8300,8295
6761,8301,8295
6766,8300,8296
6772,8300,8296
6777,8299,8296
6782,8300,8296
6787,8301,8295
6792,8301,8295
6797,8300,8296
6802,8301,8295
6807,8301,8295
6812,8300,8295
6817,8300,8295
6822,8300,8295
6827,8301,8296
6832,8300,8295
6837,8300,8295
6842,8301,8295
6847,8300,8296
6852,8301,8295
6858,8300,8296
6863,8301,8295
6868,8301,8294
6873,8300,8296
6878,8301,8296
6883,8300,8295
6888,8301,8294
6893,8300,8295
6898,8300,8295
6903,8300,8296
6908,8301,8295
6913,8301,8295
6918,8300,8297
6923,8300,8295
6928,8300,8296
6933,8300,8297
6938,8300,8295
6944,8300,8295
6949,8300,8296
6954,8300,8296
6959,8300,8295
6964,8300,8296
6969,8300,8295
6974,8301,8295
6979,8299,8296
6984,8300,8295
6989,8300,8296
6994,8300,8295
6999,8300,8295
7004,8300,8295
7009,8300,8295
7014,8300,8296
7019,8300,8295
7024,8300,8295
7029,8300,8295
7035,8300,8295
7040,8300,8296
7045,8300,8295
7050,8300,8296
7055,8301,8296
7060,8301,8296
7065,8300,8295
7070,8300,8295
7075,8300,8296
7080,8300,8296
7085,8301,8296
7090,8301,8295
7095,8301,8296
7100,8300,8295
7105,8301,8296
7110,8301,8295
7115,8300,8295
7121,8300,8296
7126,8299,8295
7131,8300,8296
7136,8300,8296
7141,8300,8296
7146,8300,8296
7151,8300,8296
7156,8300,8296
7161,8300,8295
7166,8300,8296
7171,8300,8296
7176,8300,8296
7181,8301,8295
7186,8301,8296
7191,8300,8295
7196,8301,8295
7201,8301,8296
7207,8300,8296
7212,8300,8296
7217,8301,8297
7222,8301,8296
7227,8301,8295
7232,8301,8295
7237,8301,8296
7242,8300,8296
7247,8300,8295
7252,8301,8295
7257,8300,8296
7262,8300,8295
7267,8300,8297
7272,8300,8295
7277,8300,8295
7282,8300,8296
7287,8301,8295
7293,8301,8295
7298,8301,8295
7303,8300,8296
7308,8301,8295
7313,8300,8295
7318,8300,8296
7323,8299,8296
7328,8301,8296
7333,8301,8296
7338,8301,8294
7343,8300,8296
7348,8300,8296
7353,8300,8295
7358,8301,8296
7363,8301,8295
7368,8300,8296
7373,8301,8296
7378,8300,8295
7384,8301,8297
7389,8301,8296
7394,8300,8295
7399,8301,8295
7404,8301,8296
7409,8301,8296
7414,8301,8294
7419,8299,8296
7424,8301,8296
7429,8302,8296
7434,8300,8296
7439,8300,8296
7444,8300,8296
7449,8300,8296
7454,8301,8295
7459,8300,8296
7464,8300,8296
7470,8300,8296
7475,8300,8295
7480,8300,8295
7485,8301,8296
7490,8300,8296
7495,8300,8295
7500,8301,8296
7505,8301,8296
7510,8300,8296
7515,8300,8296
7520,8300,8296
7525,8300,8297
7530,8300,8295
7535,8302,8296
7540,8300,8295
7545,8300,8296
7550,8300,8296
7556,8300,8296
7561,8300,8295
7566,8301,8296
7571,8301,8295
7576,8300,8296
7581,8301,8296
7586,8300,8296
7591,8300,8297
7596,8300,8296
7601,8301,8295
7606,8300,8295
7611,8300,8295
7616,8301,8295
7621,8300,8296
7626,8301,8296
7631,8300,8295
7636,8301,8296
7641,8301,8295
7647,8301,8296
7652,8301,8296
7657,8300,8296
7662,8301,8296
7667,8301,8296
7672,8301,8295
7677,8300,8296
7682,8301,8297
7687,8301,8296
7692,8300,8295
7697,8301,8296
7702,8301,8297
7707,8300,8296
7712,8301,8296
7717,8301,8297
7722,8301,8296
7727,8300,8296
7733,8301,8296
7738,8302,8296
7743,8300,8296
7748,8301,8296
7753,8300,8296
7758,8300,8296
7763,8301,8296
7768,8300,8296
7773,8301,8296
7778,8301,8296
7783,8300,8296
7788,8301,8295
7793,8300,8297
7798,8301,8297
7803,8301,8295
7808,8301,8295
7813,8301,8295
7818,8300,8295
7824,8300,8297
7829,8300,8296
7834,8301,8297
7839,8300,8296
7844,8300,8296
7849,8301,8297
7854,8301,8296
7859,8301,8296
7864,8300,8295
7869,8301,8296
7874,8300,8297
7879,8300,8296
7884,8301,8296
7889,8301,8296
7894,8300,8297
7899,8300,8297
7904,8302,8296
7910,8301,8296
7915,8300,8296
7920,8300,8296
7925,8302,8295
7930,8300,8296
7935,8301,8296
