Time (s),PT1w_cal (deg.C),PT1s_cal (deg.C)
1546,24.164,23.417
1551,24.164,23.417
1556,24.164,23.417
1561,24.164,23.417
1566,24.164,23.417
1571,24.164,23.417
1576,24.164,23.417
1582,24.164,23.417
1587,24.164,23.417
1592,24.164,23.451
1597,24.164,23.417
1602,24.164,23.451
1607,24.164,23.451
1612,24.164,23.451
1617,24.164,23.451
1622,24.164,23.417
1627,24.164,23.485
1632,24.164,23.451
1637,24.131,23.451
1642,24.164,23.451
1647,24.131,23.451
1652,24.164,23.451
1657,24.164,23.451
1662,24.164,23.485
1667,24.164,23.485
1672,24.131,23.485
1677,24.131,23.451
1683,24.164,23.485
1688,24.131,23.485
1693,24.131,23.485
1698,24.164,23.485
1703,24.131,23.485
1708,24.131,23.485
1713,24.131,23.485
1718,24.131,23.485
1723,24.131,23.518
1728,24.164,23.485
1733,24.164,23.518
1738,24.097,23.485
1743,24.131,23.485
1748,24.131,23.518
1753,24.131,23.518
1758,24.097,23.518
1763,24.131,23.518
1768,24.131,23.518
1773,24.131,23.518
1779,24.097,23.518
1784,24.097,23.518
1789,24.097,23.518
1794,24.097,23.552
1799,24.097,23.552
1804,24.097,23.518
1809,24.131,23.518
1814,24.097,23.518
1819,24.131,23.518
1824,24.097,23.518
1829,24.097,23.552
1834,24.063,23.518
1839,24.097,23.552
1844,24.097,23.552
1849,24.097,23.552
1854,24.097,23.552
1859,24.131,23.552
1864,24.063,23.552
1869,24.063,23.552
1875,24.097,23.552
1880,24.097,23.552
1885,24.097,23.586
1890,24.097,23.552
1895,24.097,23.586
1900,24.097,23.552
1905,24.063,23.586
1910,24.097,23.552
1915,24.063,23.552
1920,24.097,23.586
1925,24.097,23.586
1930,24.097,23.586
1935,24.063,23.619
1940,24.097,23.619
1945,24.097,23.586
1950,24.063,23.619
1955,24.097,23.552
1960,24.063,23.586
1966,24.097,23.619
1971,24.097,23.586
1976,24.097,23.619
1981,24.063,23.586
1986,24.097,23.619
1991,24.029,23.586
1996,24.097,23.619
2001,24.063,23.619
2006,24.063,23.619
2011,24.097,23.619
2016,24.063,23.619
2021,24.063,23.619
2026,24.063,23.619
2031,24.063,23.619
2036,24.063,23.619
2041,24.063,23.619
2046,24.063,23.619
2051,24.063,23.619
2056,24.029,23.619
2062,24.063,23.653
2067,24.063,23.619
2072,24.063,23.619
2077,24.063,23.619
2082,24.063,23.619
2087,24.029,23.619
2092,24.063,23.619
2097,24.063,23.653
2102,24.063,23.653
2107,24.063,23.619
2112,24.063,23.653
2117,24.063,23.653
2122,24.029,23.653
2127,24.063,23.653
2132,24.029,23.619
2137,24.063,23.653
2142,24.029,23.653
2147,24.063,23.653
2152,24.029,23.653
2158,24.029,23.653
2163,24.029,23.653
2168,24.029,23.653
2173,24.029,23.653
2178,24.029,23.653
2183,24.029,23.653
2188,24.029,23.653
2193,23.996,23.687
2198,24.063,23.653
2203,24.029,23.653
2208,24.063,23.653
2213,24.029,23.653
2218,24.029,23.653
2223,24.063,23.653
2228,24.029,23.687
2233,24.029,23.687
2238,24.029,23.687
2243,24.029,23.721
2248,24.029,23.687
2254,24.029,23.687
2259,24.029,23.687
2264,24.029,23.653
2269,24.029,23.653
2274,24.029,23.687
2279,24.063,23.687
2284,24.029,23.687
2289,24.029,23.721
2294,24.029,23.721
2299,24.029,23.687
2304,24.029,23.687
2309,24.029,23.687
2314,24.029,23.687
2319,24.029,23.687
2324,24.029,23.687
2329,24.029,23.687
2334,23.996,23.721
2339,23.996,23.687
2344,24.029,23.721
2349,23.996,23.721
2355,24.029,23.687
2360,23.996,23.687
2365,24.029,23.721
2370,23.996,23.687
2375,24.029,23.721
2380,24.029,23.687
2385,23.996,23.687
2390,23.996,23.721
2395,23.996,23.687
2400,23.996,23.721
2405,23.996,23.721
2410,24.029,23.721
2415,23.996,23.721
2420,23.996,23.721
2425,23.996,23.687
2430,23.996,23.721
2435,24.029,23.721
2440,23.996,23.721
2445,23.996,23.721
2451,24.029,23.721
2456,23.996,23.721
2461,24.029,23.754
2466,23.996,23.721
2471,23.996,23.754
2476,23.996,23.754
2481,24.029,23.721
2486,23.996,23.721
2491,23.996,23.721
2496,23.996,23.721
2501,23.996,23.721
2506,23.996,23.721
2511,23.996,23.721
2516,24.029,23.754
2521,23.996,23.721
2526,23.996,23.754
2531,23.996,23.754
2536,24.029,23.721
2541,23.996,23.754
2547,23.996,23.721
2552,23.996,23.754
2557,24.029,23.754
2562,24.029,23.754
2567,23.996,23.754
2572,23.996,23.754
2577,23.996,23.754
2582,23.996,23.754
2587,24.029,23.754
2592,23.996,23.754
2597,23.996,23.754
2602,23.996,23.721
2607,23.996,23.754
2612,23.996,23.754
2617,23.996,23.754
2622,23.996,23.754
2627,23.996,23.754
2632,23.962,23.754
2637,23.996,23.754
2643,23.996,23.788
2648,23.996,23.754
2653,23.996,23.754
2658,23.996,23.788
2663,23.996,23.754
2668,23.996,23.788
2673,23.996,23.754
